所属同花顺行业,market_code,股票代码,code
基础化工-化学制品-其他化学制品,33,300596.SZ,300596
纺织服饰-服装家纺-服装,33,002832.SZ,002832
机械设备-轨交设备-轨交设备Ⅲ,17,688285.SH,688285
电子-光学光电子-面板,33,000020.SZ,000020
计算机-软件开发-垂直应用软件,17,603990.SH,603990
电子-光学光电子-光学元件,33,300566.SZ,300566
电子-其他电子-其他电子Ⅲ,33,002859.SZ,002859
基础化工-塑料制品-改性塑料,33,301538.SZ,301538
计算机-软件开发-垂直应用软件,17,600602.SH,600602
基础化工-化学制品-其他化学制品,33,301212.SZ,301212
医药生物-化学制药-原料药,33,300583.SZ,300583
机械设备-通用设备-其他通用设备,17,603131.SH,603131
机械设备-自动化设备-其他自动化设备,151,920396.BJ,920396
医药生物-化学制药-化学制剂,151,920735.BJ,920735
计算机-计算机设备-其他计算机设备,33,300324.SZ,300324
银行-银行-股份制银行,17,601166.SH,601166
建筑装饰-建筑装饰-工程咨询服务,33,002949.SZ,002949
计算机-IT服务-IT服务Ⅲ,33,002331.SZ,002331
通信-通信设备-其他通信设备,33,300213.SZ,300213
医药生物-化学制药-化学制剂,17,688117.SH,688117
机械设备-专用设备-能源及重型设备,17,601608.SH,601608
纺织服饰-服装家纺-服装,33,002269.SZ,002269
医药生物-医疗器械-医疗耗材,17,603987.SH,603987
国防军工-军工装备-航空装备,33,000561.SZ,000561
计算机-软件开发-横向通用软件,17,688651.SH,688651
银行-银行-城商行,33,002142.SZ,002142
计算机-IT服务-IT服务Ⅲ,33,002197.SZ,002197
基础化工-化学制品-其他化学制品,33,301100.SZ,301100
传媒-文化传媒-出版,17,600757.SH,600757
交通运输-机场航运-航空运输,33,000099.SZ,000099
建筑装饰-建筑装饰-装饰园林,33,300949.SZ,300949
美容护理-美容护理-化妆品,17,603605.SH,603605
医药生物-医药商业-医药流通,17,603716.SH,603716
环保-环境治理-大气治理,151,920263.BJ,920263
农林牧渔-农产品加工-粮油加工,33,002852.SZ,002852
医药生物-化学制药-原料药,33,301258.SZ,301258
基础化工-化学制品-民爆用品,33,002037.SZ,002037
基础化工-农化制品-农药,33,002496.SZ,002496
有色金属-工业金属-铜,17,603527.SH,603527
基础化工-塑料制品-其他塑料制品,33,002825.SZ,002825
商贸零售-零售-商业物业经营,33,000061.SZ,000061
基础化工-化学制品-食品及饲料添加剂,151,920422.BJ,920422
交通运输-公路铁路运输-高速公路,33,000828.SZ,000828
基础化工-塑料制品-膜材料,33,000920.SZ,000920
通信-通信设备-通信网络设备及器件,17,688182.SH,688182
环保-环境治理-综合环境治理,33,300197.SZ,300197
医药生物-医疗器械-医疗耗材,17,688351.SH,688351
通信-通信设备-通信终端及配件,33,300555.SZ,300555
医药生物-生物制品-疫苗,17,688670.SH,688670
汽车-汽车整车-乘用车,17,600104.SH,600104
汽车-汽车服务及其他-汽车服务,33,301215.SZ,301215
基础化工-化学制品-有机硅,33,002211.SZ,002211
电力设备-风电设备-风电零部件,17,601218.SH,601218
电力设备-电网设备-线缆部件及其他,33,002471.SZ,002471
基础化工-化学制品-民爆用品,33,003002.SZ,003002
煤炭-煤炭开采加工-煤炭开采,33,000571.SZ,000571
电子-其他电子-其他电子Ⅲ,17,688093.SH,688093
机械设备-通用设备-仪器仪表,33,300349.SZ,300349
纺织服饰-服装家纺-服装,33,002780.SZ,002780
交通运输-公路铁路运输-高速公路,17,601188.SH,601188
计算机-IT服务-IT服务Ⅲ,151,920116.BJ,920116
电子-消费电子-消费电子零部件及组装,33,002866.SZ,002866
家用电器-小家电-小家电Ⅲ,17,603486.SH,603486
银行-银行-国有大型银行,17,601988.SH,601988
食品饮料-食品加工制造-调味发酵品,17,603170.SH,603170
基础化工-化学原料-无机盐,17,600784.SH,600784
食品饮料-食品加工制造-预加工食品,17,603536.SH,603536
计算机-软件开发-横向通用软件,33,300188.SZ,300188
建筑材料-建筑材料-其他建材,17,603378.SH,603378
国防军工-军工电子-军工电子Ⅲ,33,300045.SZ,300045
家用电器-厨卫电器-厨卫电器Ⅲ,33,002508.SZ,002508
电力设备-电池-锂电池,17,600478.SH,600478
环保-环境治理-综合环境治理,33,300958.SZ,300958
电力设备-电池-锂电专用设备,33,300128.SZ,300128
医药生物-医疗服务-其他医疗服务,33,300676.SZ,300676
交通运输-物流-物流Ⅲ,17,603648.SH,603648
医药生物-化学制药-原料药,33,000756.SZ,000756
医药生物-生物制品-其他生物制品,17,600867.SH,600867
电力设备-电网设备-线缆部件及其他,33,300069.SZ,300069
食品饮料-饮料制造-乳品,17,600429.SH,600429
医药生物-化学制药-原料药,33,300452.SZ,300452
纺织服饰-服装家纺-家纺,33,002327.SZ,002327
机械设备-专用设备-印刷包装机械,33,301105.SZ,301105
电子-元件-印制电路板,17,603175.SH,603175
医药生物-生物制品-其他生物制品,17,688105.SH,688105
通信-通信服务-通信应用增值服务,33,002123.SZ,002123
环保-环境治理-水务及水治理,17,688069.SH,688069
纺织服饰-纺织制造-其他纺织,33,300918.SZ,300918
食品饮料-白酒-白酒Ⅲ,17,600559.SH,600559
电子-半导体-分立器件,17,688711.SH,688711
农林牧渔-养殖业-动物保健,17,603566.SH,603566
电子-消费电子-消费电子零部件及组装,151,920267.BJ,920267
医药生物-医药商业-医药流通,33,000078.SZ,000078
房地产-房地产-商业地产,33,001979.SZ,001979
电子-元件-被动元件,33,002138.SZ,002138
公用事业-燃气-燃气Ⅲ,33,000421.SZ,000421
环保-环境治理-水务及水治理,33,300425.SZ,300425
纺织服饰-纺织制造-棉纺,17,601339.SH,601339
公用事业-燃气-燃气Ⅲ,17,603706.SH,603706
机械设备-自动化设备-工控设备,151,920405.BJ,920405
房地产-房地产-住宅开发,33,000668.SZ,000668
基础化工-化学制品-有机硅,151,920015.BJ,920015
医药生物-化学制药-化学制剂,17,688176.SH,688176
电子-光学光电子-面板,33,000509.SZ,000509
房地产-房地产-住宅开发,33,000736.SZ,000736
电子-消费电子-消费电子零部件及组装,33,300686.SZ,300686
电力设备-电池-锂电池,17,688772.SH,688772
机械设备-轨交设备-轨交设备Ⅲ,33,300906.SZ,300906
社会服务-教育-教育Ⅲ,33,000526.SZ,000526
公用事业-电力-新能源发电,17,601985.SH,601985
计算机-IT服务-IT服务Ⅲ,17,688509.SH,688509
环保-环境治理-水务及水治理,17,600168.SH,600168
医药生物-化学制药-化学制剂,17,688247.SH,688247
轻工制造-家居用品-其他家居用品,33,301501.SZ,301501
医药生物-化学制药-化学制剂,151,920017.BJ,920017
计算机-IT服务-IT服务Ⅲ,33,300287.SZ,300287
医药生物-医疗器械-医疗耗材,33,301033.SZ,301033
电子-电子化学品-电子化学品Ⅲ,151,920402.BJ,920402
汽车-汽车整车-商用载货车,33,301039.SZ,301039
计算机-IT服务-IT服务Ⅲ,33,301236.SZ,301236
电子-电子化学品-电子化学品Ⅲ,33,301319.SZ,301319
建筑材料-建筑材料-水泥,17,600449.SH,600449
医药生物-化学制药-原料药,33,300381.SZ,300381
综合-综合-综合Ⅲ,17,600089.SH,600089
电力设备-电网设备-输变电设备,17,605066.SH,605066
基础化工-塑料制品-其他塑料制品,33,301216.SZ,301216
交通运输-公路铁路运输-铁路运输,17,601006.SH,601006
医药生物-中药-中药Ⅲ,22,605199.SH,605199
医药生物-中药-中药Ⅲ,17,600332.SH,600332
商贸零售-零售-百货零售,17,600857.SH,600857
纺织服饰-服装家纺-饰品,33,300945.SZ,300945
国防军工-军工装备-地面兵装,17,600435.SH,600435
交通运输-机场航运-航空运输,17,600221.SH,600221
医药生物-生物制品-其他生物制品,33,301166.SZ,301166
医药生物-化学制药-化学制剂,33,300016.SZ,300016
计算机-IT服务-IT服务Ⅲ,33,300168.SZ,300168
机械设备-专用设备-能源及重型设备,17,603966.SH,603966
电子-半导体-半导体材料,17,688783.SH,688783
机械设备-通用设备-仪器仪表,17,603100.SH,603100
传媒-文化传媒-出版,33,000719.SZ,000719
轻工制造-包装印刷-包装,33,002752.SZ,002752
机械设备-通用设备-其他通用设备,22,600243.SH,600243
机械设备-自动化设备-激光设备,17,688518.SH,688518
公用事业-燃气-燃气Ⅲ,17,603053.SH,603053
医药生物-医疗器械-体外诊断,17,688426.SH,688426
基础化工-橡胶制品-其他橡胶制品,33,300121.SZ,300121
轻工制造-包装印刷-包装,33,002836.SZ,002836
轻工制造-家居用品-成品家居,17,603610.SH,603610
医药生物-医药商业-医药流通,33,002589.SZ,002589
汽车-汽车服务及其他-其他运输设备,17,600818.SH,600818
商贸零售-零售-百货零售,17,601366.SH,601366
轻工制造-家居用品-文娱用品,33,301101.SZ,301101
有色金属-工业金属-铝,17,605208.SH,605208
医药生物-中药-中药Ⅲ,33,002275.SZ,002275
建筑装饰-建筑装饰-基础建设,17,601800.SH,601800
轻工制造-家居用品-其他家居用品,33,300993.SZ,300993
医药生物-化学制药-化学制剂,33,300110.SZ,300110
交通运输-公路铁路运输-高速公路,33,001965.SZ,001965
家用电器-小家电-小家电Ⅲ,17,603868.SH,603868
基础化工-化学原料-氯碱,17,600319.SH,600319
建筑装饰-建筑装饰-工程咨询服务,33,301390.SZ,301390
计算机-IT服务-IT服务Ⅲ,33,300078.SZ,300078
交通运输-港口航运-航运,17,603167.SH,603167
公用事业-电力-新能源发电,33,000155.SZ,000155
电子-半导体-集成电路封测,17,688352.SH,688352
基础化工-农化制品-磷肥及磷化工,17,600078.SH,600078
电力设备-电网设备-线缆部件及其他,33,002276.SZ,002276
食品饮料-食品加工制造-肉制品,33,301116.SZ,301116
食品饮料-饮料制造-其他酒类,33,000869.SZ,000869
商贸零售-互联网电商-互联网电商Ⅲ,33,002127.SZ,002127
基础化工-塑料制品-改性塑料,33,301131.SZ,301131
计算机-软件开发-垂直应用软件,17,688588.SH,688588
建筑装饰-建筑装饰-工程咨询服务,17,603018.SH,603018
房地产-房地产-住宅开发,17,600692.SH,600692
医药生物-中药-中药Ⅲ,33,002603.SZ,002603
机械设备-轨交设备-轨交设备Ⅲ,17,600495.SH,600495
商贸零售-零售-百货零售,17,600865.SH,600865
医药生物-医疗器械-医疗设备,17,688358.SH,688358
医药生物-化学制药-化学制剂,33,002422.SZ,002422
石油石化-石油加工贸易-石油加工,33,000637.SZ,000637
医药生物-医疗器械-体外诊断,33,002030.SZ,002030
交通运输-机场航运-机场,17,600897.SH,600897
电力设备-风电设备-风电整机,33,300772.SZ,300772
医药生物-医疗器械-医疗设备,17,688212.SH,688212
银行-银行-农商行,33,002958.SZ,002958
医药生物-医疗器械-体外诊断,151,920009.BJ,920009
社会服务-其他社会服务-专业服务,17,603183.SH,603183
家用电器-小家电-小家电Ⅲ,33,002705.SZ,002705
电子-半导体-数字芯片设计,17,688123.SH,688123
医药生物-生物制品-血液制品,33,002252.SZ,002252
计算机-软件开发-垂直应用软件,33,300348.SZ,300348
国防军工-军工电子-军工电子Ⅲ,33,002179.SZ,002179
食品饮料-饮料制造-啤酒,33,002461.SZ,002461
计算机-IT服务-IT服务Ⅲ,33,300532.SZ,300532
食品饮料-食品加工制造-预加工食品,17,603237.SH,603237
电子-消费电子-消费电子零部件及组装,17,688678.SH,688678
电子-元件-印制电路板,17,688655.SH,688655
医药生物-中药-中药Ⅲ,17,603998.SH,603998
国防军工-军工电子-军工电子Ⅲ,17,688002.SH,688002
机械设备-轨交设备-轨交设备Ⅲ,151,920027.BJ,920027
汽车-汽车零部件-汽车电子电气系统,17,603202.SH,603202
商贸零售-互联网电商-互联网电商Ⅲ,33,002803.SZ,002803
公用事业-电力-火电,17,600795.SH,600795
建筑装饰-建筑装饰-工程咨询服务,33,002116.SZ,002116
交通运输-公路铁路运输-高速公路,17,600106.SH,600106
基础化工-化学制品-食品及饲料添加剂,17,603020.SH,603020
环保-环境治理-水务及水治理,17,600283.SH,600283
建筑材料-建筑材料-其他建材,33,002333.SZ,002333
机械设备-专用设备-其他专用设备,33,300472.SZ,300472
农林牧渔-养殖业-动物保健,17,600195.SH,600195
电子-光学光电子-面板,33,000536.SZ,000536
银行-银行-农商行,33,002807.SZ,002807
计算机-软件开发-横向通用软件,17,688695.SH,688695
农林牧渔-养殖业-动物保健,33,002688.SZ,002688
环保-环境治理-水务及水治理,17,600874.SH,600874
电力设备-电网设备-电气自控设备,151,920508.BJ,920508
机械设备-通用设备-其他通用设备,33,301616.SZ,301616
基础化工-化学纤维-其他纤维,17,688722.SH,688722
机械设备-通用设备-金属制品,33,300488.SZ,300488
电力设备-电池-其他电池,33,002733.SZ,002733
食品饮料-食品加工制造-肉制品,33,000529.SZ,000529
机械设备-自动化设备-机器人,17,600215.SH,600215
汽车-汽车零部件-其他汽车零部件,17,601279.SH,601279
环保-环境治理-综合环境治理,17,600008.SH,600008
医药生物-生物制品-其他生物制品,33,301393.SZ,301393
农林牧渔-农产品加工-宠物食品,33,002891.SZ,002891
公用事业-电力-水电,17,600025.SH,600025
建筑装饰-建筑装饰-装饰园林,33,300649.SZ,300649
汽车-汽车零部件-底盘与发动机系统,33,300432.SZ,300432
电力设备-风电设备-风电零部件,17,603248.SH,603248
基础化工-农化制品-农药,33,003042.SZ,003042
环保-环境治理-水务及水治理,17,601158.SH,601158
食品饮料-食品加工制造-其他食品,151,920429.BJ,920429
电子-半导体-数字芯片设计,33,300458.SZ,300458
环保-环保设备-环保设备Ⅲ,33,000967.SZ,000967
基础化工-塑料制品-改性塑料,33,300644.SZ,300644
汽车-汽车整车-商用载货车,33,000550.SZ,000550
商贸零售-零售-百货零售,17,600729.SH,600729
基础化工-化学制品-聚氨酯,151,920261.BJ,920261
电子-光学光电子-面板,33,002217.SZ,002217
机械设备-通用设备-制冷空调设备,17,603187.SH,603187
医药生物-医疗器械-体外诊断,33,300832.SZ,300832
建筑装饰-建筑装饰-工程咨询服务,33,003013.SZ,003013
建筑装饰-建筑装饰-工程咨询服务,17,603458.SH,603458
纺织服饰-纺织制造-棉纺,33,000726.SZ,000726
医药生物-生物制品-其他生物制品,17,688177.SH,688177
国防军工-军工电子-军工电子Ⅲ,17,688522.SH,688522
电力设备-电池-电池化学品,17,688779.SH,688779
机械设备-通用设备-其他通用设备,151,920455.BJ,920455
计算机-计算机设备-其他计算机设备,151,920190.BJ,920190
电力设备-电池-电池化学品,33,301152.SZ,301152
电力设备-风电设备-风电零部件,33,002487.SZ,002487
社会服务-教育-教育Ⅲ,22,600636.SH,600636
机械设备-自动化设备-激光设备,17,688559.SH,688559
环保-环境治理-水务及水治理,17,600769.SH,600769
建筑材料-建筑材料-其他建材,33,002247.SZ,002247
汽车-汽车零部件-底盘与发动机系统,17,603758.SH,603758
建筑装饰-建筑装饰-专业工程,17,603637.SH,603637
汽车-汽车零部件-其他汽车零部件,33,301000.SZ,301000
轻工制造-造纸-造纸Ⅲ,151,920394.BJ,920394
环保-环境治理-固废治理,33,301265.SZ,301265
汽车-汽车零部件-底盘与发动机系统,17,605133.SH,605133
机械设备-自动化设备-工控设备,17,603583.SH,603583
纺织服饰-服装家纺-服装,33,003016.SZ,003016
医药生物-化学制药-化学制剂,17,688302.SH,688302
环保-环境治理-固废治理,33,301109.SZ,301109
食品饮料-食品加工制造-休闲食品,17,603777.SH,603777
基础化工-塑料制品-改性塑料,33,300586.SZ,300586
通信-通信设备-通信网络设备及器件,33,300565.SZ,300565
农林牧渔-养殖业-其他养殖,17,600965.SH,600965
食品饮料-白酒-白酒Ⅲ,33,000860.SZ,000860
建筑材料-建筑材料-其他建材,33,300374.SZ,300374
农林牧渔-农产品加工-畜禽饲料,17,603609.SH,603609
交通运输-机场航运-机场,33,000089.SZ,000089
机械设备-工程机械-工程机械Ⅲ,151,920101.BJ,920101
医药生物-医疗器械-体外诊断,33,300482.SZ,300482
食品饮料-饮料制造-其他酒类,22,600238.SH,600238
计算机-计算机设备-其他计算机设备,17,603660.SH,603660
房地产-房地产-住宅开发,17,600638.SH,600638
基础化工-化学制品-其他化学制品,33,301373.SZ,301373
银行-银行-农商行,17,601128.SH,601128
电子-光学光电子-光学元件,17,688079.SH,688079
建筑材料-建筑材料-水泥,33,002205.SZ,002205
基础化工-化学制品-民爆用品,33,002497.SZ,002497
电子-其他电子-其他电子Ⅲ,33,301328.SZ,301328
医药生物-医药商业-医药流通,33,301370.SZ,301370
交通运输-物流-物流Ⅲ,17,603329.SH,603329
电子-光学光电子-LED,33,300940.SZ,300940
电力设备-电池-锂电专用设备,17,603032.SH,603032
商贸零售-贸易-贸易Ⅲ,17,600278.SH,600278
交通运输-公路铁路运输-高速公路,17,600350.SH,600350
电子-电子化学品-电子化学品Ⅲ,33,300236.SZ,300236
医药生物-化学制药-化学制剂,151,920566.BJ,920566
公用事业-电力-水电,17,600886.SH,600886
房地产-房地产-住宅开发,33,000656.SZ,000656
汽车-汽车零部件-车身附件及饰件,17,605228.SH,605228
国防军工-军工装备-航空装备,33,002625.SZ,002625
电力设备-风电设备-风电零部件,33,300690.SZ,300690
非银金融-多元金融-多元金融Ⅲ,33,001236.SZ,001236
机械设备-专用设备-农用机械,22,603789.SH,603789
机械设备-轨交设备-轨交设备Ⅲ,17,688459.SH,688459
汽车-汽车零部件-底盘与发动机系统,17,601689.SH,601689
基础化工-化学纤维-涤纶,33,002998.SZ,002998
计算机-IT服务-IT服务Ⅲ,33,002649.SZ,002649
轻工制造-家居用品-瓷砖地板,17,603221.SH,603221
计算机-IT服务-IT服务Ⅲ,33,000034.SZ,000034
医药生物-化学制药-化学制剂,33,002742.SZ,002742
非银金融-证券-证券Ⅲ,17,600999.SH,600999
计算机-软件开发-垂直应用软件,17,688657.SH,688657
电力设备-电网设备-线缆部件及其他,17,600577.SH,600577
环保-环境治理-固废治理,17,601330.SH,601330
医药生物-医药商业-药店,33,301017.SZ,301017
煤炭-煤炭开采加工-煤炭开采,33,000983.SZ,000983
通信-通信设备-其他通信设备,17,688283.SH,688283
医药生物-生物制品-疫苗,33,002007.SZ,002007
家用电器-小家电-小家电Ⅲ,33,301332.SZ,301332
交通运输-公路铁路运输-高速公路,33,000900.SZ,000900
机械设备-自动化设备-其他自动化设备,33,300400.SZ,300400
计算机-计算机设备-其他计算机设备,33,002577.SZ,002577
家用电器-小家电-小家电Ⅲ,33,002614.SZ,002614
基础化工-塑料制品-其他塑料制品,33,300218.SZ,300218
机械设备-通用设备-其他通用设备,33,301032.SZ,301032
银行-银行-股份制银行,17,600036.SH,600036
电子-消费电子-消费电子零部件及组装,33,300956.SZ,300956
电力设备-光伏设备-光伏电池组件,17,603778.SH,603778
汽车-汽车整车-乘用车,33,000625.SZ,000625
家用电器-小家电-小家电Ⅲ,33,300824.SZ,300824
公用事业-燃气-燃气Ⅲ,17,603689.SH,603689
电子-消费电子-消费电子零部件及组装,33,002241.SZ,002241
电子-半导体-集成电路封测,33,002077.SZ,002077
农林牧渔-农产品加工-粮油加工,33,000505.SZ,000505
社会服务-其他社会服务-专业服务,151,920753.BJ,920753
机械设备-专用设备-其他专用设备,17,600501.SH,600501
机械设备-自动化设备-工控设备,33,301633.SZ,301633
计算机-软件开发-垂直应用软件,33,003007.SZ,003007
机械设备-通用设备-其他通用设备,33,300420.SZ,300420
电力设备-电池-锂电专用设备,33,300450.SZ,300450
商贸零售-零售-百货零售,17,600694.SH,600694
有色金属-贵金属-贵金属Ⅲ,33,002716.SZ,002716
电力设备-电池-锂电池,33,002074.SZ,002074
公用事业-电力-火电,33,000037.SZ,000037
食品饮料-食品加工制造-调味发酵品,33,002495.SZ,002495
公用事业-燃气-燃气Ⅲ,17,600803.SH,600803
机械设备-自动化设备-机器人,33,002698.SZ,002698
基础化工-化学制品-其他化学制品,17,688659.SH,688659
电子-消费电子-品牌消费电子,33,002351.SZ,002351
通信-通信服务-电信运营商,17,600941.SH,600941
基础化工-化学制品-有机硅,17,605399.SH,605399
食品饮料-饮料制造-软饮料,17,600189.SH,600189
轻工制造-造纸-造纸Ⅲ,17,603733.SH,603733
国防军工-军工电子-军工电子Ⅲ,17,688311.SH,688311
食品饮料-饮料制造-其他酒类,17,600616.SH,600616
建筑装饰-建筑装饰-工程咨询服务,33,300977.SZ,300977
轻工制造-家居用品-文娱用品,33,301335.SZ,301335
有色金属-工业金属-铅锌,17,601020.SH,601020
电子-光学光电子-光学元件,17,688010.SH,688010
食品饮料-食品加工制造-休闲食品,33,002557.SZ,002557
医药生物-医药商业-药店,17,603883.SH,603883
纺织服饰-服装家纺-鞋帽及其他,17,603001.SH,603001
环保-环保设备-环保设备Ⅲ,33,000551.SZ,000551
家用电器-白色家电-冰洗,17,600690.SH,600690
房地产-房地产-住宅开发,17,600533.SH,600533
医药生物-化学制药-化学制剂,33,300255.SZ,300255
医药生物-生物制品-疫苗,17,688739.SH,688739
医药生物-生物制品-其他生物制品,17,688062.SH,688062
电子-半导体-模拟芯片设计,17,688153.SH,688153
通信-通信设备-通信网络设备及器件,33,002583.SZ,002583
机械设备-专用设备-能源及重型设备,33,300950.SZ,300950
农林牧渔-农产品加工-畜禽饲料,17,603363.SH,603363
基础化工-化学纤维-其他纤维,33,001369.SZ,001369
医药生物-生物制品-其他生物制品,17,688428.SH,688428
社会服务-教育-教育Ⅲ,17,600661.SH,600661
电子-半导体-半导体材料,33,002119.SZ,002119
社会服务-其他社会服务-专业服务,33,301449.SZ,301449
交通运输-机场航运-机场,17,600004.SH,600004
建筑装饰-建筑装饰-工程咨询服务,33,300989.SZ,300989
医药生物-中药-中药Ⅲ,17,600594.SH,600594
医药生物-中药-中药Ⅲ,17,600535.SH,600535
电子-光学光电子-LED,33,300232.SZ,300232
农林牧渔-农产品加工-宠物食品,33,300673.SZ,300673
电子-消费电子-消费电子零部件及组装,17,603380.SH,603380
医药生物-医疗器械-医疗耗材,17,688026.SH,688026
商贸零售-零售-商业物业经营,17,600738.SH,600738
房地产-房地产-住宅开发,33,000965.SZ,000965
商贸零售-零售-商业物业经营,17,600790.SH,600790
有色金属-能源金属-锂,33,002460.SZ,002460
社会服务-旅游及酒店-自然景点,17,600576.SH,600576
汽车-汽车零部件-车身附件及饰件,33,002516.SZ,002516
食品饮料-食品加工制造-调味发酵品,17,603755.SH,603755
食品饮料-食品加工制造-休闲食品,17,603886.SH,603886
机械设备-通用设备-机床工具,33,002903.SZ,002903
医药生物-医疗器械-医疗耗材,17,688050.SH,688050
电子-元件-印制电路板,33,002913.SZ,002913
医药生物-医疗器械-医疗设备,33,300206.SZ,300206
社会服务-旅游及酒店-旅游综合,33,000069.SZ,000069
家用电器-黑色家电-其他黑色家电,33,000810.SZ,000810
非银金融-证券-证券Ⅲ,17,601878.SH,601878
电子-其他电子-其他电子Ⅲ,33,301099.SZ,301099
医药生物-医疗器械-医疗设备,17,600055.SH,600055
食品饮料-饮料制造-乳品,17,600597.SH,600597
农林牧渔-种植业与林业-粮食种植,17,601952.SH,601952
社会服务-其他社会服务-专业服务,33,300860.SZ,300860
食品饮料-食品加工制造-其他食品,17,603102.SH,603102
医药生物-生物制品-其他生物制品,33,301047.SZ,301047
机械设备-专用设备-农用机械,33,002890.SZ,002890
家用电器-白色家电-冰洗,33,000521.SZ,000521
电子-消费电子-消费电子零部件及组装,17,603296.SH,603296
商贸零售-零售-百货零售,17,601010.SH,601010
基础化工-化学纤维-涤纶,33,301057.SZ,301057
电力设备-电网设备-线缆部件及其他,17,603530.SH,603530
交通运输-公路铁路运输-高速公路,17,600035.SH,600035
纺织服饰-服装家纺-鞋帽及其他,33,300952.SZ,300952
非银金融-证券-证券Ⅲ,17,600109.SH,600109
公用事业-电力-热力,33,002479.SZ,002479
非银金融-证券-证券Ⅲ,17,601990.SH,601990
电力设备-电机-电机Ⅲ,33,002176.SZ,002176
电子-半导体-半导体材料,17,688727.SH,688727
医药生物-医疗器械-体外诊断,17,603392.SH,603392
电子-光学光电子-面板,17,688538.SH,688538
电子-元件-被动元件,33,301458.SZ,301458
机械设备-专用设备-能源及重型设备,17,603135.SH,603135
电力设备-电池-锂电专用设备,33,301662.SZ,301662
计算机-软件开发-垂直应用软件,151,920799.BJ,920799
计算机-软件开发-垂直应用软件,33,300925.SZ,300925
社会服务-其他社会服务-专业服务,33,301306.SZ,301306
医药生物-化学制药-原料药,17,603235.SH,603235
电子-半导体-数字芯片设计,17,688110.SH,688110
社会服务-旅游及酒店-餐饮,17,605108.SH,605108
纺织服饰-纺织制造-印染,17,605189.SH,605189
建筑装饰-建筑装饰-工程咨询服务,151,920892.BJ,920892
有色金属-工业金属-铜,33,002203.SZ,002203
汽车-汽车零部件-其他汽车零部件,17,603210.SH,603210
交通运输-物流-物流Ⅲ,33,001220.SZ,001220
传媒-游戏-游戏Ⅲ,33,002558.SZ,002558
机械设备-通用设备-机床工具,33,300809.SZ,300809
电力设备-电池-锂电池,33,300207.SZ,300207
机械设备-通用设备-磨具磨料,33,002282.SZ,002282
医药生物-生物制品-其他生物制品,17,688336.SH,688336
纺织服饰-服装家纺-服装,17,601566.SH,601566
医药生物-化学制药-化学制剂,33,301263.SZ,301263
通信-通信设备-通信终端及配件,17,603236.SH,603236
电子-光学光电子-面板,33,000727.SZ,000727
医药生物-化学制药-化学制剂,17,600613.SH,600613
商贸零售-零售-百货零售,33,002356.SZ,002356
汽车-汽车服务及其他-其他运输设备,17,600679.SH,600679
非银金融-证券-证券Ⅲ,17,600958.SH,600958
医药生物-中药-中药Ⅲ,17,600329.SH,600329
计算机-IT服务-IT服务Ⅲ,151,920184.BJ,920184
商贸零售-互联网电商-互联网电商Ⅲ,33,300209.SZ,300209
建筑材料-建筑材料-水泥,17,600668.SH,600668
医药生物-医疗器械-医疗设备,17,600587.SH,600587
银行-银行-国有大型银行,17,601658.SH,601658
电子-光学光电子-光学元件,33,300701.SZ,300701
医药生物-中药-中药Ⅲ,17,600252.SH,600252
非银金融-证券-证券Ⅲ,17,600918.SH,600918
医药生物-中药-中药Ⅲ,33,002317.SZ,002317
商贸零售-零售-商业物业经营,17,600605.SH,600605
轻工制造-家居用品-定制家居,17,605268.SH,605268
公用事业-电力-电能综合服务,17,600101.SH,600101
非银金融-证券-证券Ⅲ,33,000166.SZ,000166
交通运输-港口航运-港口,17,600018.SH,600018
基础化工-农化制品-农药,33,002391.SZ,002391
机械设备-通用设备-磨具磨料,33,300700.SZ,300700
计算机-IT服务-IT服务Ⅲ,17,688327.SH,688327
医药生物-化学制药-原料药,22,688076.SH,688076
机械设备-通用设备-制冷空调设备,17,600202.SH,600202
建筑装饰-建筑装饰-房屋建设,17,601668.SH,601668
机械设备-专用设备-其他专用设备,33,300210.SZ,300210
电子-光学光电子-光学元件,33,001373.SZ,001373
医药生物-医疗器械-医疗耗材,33,002901.SZ,002901
电力设备-电池-锂电池,33,301587.SZ,301587
电子-电子化学品-电子化学品Ⅲ,33,301630.SZ,301630
农林牧渔-养殖业-生猪养殖,17,605296.SH,605296
家用电器-白色家电-冰洗,33,002668.SZ,002668
食品饮料-饮料制造-乳品,33,002329.SZ,002329
银行-银行-城商行,17,600928.SH,600928
计算机-软件开发-垂直应用软件,33,300465.SZ,300465
轻工制造-造纸-造纸Ⅲ,17,600103.SH,600103
基础化工-塑料制品-其他塑料制品,17,603330.SH,603330
轻工制造-包装印刷-包装,33,002014.SZ,002014
轻工制造-家居用品-其他家居用品,33,002094.SZ,002094
医药生物-医疗器械-体外诊断,17,603387.SH,603387
通信-通信服务-通信工程及服务,33,002093.SZ,002093
机械设备-专用设备-其他专用设备,17,688700.SH,688700
环保-环境治理-综合环境治理,33,300266.SZ,300266
机械设备-专用设备-纺织服装设备,17,600302.SH,600302
机械设备-轨交设备-轨交设备Ⅲ,17,603680.SH,603680
医药生物-化学制药-原料药,33,300267.SZ,300267
通信-通信服务-通信工程及服务,33,300025.SZ,300025
社会服务-其他社会服务-专业服务,151,920160.BJ,920160
电子-元件-印制电路板,17,600601.SH,600601
商贸零售-零售-百货零售,33,002251.SZ,002251
