股票代码,code,所属同花顺行业,market_code
920826.BJ,920826,食品饮料-食品加工制造-预加工食品,151
300142.SZ,300142,医药生物-生物制品-疫苗,33
000897.SZ,000897,房地产-房地产-住宅开发,33
300942.SZ,300942,医药生物-医疗器械-体外诊断,33
688570.SH,688570,机械设备-自动化设备-工控设备,17
601607.SH,601607,医药生物-医药商业-医药流通,17
002620.SZ,002620,建筑装饰-建筑装饰-装饰园林,33
300094.SZ,300094,农林牧渔-养殖业-水产养殖,33
002457.SZ,002457,建筑材料-建筑材料-管材,33
600792.SH,600792,煤炭-煤炭开采加工-焦炭加工,17
600844.SH,600844,基础化工-化学原料-煤化工,17
600790.SH,600790,商贸零售-零售-商业物业经营,17
603515.SH,603515,电子-光学光电子-LED,17
300287.SZ,300287,计算机-IT服务-IT服务Ⅲ,33
603321.SH,603321,机械设备-专用设备-楼宇设备,17
600649.SH,600649,房地产-房地产-住宅开发,17
301528.SZ,301528,机械设备-通用设备-仪器仪表,33
688557.SH,688557,机械设备-通用设备-其他通用设备,17
002030.SZ,002030,医药生物-医疗器械-体外诊断,33
002331.SZ,002331,计算机-IT服务-IT服务Ⅲ,33
920640.BJ,920640,通信-通信设备-通信网络设备及器件,151
600983.SH,600983,家用电器-白色家电-冰洗,17
002073.SZ,002073,机械设备-专用设备-其他专用设备,33
600125.SH,600125,交通运输-公路铁路运输-铁路运输,17
603110.SH,603110,基础化工-化学制品-涂料油墨,17
600918.SH,600918,非银金融-证券-证券Ⅲ,17
920870.BJ,920870,机械设备-通用设备-机床工具,151
601229.SH,601229,银行-银行-城商行,17
301296.SZ,301296,轻工制造-包装印刷-包装,33
603883.SH,603883,医药生物-医药商业-药店,17
601997.SH,601997,银行-银行-城商行,17
603069.SH,603069,交通运输-公路铁路运输-公交,17
600007.SH,600007,房地产-房地产-商业地产,17
600173.SH,600173,公用事业-电力-新能源发电,17
920593.BJ,920593,机械设备-自动化设备-机器人,151
300003.SZ,300003,医药生物-医疗器械-医疗耗材,33
301332.SZ,301332,家用电器-小家电-小家电Ⅲ,33
603035.SH,603035,汽车-汽车零部件-车身附件及饰件,17
688393.SH,688393,医药生物-医疗器械-体外诊断,17
605338.SH,605338,食品饮料-食品加工制造-预加工食品,17
300033.SZ,300033,计算机-软件开发-垂直应用软件,33
601156.SH,601156,交通运输-物流-物流Ⅲ,17
600560.SH,600560,机械设备-专用设备-能源及重型设备,17
605186.SH,605186,机械设备-自动化设备-其他自动化设备,17
002232.SZ,002232,计算机-IT服务-IT服务Ⅲ,33
301255.SZ,301255,机械设备-通用设备-金属制品,33
603097.SH,603097,电力设备-电网设备-输变电设备,17
002390.SZ,002390,医药生物-中药-中药Ⅲ,33
301173.SZ,301173,汽车-汽车零部件-车身附件及饰件,33
000707.SZ,000707,基础化工-化学原料-纯碱,33
600815.SH,600815,机械设备-工程机械-工程机械Ⅲ,17
688173.SH,688173,电子-半导体-模拟芯片设计,17
688278.SH,688278,医药生物-生物制品-其他生物制品,17
600035.SH,600035,交通运输-公路铁路运输-高速公路,17
301199.SZ,301199,机械设备-自动化设备-机器人,33
601528.SH,601528,银行-银行-农商行,17
601101.SH,601101,煤炭-煤炭开采加工-煤炭开采,17
002912.SZ,002912,计算机-计算机设备-其他计算机设备,33
002947.SZ,002947,电子-消费电子-消费电子零部件及组装,33
301198.SZ,301198,轻工制造-包装印刷-包装,33
001237.SZ,001237,机械设备-通用设备-制冷空调设备,33
600177.SH,600177,纺织服饰-服装家纺-服装,17
001324.SZ,001324,机械设备-轨交设备-轨交设备Ⅲ,33
000888.SZ,000888,社会服务-旅游及酒店-自然景点,33
920106.BJ,920106,汽车-汽车零部件-底盘与发动机系统,151
600858.SH,600858,商贸零售-零售-百货零售,17
301265.SZ,301265,环保-环境治理-固废治理,33
300015.SZ,300015,医药生物-医疗服务-医院,33
002219.SZ,002219,医药生物-医疗服务-医院,33
600742.SH,600742,汽车-汽车零部件-车身附件及饰件,17
605488.SH,605488,基础化工-塑料制品-膜材料,17
600795.SH,600795,公用事业-电力-火电,17
002852.SZ,002852,农林牧渔-农产品加工-粮油加工,33
920976.BJ,920976,计算机-计算机设备-安防设备,151
002035.SZ,002035,家用电器-厨卫电器-厨卫电器Ⅲ,33
300082.SZ,300082,基础化工-化学原料-其他化学原料,33
300288.SZ,300288,计算机-IT服务-IT服务Ⅲ,33
300266.SZ,300266,环保-环境治理-综合环境治理,33
000620.SZ,000620,房地产-房地产-住宅开发,33
300469.SZ,300469,计算机-软件开发-垂直应用软件,33
603912.SH,603912,机械设备-通用设备-制冷空调设备,17
300667.SZ,300667,机械设备-通用设备-仪器仪表,33
603948.SH,603948,基础化工-化学制品-其他化学制品,17
603787.SH,603787,汽车-汽车服务及其他-其他运输设备,17
603758.SH,603758,汽车-汽车零部件-底盘与发动机系统,17
688244.SH,688244,计算机-软件开发-横向通用软件,17
688533.SH,688533,汽车-汽车零部件-汽车电子电气系统,17
920509.BJ,920509,机械设备-通用设备-仪器仪表,151
600375.SH,600375,汽车-汽车整车-商用载货车,17
001220.SZ,001220,交通运输-物流-物流Ⅲ,33
603001.SH,603001,纺织服饰-服装家纺-鞋帽及其他,17
603898.SH,603898,轻工制造-家居用品-定制家居,17
002001.SZ,002001,医药生物-化学制药-原料药,33
002671.SZ,002671,建筑材料-建筑材料-水泥,33
300643.SZ,300643,汽车-汽车零部件-其他汽车零部件,33
000524.SZ,000524,社会服务-旅游及酒店-旅游综合,33
600279.SH,600279,交通运输-港口航运-港口,17
600008.SH,600008,环保-环境治理-水务及水治理,17
600538.SH,600538,医药生物-医疗器械-体外诊断,17
002267.SZ,002267,公用事业-燃气-燃气Ⅲ,33
600827.SH,600827,商贸零售-零售-百货零售,17
603083.SH,603083,通信-通信设备-通信终端及配件,17
000501.SZ,000501,商贸零售-零售-百货零售,33
001333.SZ,001333,基础化工-塑料制品-合成树脂,33
603886.SH,603886,食品饮料-食品加工制造-休闲食品,17
002786.SZ,002786,机械设备-专用设备-其他专用设备,33
600692.SH,600692,房地产-房地产-住宅开发,17
301096.SZ,301096,医药生物-医疗服务-医疗研发外包,33
000735.SZ,000735,农林牧渔-养殖业-生猪养殖,33
002510.SZ,002510,汽车-汽车零部件-其他汽车零部件,33
603187.SH,603187,机械设备-通用设备-制冷空调设备,17
300107.SZ,300107,基础化工-化学制品-纺织化学用品,33
001202.SZ,001202,交通运输-物流-物流Ⅲ,33
002862.SZ,002862,轻工制造-家居用品-文娱用品,33
603277.SH,603277,机械设备-通用设备-制冷空调设备,17
001228.SZ,001228,交通运输-物流-物流Ⅲ,33
600712.SH,600712,商贸零售-零售-百货零售,17
688370.SH,688370,环保-环境治理-固废治理,17
688380.SH,688380,电子-半导体-数字芯片设计,17
301525.SZ,301525,机械设备-通用设备-制冷空调设备,33
002445.SZ,002445,机械设备-通用设备-金属制品,33
300306.SZ,300306,机械设备-通用设备-仪器仪表,33
688320.SH,688320,机械设备-自动化设备-工控设备,17
920091.BJ,920091,机械设备-专用设备-其他专用设备,151
002243.SZ,002243,美容护理-美容护理-化妆品,33
605389.SH,605389,机械设备-工程机械-工程机械Ⅲ,17
002332.SZ,002332,医药生物-化学制药-化学制剂,33
000796.SZ,000796,社会服务-旅游及酒店-旅游综合,33
000488.SZ,000488,轻工制造-造纸-造纸Ⅲ,33
601177.SH,601177,机械设备-通用设备-金属制品,17
920866.BJ,920866,基础化工-农化制品-农药,151
002485.SZ,002485,交通运输-物流-物流Ⅲ,33
601375.SH,601375,非银金融-证券-证券Ⅲ,17
301024.SZ,301024,建筑装饰-建筑装饰-工程咨询服务,33
301011.SZ,301011,轻工制造-家居用品-文娱用品,33
600604.SH,600604,房地产-房地产-产业地产,17
600121.SH,600121,煤炭-煤炭开采加工-煤炭开采,17
601801.SH,601801,传媒-文化传媒-出版,17
601298.SH,601298,交通运输-港口航运-港口,17
600662.SH,600662,社会服务-其他社会服务-专业服务,17
300385.SZ,300385,环保-环保设备-环保设备Ⅲ,33
300445.SZ,300445,机械设备-通用设备-仪器仪表,33
000088.SZ,000088,交通运输-港口航运-港口,33
600826.SH,600826,社会服务-其他社会服务-专业服务,17
002347.SZ,002347,机械设备-通用设备-金属制品,33
603838.SH,603838,轻工制造-家居用品-其他家居用品,22
600195.SH,600195,农林牧渔-养殖业-动物保健,17
001312.SZ,001312,纺织服饰-纺织制造-其他纺织,33
002762.SZ,002762,纺织服饰-服装家纺-服装,33
300949.SZ,300949,建筑装饰-建筑装饰-装饰园林,33
603703.SH,603703,电子-光学光电子-面板,17
300971.SZ,300971,机械设备-专用设备-其他专用设备,33
300300.SZ,300300,计算机-IT服务-IT服务Ⅲ,33
000020.SZ,000020,电子-光学光电子-面板,33
301260.SZ,301260,机械设备-专用设备-农用机械,33
002959.SZ,002959,家用电器-小家电-小家电Ⅲ,33
600176.SH,600176,建筑材料-建筑材料-玻璃玻纤,17
688399.SH,688399,医药生物-医疗器械-体外诊断,17
600308.SH,600308,轻工制造-造纸-造纸Ⅲ,17
300859.SZ,300859,社会服务-旅游及酒店-自然景点,33
603538.SH,603538,医药生物-化学制药-原料药,17
000544.SZ,000544,环保-环境治理-水务及水治理,33
600463.SH,600463,房地产-房地产-产业地产,17
002427.SZ,002427,基础化工-化学纤维-涤纶,33
688358.SH,688358,医药生物-医疗器械-医疗设备,17
300910.SZ,300910,基础化工-化学制品-其他化学制品,33
603357.SH,603357,建筑装饰-建筑装饰-工程咨询服务,17
000505.SZ,000505,农林牧渔-农产品加工-粮油加工,33
002177.SZ,002177,商贸零售-零售-商业物业经营,33
688180.SH,688180,医药生物-生物制品-其他生物制品,17
000692.SZ,000692,公用事业-电力-热力,33
600439.SH,600439,纺织服饰-服装家纺-饰品,17
600235.SH,600235,轻工制造-造纸-造纸Ⅲ,17
301603.SZ,301603,机械设备-通用设备-机床工具,33
002476.SZ,002476,石油石化-石油加工贸易-石油加工,33
920418.BJ,920418,汽车-汽车零部件-底盘与发动机系统,151
002470.SZ,002470,基础化工-农化制品-复合肥,33
301083.SZ,301083,机械设备-通用设备-其他通用设备,33
600382.SH,600382,钢铁-钢铁-冶钢原料,17
001306.SZ,001306,机械设备-通用设备-金属制品,33
301311.SZ,301311,机械设备-通用设备-其他通用设备,33
002554.SZ,002554,石油石化-油气开采及服务-油服工程,33
600380.SH,600380,医药生物-化学制药-化学制剂,17
301016.SZ,301016,机械设备-轨交设备-轨交设备Ⅲ,33
300240.SZ,300240,交通运输-物流-物流Ⅲ,33
300435.SZ,300435,机械设备-专用设备-能源及重型设备,33
002363.SZ,002363,汽车-汽车零部件-底盘与发动机系统,33
300614.SZ,300614,环保-环境治理-固废治理,33
603030.SH,603030,建筑装饰-建筑装饰-装饰园林,17
601163.SH,601163,汽车-汽车零部件-轮胎轮毂,17
600979.SH,600979,公用事业-电力-电能综合服务,17
920978.BJ,920978,汽车-汽车零部件-汽车电子电气系统,151
600674.SH,600674,公用事业-电力-水电,17
688466.SH,688466,环保-环境治理-水务及水治理,17
688657.SH,688657,计算机-软件开发-垂直应用软件,17
002301.SZ,002301,轻工制造-家居用品-文娱用品,33
600196.SH,600196,医药生物-化学制药-化学制剂,17
601326.SH,601326,交通运输-港口航运-港口,17
301552.SZ,301552,汽车-汽车零部件-车身附件及饰件,33
688123.SH,688123,电子-半导体-数字芯片设计,17
300909.SZ,300909,电子-光学光电子-面板,33
600814.SH,600814,商贸零售-零售-百货零售,17
000006.SZ,000006,房地产-房地产-住宅开发,33
300112.SZ,300112,机械设备-通用设备-仪器仪表,33
688209.SH,688209,电子-半导体-模拟芯片设计,17
002701.SZ,002701,轻工制造-包装印刷-包装,33
300767.SZ,300767,基础化工-橡胶制品-其他橡胶制品,33
300509.SZ,300509,机械设备-专用设备-印刷包装机械,33
603060.SH,603060,社会服务-其他社会服务-专业服务,17
300510.SZ,300510,电力设备-电网设备-电气自控设备,33
001356.SZ,001356,轻工制造-家居用品-其他家居用品,33
300346.SZ,300346,电子-电子化学品-电子化学品Ⅲ,33
301376.SZ,301376,轻工制造-家居用品-成品家居,33
603967.SH,603967,交通运输-物流-物流Ⅲ,17
603903.SH,603903,环保-环境治理-水务及水治理,17
002911.SZ,002911,公用事业-燃气-燃气Ⅲ,33
600156.SH,600156,纺织服饰-纺织制造-其他纺织,17
920270.BJ,920270,汽车-汽车零部件-车身附件及饰件,151
300171.SZ,300171,医药生物-医疗器械-医疗设备,33
688758.SH,688758,医药生物-化学制药-原料药,17
600502.SH,600502,建筑装饰-建筑装饰-基础建设,17
301068.SZ,301068,环保-环境治理-固废治理,33
688395.SH,688395,机械设备-自动化设备-工控设备,17
300358.SZ,300358,医药生物-医疗器械-医疗设备,33
688202.SH,688202,医药生物-医疗服务-医疗研发外包,17
920857.BJ,920857,电子-消费电子-消费电子零部件及组装,151
301001.SZ,301001,商贸零售-互联网电商-互联网电商Ⅲ,33
600989.SH,600989,基础化工-化学原料-煤化工,17
301353.SZ,301353,机械设备-通用设备-其他通用设备,33
002252.SZ,002252,医药生物-生物制品-血液制品,33
001388.SZ,001388,电力设备-电网设备-电气自控设备,33
600236.SH,600236,公用事业-电力-水电,17
000590.SZ,000590,医药生物-中药-中药Ⅲ,33
920792.BJ,920792,建筑材料-建筑材料-耐火材料,151
002682.SZ,002682,交通运输-物流-物流Ⅲ,33
600936.SH,600936,计算机-IT服务-IT服务Ⅲ,17
002193.SZ,002193,纺织服饰-服装家纺-服装,33
688091.SH,688091,医药生物-化学制药-化学制剂,17
002979.SZ,002979,机械设备-自动化设备-机器人,33
301170.SZ,301170,汽车-汽车零部件-底盘与发动机系统,33
920204.BJ,920204,轻工制造-包装印刷-包装,151
001322.SZ,001322,轻工制造-家居用品-其他家居用品,33
300885.SZ,300885,机械设备-通用设备-金属制品,33
002061.SZ,002061,建筑装饰-建筑装饰-基础建设,33
603587.SH,603587,纺织服饰-服装家纺-服装,17
000809.SZ,000809,电力设备-风电设备-风电零部件,33
600053.SH,600053,非银金融-多元金融-多元金融Ⅲ,22
000513.SZ,000513,医药生物-化学制药-化学制剂,33
688530.SH,688530,电子-半导体-半导体材料,17
600626.SH,600626,汽车-汽车零部件-车身附件及饰件,17
300953.SZ,300953,电力设备-电池-锂电池,33
688536.SH,688536,电子-半导体-模拟芯片设计,17
003033.SZ,003033,汽车-汽车服务及其他-其他运输设备,33
600062.SH,600062,医药生物-化学制药-化学制剂,17
605080.SH,605080,轻工制造-家居用品-文娱用品,17
300173.SZ,300173,电力设备-电池-锂电专用设备,33
600288.SH,600288,计算机-软件开发-横向通用软件,17
002734.SZ,002734,基础化工-农化制品-农药,33
600628.SH,600628,商贸零售-零售-百货零售,17
001390.SZ,001390,纺织服饰-纺织制造-其他纺织,33
601065.SH,601065,基础化工-化学原料-无机盐,17
002146.SZ,002146,房地产-房地产-住宅开发,33
605089.SH,605089,食品饮料-食品加工制造-预加工食品,17
300462.SZ,300462,计算机-计算机设备-其他计算机设备,33
002926.SZ,002926,非银金融-证券-证券Ⅲ,33
688382.SH,688382,医药生物-化学制药-化学制剂,17
600998.SH,600998,医药生物-医药商业-医药流通,17
920351.BJ,920351,交通运输-物流-物流Ⅲ,151
603922.SH,603922,汽车-汽车零部件-其他汽车零部件,22
002553.SZ,002553,汽车-汽车零部件-底盘与发动机系统,33
000900.SZ,000900,交通运输-公路铁路运输-高速公路,33
603810.SH,603810,基础化工-农化制品-农药,17
002343.SZ,002343,传媒-影视院线-影视院线Ⅲ,33
301263.SZ,301263,医药生物-化学制药-化学制剂,33
605296.SH,605296,农林牧渔-养殖业-生猪养殖,17
000913.SZ,000913,汽车-汽车服务及其他-其他运输设备,33
601996.SH,601996,农林牧渔-种植业与林业-林业,17
001336.SZ,001336,环保-环保设备-环保设备Ⅲ,33
002677.SZ,002677,家用电器-厨卫电器-厨卫电器Ⅲ,33
603028.SH,603028,机械设备-通用设备-金属制品,17
300387.SZ,300387,基础化工-农化制品-复合肥,33
301063.SZ,301063,机械设备-专用设备-能源及重型设备,33
603153.SH,603153,建筑装饰-建筑装饰-工程咨询服务,17
600716.SH,600716,房地产-房地产-住宅开发,17
600018.SH,600018,交通运输-港口航运-港口,17
300458.SZ,300458,电子-半导体-数字芯片设计,33
920871.BJ,920871,基础化工-塑料制品-其他塑料制品,151
600293.SH,600293,建筑材料-建筑材料-玻璃玻纤,17
300122.SZ,300122,医药生物-生物制品-疫苗,33
301601.SZ,301601,机械设备-专用设备-能源及重型设备,33
603869.SH,603869,计算机-IT服务-IT服务Ⅲ,22
000552.SZ,000552,煤炭-煤炭开采加工-煤炭开采,33
603876.SH,603876,有色金属-工业金属-铝,17
001219.SZ,001219,食品饮料-食品加工制造-休闲食品,33
301367.SZ,301367,医药生物-医疗器械-医疗设备,33
688027.SH,688027,通信-通信设备-通信终端及配件,17
600315.SH,600315,美容护理-美容护理-化妆品,17
603182.SH,603182,农林牧渔-农产品加工-粮油加工,17
000757.SZ,000757,汽车-汽车服务及其他-汽车服务,33
600624.SH,600624,医药生物-化学制药-化学制剂,22
300313.SZ,300313,农林牧渔-养殖业-其他养殖,33
300606.SZ,300606,机械设备-通用设备-磨具磨料,33
002120.SZ,002120,交通运输-物流-物流Ⅲ,33
601083.SH,601083,交通运输-港口航运-航运,17
603193.SH,603193,美容护理-美容护理-个护用品,17
300789.SZ,300789,计算机-计算机设备-其他计算机设备,33
300366.SZ,300366,计算机-软件开发-垂直应用软件,33
603890.SH,603890,电子-消费电子-消费电子零部件及组装,17
300021.SZ,300021,农林牧渔-种植业与林业-农业综合,33
600340.SH,600340,房地产-房地产-产业地产,22
603933.SH,603933,机械设备-自动化设备-工控设备,17
000848.SZ,000848,食品饮料-饮料制造-软饮料,33
603275.SH,603275,机械设备-自动化设备-工控设备,17
688695.SH,688695,计算机-软件开发-横向通用软件,17
301667.SZ,301667,汽车-汽车零部件-底盘与发动机系统,33
000651.SZ,000651,家用电器-白色家电-空调,33
300246.SZ,300246,医药生物-医疗器械-医疗设备,33
000661.SZ,000661,医药生物-生物制品-其他生物制品,33
920086.BJ,920086,汽车-汽车零部件-底盘与发动机系统,151
300091.SZ,300091,机械设备-通用设备-其他通用设备,33
300703.SZ,300703,轻工制造-家居用品-文娱用品,33
301345.SZ,301345,汽车-汽车服务及其他-其他运输设备,33
688089.SH,688089,基础化工-化学制品-食品及饲料添加剂,17
600011.SH,600011,公用事业-电力-火电,17
300233.SZ,300233,医药生物-化学制药-化学制剂,33
002322.SZ,002322,计算机-软件开发-垂直应用软件,33
605259.SH,605259,机械设备-专用设备-其他专用设备,17
002582.SZ,002582,食品饮料-食品加工制造-休闲食品,33
600332.SH,600332,医药生物-中药-中药Ⅲ,17
688403.SH,688403,电子-半导体-集成电路封测,17
600408.SH,600408,煤炭-煤炭开采加工-焦炭加工,17
002771.SZ,002771,计算机-IT服务-IT服务Ⅲ,33
002326.SZ,002326,基础化工-化学制品-氟化工,33
002454.SZ,002454,汽车-汽车零部件-汽车电子电气系统,33
605368.SH,605368,公用事业-燃气-燃气Ⅲ,17
002531.SZ,002531,电力设备-风电设备-风电零部件,33
600960.SH,600960,汽车-汽车零部件-底盘与发动机系统,17
300613.SZ,300613,电子-半导体-数字芯片设计,33
603713.SH,603713,交通运输-物流-物流Ⅲ,17
300552.SZ,300552,计算机-计算机设备-其他计算机设备,33
603233.SH,603233,医药生物-医药商业-药店,17
002802.SZ,002802,基础化工-化学制品-其他化学制品,33
300169.SZ,300169,基础化工-化学制品-其他化学制品,33
688648.SH,688648,机械设备-通用设备-其他通用设备,17
603081.SH,603081,机械设备-专用设备-其他专用设备,17
603901.SH,603901,机械设备-专用设备-印刷包装机械,17
002500.SZ,002500,非银金融-证券-证券Ⅲ,33
603776.SH,603776,汽车-汽车服务及其他-其他运输设备,17
000598.SZ,000598,环保-环境治理-水务及水治理,33
601555.SH,601555,非银金融-证券-证券Ⅲ,17
002377.SZ,002377,石油石化-石油加工贸易-石油加工,33
600816.SH,600816,非银金融-多元金融-多元金融Ⅲ,17
688175.SH,688175,国防军工-军工电子-军工电子Ⅲ,17
300989.SZ,300989,建筑装饰-建筑装饰-工程咨询服务,33
688112.SH,688112,机械设备-通用设备-仪器仪表,17
688489.SH,688489,计算机-计算机设备-安防设备,17
002641.SZ,002641,建筑材料-建筑材料-管材,33
002689.SZ,002689,机械设备-专用设备-楼宇设备,33
600518.SH,600518,医药生物-中药-中药Ⅲ,17
300707.SZ,300707,汽车-汽车零部件-其他汽车零部件,33
000720.SZ,000720,电力设备-电网设备-线缆部件及其他,33
688805.SH,688805,医药生物-医疗器械-医疗设备,17
000906.SZ,000906,交通运输-物流-物流Ⅲ,33
300980.SZ,300980,基础化工-塑料制品-其他塑料制品,33
688616.SH,688616,电力设备-电网设备-电气自控设备,17
301061.SZ,301061,轻工制造-家居用品-成品家居,33
002234.SZ,002234,农林牧渔-养殖业-肉鸡养殖,33
001368.SZ,001368,轻工制造-家居用品-文娱用品,33
002521.SZ,002521,轻工制造-造纸-造纸Ⅲ,33
301058.SZ,301058,建筑装饰-建筑装饰-工程咨询服务,33
002004.SZ,002004,医药生物-化学制药-化学制剂,33
300595.SZ,300595,医药生物-医疗器械-医疗耗材,33
002591.SZ,002591,基础化工-化学制品-其他化学制品,33
002901.SZ,002901,医药生物-医疗器械-医疗耗材,33
002541.SZ,002541,建筑装饰-建筑装饰-专业工程,33
002294.SZ,002294,医药生物-化学制药-化学制剂,33
300858.SZ,300858,基础化工-化学制品-食品及饲料添加剂,33
002908.SZ,002908,计算机-IT服务-IT服务Ⅲ,33
920007.BJ,920007,电力设备-光伏设备-光伏辅材,151
600969.SH,600969,公用事业-电力-电能综合服务,17
603086.SH,603086,基础化工-农化制品-农药,17
301097.SZ,301097,医药生物-医疗器械-医疗耗材,33
000526.SZ,000526,社会服务-教育-教育Ⅲ,33
002507.SZ,002507,食品饮料-食品加工制造-调味发酵品,33
300105.SZ,300105,环保-环保设备-环保设备Ⅲ,33
603008.SH,603008,轻工制造-家居用品-成品家居,22
300822.SZ,300822,电子-消费电子-消费电子零部件及组装,33
002666.SZ,002666,基础化工-化学制品-其他化学制品,33
002169.SZ,002169,电力设备-电网设备-电气自控设备,33
000525.SZ,000525,基础化工-农化制品-农药,33
600429.SH,600429,食品饮料-饮料制造-乳品,17
920833.BJ,920833,机械设备-通用设备-其他通用设备,151
002593.SZ,002593,汽车-汽车零部件-轮胎轮毂,33
300962.SZ,300962,社会服务-其他社会服务-专业服务,33
000726.SZ,000726,纺织服饰-纺织制造-棉纺,33
600654.SH,600654,社会服务-其他社会服务-专业服务,17
002329.SZ,002329,食品饮料-饮料制造-乳品,33
301539.SZ,301539,汽车-汽车零部件-轮胎轮毂,33
605123.SH,605123,国防军工-军工装备-航空装备,17
600860.SH,600860,机械设备-通用设备-金属制品,17
300677.SZ,300677,医药生物-医疗器械-医疗耗材,33
603320.SH,603320,电力设备-电机-电机Ⅲ,17
301629.SZ,301629,电子-半导体-半导体设备,33
002462.SZ,002462,医药生物-医药商业-医药流通,33
688070.SH,688070,国防军工-军工装备-航空装备,17
600884.SH,600884,电力设备-电池-电池化学品,17
300860.SZ,300860,社会服务-其他社会服务-专业服务,33
688078.SH,688078,计算机-软件开发-垂直应用软件,17
301103.SZ,301103,医药生物-医疗服务-医院,33
301118.SZ,301118,基础化工-化学原料-其他化学原料,33
600655.SH,600655,商贸零售-零售-商业物业经营,17
002825.SZ,002825,基础化工-塑料制品-其他塑料制品,33
603043.SH,603043,食品饮料-食品加工制造-休闲食品,17
603048.SH,603048,汽车-汽车零部件-车身附件及饰件,17
002366.SZ,002366,电力设备-其他电源设备-其他电源设备Ⅲ,33
601139.SH,601139,公用事业-燃气-燃气Ⅲ,17
300160.SZ,300160,家用电器-白色家电-家电零部件,33
301361.SZ,301361,电力设备-电网设备-输变电设备,33
603701.SH,603701,汽车-汽车零部件-底盘与发动机系统,17
300352.SZ,300352,计算机-软件开发-横向通用软件,33
002100.SZ,002100,农林牧渔-农产品加工-畜禽饲料,33
002888.SZ,002888,电子-消费电子-品牌消费电子,33
600802.SH,600802,建筑材料-建筑材料-水泥,17
301378.SZ,301378,计算机-软件开发-垂直应用软件,33
920837.BJ,920837,汽车-汽车零部件-底盘与发动机系统,151
600757.SH,600757,传媒-文化传媒-出版,17
601599.SH,601599,纺织服饰-纺织制造-其他纺织,17
603042.SH,603042,通信-通信设备-通信线缆及配套,17
001373.SZ,001373,电子-光学光电子-光学元件,33
001318.SZ,001318,食品饮料-饮料制造-乳品,33
000429.SZ,000429,交通运输-公路铁路运输-高速公路,33
603557.SH,603557,纺织服饰-服装家纺-服装,22
300865.SZ,300865,机械设备-专用设备-能源及重型设备,33
002590.SZ,002590,汽车-汽车零部件-底盘与发动机系统,33
300887.SZ,300887,社会服务-其他社会服务-专业服务,33
002712.SZ,002712,传媒-文化传媒-广告营销,33
300228.SZ,300228,机械设备-通用设备-金属制品,33
300301.SZ,300301,电子-光学光电子-LED,33
002616.SZ,002616,公用事业-电力-新能源发电,33
688781.SH,688781,电子-光学光电子-面板,17
688767.SH,688767,医药生物-医疗器械-体外诊断,17
300223.SZ,300223,电子-半导体-数字芯片设计,33
688021.SH,688021,汽车-汽车零部件-其他汽车零部件,17
601818.SH,601818,银行-银行-股份制银行,17
688157.SH,688157,基础化工-化学制品-涂料油墨,17
601033.SH,601033,环保-环境治理-固废治理,17
300824.SZ,300824,家用电器-小家电-小家电Ⅲ,33
603896.SH,603896,医药生物-中药-中药Ⅲ,17
300817.SZ,300817,机械设备-通用设备-金属制品,33
603518.SH,603518,纺织服饰-服装家纺-服装,17
688529.SH,688529,机械设备-专用设备-其他专用设备,17
601700.SH,601700,电力设备-电网设备-线缆部件及其他,17
688004.SH,688004,计算机-IT服务-IT服务Ⅲ,17
600516.SH,600516,钢铁-钢铁-冶钢原料,17
301079.SZ,301079,机械设备-工程机械-工程机械Ⅲ,33
300670.SZ,300670,电力设备-电网设备-输变电设备,33
002573.SZ,002573,环保-环境治理-水务及水治理,33
002722.SZ,002722,机械设备-专用设备-纺织服装设备,33
688701.SH,688701,环保-环境治理-综合环境治理,17
688259.SH,688259,电子-半导体-数字芯片设计,17
000712.SZ,000712,非银金融-证券-证券Ⅲ,33
920101.BJ,920101,机械设备-工程机械-工程机械Ⅲ,151
002337.SZ,002337,机械设备-专用设备-其他专用设备,33
600261.SH,600261,电子-光学光电子-LED,17
001300.SZ,001300,轻工制造-家居用品-文娱用品,33
300641.SZ,300641,基础化工-化学制品-其他化学制品,33
002945.SZ,002945,非银金融-证券-证券Ⅲ,33
600597.SH,600597,食品饮料-饮料制造-乳品,17
002523.SZ,002523,机械设备-专用设备-能源及重型设备,33
600715.SH,600715,传媒-影视院线-影视院线Ⅲ,17
002025.SZ,002025,国防军工-军工电子-军工电子Ⅲ,33
301272.SZ,301272,机械设备-通用设备-制冷空调设备,33
002455.SZ,002455,基础化工-化学制品-其他化学制品,33
688069.SH,688069,环保-环境治理-水务及水治理,17
601136.SH,601136,非银金融-证券-证券Ⅲ,17
688696.SH,688696,家用电器-黑色家电-其他黑色家电,17
601018.SH,601018,交通运输-港口航运-港口,17
600609.SH,600609,汽车-汽车零部件-车身附件及饰件,17
000615.SZ,000615,美容护理-美容护理-医疗美容,33
920066.BJ,920066,基础化工-塑料制品-改性塑料,151
600433.SH,600433,轻工制造-造纸-造纸Ⅲ,17
603628.SH,603628,电力设备-光伏设备-光伏辅材,17
688015.SH,688015,机械设备-轨交设备-轨交设备Ⅲ,17
000949.SZ,000949,基础化工-化学纤维-氨纶,33
000090.SZ,000090,房地产-房地产-住宅开发,33
600997.SH,600997,煤炭-煤炭开采加工-煤炭开采,17
000607.SZ,000607,传媒-文化传媒-广告营销,33
301602.SZ,301602,医药生物-医疗器械-医疗设备,33
