股票代码,code,所属同花顺行业,market_code
920000.BJ,920000,汽车-汽车零部件-底盘与发动机系统,151
301279.SZ,301279,机械设备-工程机械-工程机械Ⅲ,33
603376.SH,603376,汽车-汽车零部件-汽车电子电气系统,17
300255.SZ,300255,医药生物-化学制药-化学制剂,33
603332.SH,603332,基础化工-化学纤维-涤纶,17
920926.BJ,920926,家用电器-小家电-小家电Ⅲ,151
600969.SH,600969,公用事业-电力-电能综合服务,17
301136.SZ,301136,建筑装饰-建筑装饰-工程咨询服务,33
605007.SH,605007,轻工制造-造纸-造纸Ⅲ,17
000809.SZ,000809,电力设备-风电设备-风电零部件,33
920036.BJ,920036,计算机-计算机设备-安防设备,151
600072.SH,600072,电力设备-风电设备-风电整机,17
301040.SZ,301040,电力设备-风电设备-风电零部件,33
300956.SZ,300956,电子-消费电子-消费电子零部件及组装,33
301386.SZ,301386,电力设备-电网设备-输变电设备,33
688686.SH,688686,机械设备-自动化设备-其他自动化设备,17
920245.BJ,920245,机械设备-工程机械-工程机械Ⅲ,151
300849.SZ,300849,美容护理-美容护理-化妆品,33
688198.SH,688198,医药生物-医疗器械-医疗耗材,17
603528.SH,603528,计算机-软件开发-垂直应用软件,17
002833.SZ,002833,机械设备-专用设备-其他专用设备,33
002802.SZ,002802,基础化工-化学制品-其他化学制品,33
002267.SZ,002267,公用事业-燃气-燃气Ⅲ,33
688168.SH,688168,计算机-软件开发-横向通用软件,17
688060.SH,688060,计算机-计算机设备-其他计算机设备,17
300789.SZ,300789,计算机-计算机设备-其他计算机设备,33
002487.SZ,002487,电力设备-风电设备-风电零部件,33
300702.SZ,300702,医药生物-化学制药-原料药,33
600834.SH,600834,交通运输-公路铁路运输-公交,17
301302.SZ,301302,国防军工-军工电子-军工电子Ⅲ,33
600561.SH,600561,交通运输-公路铁路运输-公交,17
688426.SH,688426,医药生物-医疗器械-体外诊断,17
603869.SH,603869,计算机-IT服务-IT服务Ⅲ,22
300906.SZ,300906,机械设备-轨交设备-轨交设备Ⅲ,33
001231.SZ,001231,基础化工-农化制品-农药,33
600216.SH,600216,医药生物-化学制药-原料药,17
600386.SH,600386,汽车-汽车服务及其他-汽车服务,17
920077.BJ,920077,基础化工-化学纤维-其他纤维,151
003002.SZ,003002,基础化工-化学制品-民爆用品,33
002690.SZ,002690,机械设备-专用设备-其他专用设备,33
300771.SZ,300771,计算机-计算机设备-其他计算机设备,33
002174.SZ,002174,传媒-游戏-游戏Ⅲ,33
002612.SZ,002612,美容护理-美容护理-医疗美容,33
000816.SZ,000816,有色金属-工业金属-铅锌,33
300062.SZ,300062,电力设备-电网设备-输变电设备,33
920833.BJ,920833,机械设备-通用设备-其他通用设备,151
300445.SZ,300445,机械设备-通用设备-仪器仪表,33
001282.SZ,001282,汽车-汽车零部件-底盘与发动机系统,33
300318.SZ,300318,医药生物-生物制品-血液制品,33
603173.SH,603173,机械设备-专用设备-能源及重型设备,17
000650.SZ,000650,医药生物-中药-中药Ⅲ,33
600234.SH,600234,建筑装饰-建筑装饰-装饰园林,17
300519.SZ,300519,医药生物-中药-中药Ⅲ,33
600351.SH,600351,医药生物-中药-中药Ⅲ,17
600169.SH,600169,机械设备-专用设备-能源及重型设备,22
002900.SZ,002900,医药生物-化学制药-化学制剂,33
603889.SH,603889,纺织服饰-纺织制造-其他纺织,17
301047.SZ,301047,医药生物-生物制品-其他生物制品,33
002817.SZ,002817,医药生物-医疗器械-医疗耗材,33
601633.SH,601633,汽车-汽车整车-乘用车,17
603030.SH,603030,建筑装饰-建筑装饰-装饰园林,17
600579.SH,600579,机械设备-专用设备-其他专用设备,17
688558.SH,688558,机械设备-通用设备-机床工具,17
300463.SZ,300463,医药生物-医疗器械-体外诊断,33
600219.SH,600219,有色金属-工业金属-铝,17
603022.SH,603022,轻工制造-包装印刷-包装,17
601333.SH,601333,交通运输-公路铁路运输-铁路运输,17
601388.SH,601388,有色金属-工业金属-铝,17
002960.SZ,002960,机械设备-专用设备-楼宇设备,33
301468.SZ,301468,机械设备-专用设备-其他专用设备,33
600742.SH,600742,汽车-汽车零部件-车身附件及饰件,17
000798.SZ,000798,农林牧渔-养殖业-海洋捕捞,33
301258.SZ,301258,医药生物-化学制药-原料药,33
688089.SH,688089,基础化工-化学制品-食品及饲料添加剂,17
301515.SZ,301515,医药生物-医疗器械-医疗设备,33
301399.SZ,301399,机械设备-通用设备-制冷空调设备,33
300847.SZ,300847,计算机-计算机设备-其他计算机设备,33
603352.SH,603352,汽车-汽车零部件-其他汽车零部件,17
603633.SH,603633,汽车-汽车零部件-汽车电子电气系统,17
603182.SH,603182,农林牧渔-农产品加工-粮油加工,17
688075.SH,688075,医药生物-医疗器械-体外诊断,17
300638.SZ,300638,通信-通信设备-通信终端及配件,33
000553.SZ,000553,基础化工-农化制品-农药,33
000529.SZ,000529,食品饮料-食品加工制造-肉制品,33
600419.SH,600419,食品饮料-饮料制造-乳品,17
605208.SH,605208,有色金属-工业金属-铝,17
600320.SH,600320,机械设备-专用设备-能源及重型设备,17
920806.BJ,920806,计算机-IT服务-IT服务Ⅲ,151
600650.SH,600650,交通运输-公路铁路运输-公交,17
600882.SH,600882,食品饮料-饮料制造-乳品,17
300617.SZ,300617,电力设备-电网设备-输变电设备,33
600271.SH,600271,计算机-IT服务-IT服务Ⅲ,17
002098.SZ,002098,纺织服饰-纺织制造-辅料,33
920088.BJ,920088,石油石化-油气开采及服务-油服工程,151
601127.SH,601127,汽车-汽车整车-乘用车,17
689009.SH,689009,汽车-汽车服务及其他-其他运输设备,17
603535.SH,603535,交通运输-物流-物流Ⅲ,17
603707.SH,603707,医药生物-化学制药-化学制剂,17
688022.SH,688022,机械设备-专用设备-其他专用设备,22
300626.SZ,300626,电力设备-电机-电机Ⅲ,33
002724.SZ,002724,电子-光学光电子-LED,33
301307.SZ,301307,通信-通信设备-通信网络设备及器件,33
000831.SZ,000831,有色金属-小金属-稀土,33
000985.SZ,000985,石油石化-石油加工贸易-石油加工,33
601163.SH,601163,汽车-汽车零部件-轮胎轮毂,17
300675.SZ,300675,建筑装饰-建筑装饰-工程咨询服务,33
002984.SZ,002984,汽车-汽车零部件-轮胎轮毂,33
603088.SH,603088,机械设备-通用设备-机床工具,17
000937.SZ,000937,煤炭-煤炭开采加工-煤炭开采,33
002316.SZ,002316,综合-综合-综合Ⅲ,33
300950.SZ,300950,机械设备-专用设备-能源及重型设备,33
920837.BJ,920837,汽车-汽车零部件-底盘与发动机系统,151
688565.SH,688565,环保-环境治理-水务及水治理,17
688108.SH,688108,医药生物-医疗器械-医疗耗材,17
000589.SZ,000589,汽车-汽车零部件-轮胎轮毂,33
600526.SH,600526,环保-环保设备-环保设备Ⅲ,17
300823.SZ,300823,机械设备-专用设备-其他专用设备,33
002188.SZ,002188,房地产-房地产-房地产服务,33
688480.SH,688480,环保-环境治理-综合环境治理,17
603344.SH,603344,电力设备-电机-电机Ⅲ,17
600854.SH,600854,家用电器-白色家电-空调,17
688088.SH,688088,计算机-IT服务-IT服务Ⅲ,17
688605.SH,688605,电子-半导体-半导体设备,17
920496.BJ,920496,电力设备-电网设备-输变电设备,151
300228.SZ,300228,机械设备-通用设备-金属制品,33
600232.SH,600232,纺织服饰-纺织制造-其他纺织,17
603385.SH,603385,轻工制造-家居用品-其他家居用品,17
920275.BJ,920275,农林牧渔-农产品加工-畜禽饲料,151
002543.SZ,002543,家用电器-厨卫电器-厨卫电器Ⅲ,33
601808.SH,601808,石油石化-油气开采及服务-油服工程,17
920580.BJ,920580,建筑材料-建筑材料-耐火材料,151
301262.SZ,301262,传媒-文化传媒-电视广播,33
601500.SH,601500,汽车-汽车零部件-轮胎轮毂,17
002644.SZ,002644,医药生物-中药-中药Ⅲ,33
603127.SH,603127,医药生物-医疗服务-医疗研发外包,17
600303.SH,600303,汽车-汽车整车-商用载客车,17
603101.SH,603101,商贸零售-零售-百货零售,17
601368.SH,601368,环保-环境治理-水务及水治理,17
300713.SZ,300713,电力设备-其他电源设备-其他电源设备Ⅲ,33
603041.SH,603041,基础化工-化学制品-聚氨酯,17
300485.SZ,300485,医药生物-生物制品-其他生物制品,33
301167.SZ,301167,建筑装饰-建筑装饰-工程咨询服务,33
002692.SZ,002692,电力设备-电网设备-线缆部件及其他,33
603014.SH,603014,医药生物-医疗器械-医疗耗材,17
000970.SZ,000970,有色金属-金属新材料-磁性材料,33
603329.SH,603329,交通运输-物流-物流Ⅲ,17
300407.SZ,300407,电力设备-电网设备-电气自控设备,33
605365.SH,605365,电子-光学光电子-LED,17
300622.SZ,300622,商贸零售-零售-专业连锁,33
002706.SZ,002706,电力设备-电网设备-输变电设备,33
603999.SH,603999,传媒-文化传媒-出版,17
300125.SZ,300125,公用事业-电力-新能源发电,33
300514.SZ,300514,电力设备-电网设备-电气自控设备,33
603301.SH,603301,医药生物-医疗器械-医疗耗材,17
301277.SZ,301277,医药生物-化学制药-原料药,33
600613.SH,600613,医药生物-化学制药-化学制剂,17
300729.SZ,300729,轻工制造-家居用品-其他家居用品,33
600612.SH,600612,纺织服饰-服装家纺-饰品,17
605577.SH,605577,传媒-文化传媒-出版,17
301002.SZ,301002,电子-光学光电子-LED,33
603511.SH,603511,纺织服饰-服装家纺-服装,17
000951.SZ,000951,汽车-汽车整车-商用载货车,33
600686.SH,600686,汽车-汽车整车-商用载客车,17
603615.SH,603615,轻工制造-家居用品-其他家居用品,17
002873.SZ,002873,医药生物-中药-中药Ⅲ,33
002275.SZ,002275,医药生物-中药-中药Ⅲ,33
601096.SH,601096,电力设备-电网设备-线缆部件及其他,17
600104.SH,600104,汽车-汽车整车-乘用车,17
300010.SZ,300010,社会服务-教育-教育Ⅲ,33
603917.SH,603917,汽车-汽车零部件-其他汽车零部件,17
603259.SH,603259,医药生物-医疗服务-医疗研发外包,17
300857.SZ,300857,计算机-计算机设备-其他计算机设备,33
688606.SH,688606,医药生物-医疗器械-体外诊断,17
002228.SZ,002228,轻工制造-包装印刷-包装,33
002149.SZ,002149,有色金属-小金属-其他小金属,33
600706.SH,600706,社会服务-旅游及酒店-人工景点,17
300909.SZ,300909,电子-光学光电子-面板,33
300507.SZ,300507,汽车-汽车零部件-底盘与发动机系统,33
605060.SH,605060,机械设备-通用设备-其他通用设备,17
300027.SZ,300027,传媒-影视院线-影视院线Ⅲ,33
000401.SZ,000401,建筑材料-建筑材料-水泥,33
600006.SH,600006,汽车-汽车整车-商用载货车,17
600415.SH,600415,商贸零售-零售-商业物业经营,17
300653.SZ,300653,医药生物-医疗器械-医疗耗材,33
600223.SH,600223,美容护理-美容护理-化妆品,17
601567.SH,601567,电力设备-电网设备-输变电设备,17
001324.SZ,001324,机械设备-轨交设备-轨交设备Ⅲ,33
300937.SZ,300937,医药生物-医药商业-医药流通,33
601869.SH,601869,通信-通信设备-通信线缆及配套,17
002490.SZ,002490,机械设备-专用设备-能源及重型设备,33
002498.SZ,002498,电力设备-电网设备-线缆部件及其他,33
300697.SZ,300697,有色金属-工业金属-铜,33
002339.SZ,002339,电力设备-电网设备-电气自控设备,33
301296.SZ,301296,轻工制造-包装印刷-包装,33
000710.SZ,000710,医药生物-医疗服务-其他医疗服务,33
000573.SZ,000573,房地产-房地产-住宅开发,33
300473.SZ,300473,汽车-汽车零部件-其他汽车零部件,33
600195.SH,600195,农林牧渔-养殖业-动物保健,17
002632.SZ,002632,基础化工-塑料制品-膜材料,33
300141.SZ,300141,电力设备-电网设备-输变电设备,33
300896.SZ,300896,美容护理-美容护理-医疗美容,33
300671.SZ,300671,电子-半导体-模拟芯片设计,33
000910.SZ,000910,轻工制造-家居用品-瓷砖地板,33
300427.SZ,300427,电力设备-电网设备-电气自控设备,33
600750.SH,600750,医药生物-中药-中药Ⅲ,17
600831.SH,600831,传媒-文化传媒-电视广播,17
300963.SZ,300963,有色金属-金属新材料-其他金属新材料,33
301186.SZ,301186,汽车-汽车零部件-其他汽车零部件,33
920139.BJ,920139,电子-半导体-集成电路封测,151
002758.SZ,002758,基础化工-农化制品-复合肥,33
301048.SZ,301048,机械设备-轨交设备-轨交设备Ⅲ,33
688363.SH,688363,美容护理-美容护理-医疗美容,17
920870.BJ,920870,机械设备-通用设备-机床工具,151
301283.SZ,301283,基础化工-化学制品-其他化学制品,33
002642.SZ,002642,计算机-IT服务-IT服务Ⅲ,33
601007.SH,601007,社会服务-旅游及酒店-酒店,17
603949.SH,603949,汽车-汽车零部件-底盘与发动机系统,17
301587.SZ,301587,电力设备-电池-锂电池,33
000987.SZ,000987,非银金融-多元金融-多元金融Ⅲ,33
603817.SH,603817,环保-环境治理-水务及水治理,17
300949.SZ,300949,建筑装饰-建筑装饰-装饰园林,33
920145.BJ,920145,环保-环保设备-环保设备Ⅲ,151
002630.SZ,002630,电力设备-其他电源设备-其他电源设备Ⅲ,33
300026.SZ,300026,医药生物-中药-中药Ⅲ,33
920541.BJ,920541,机械设备-轨交设备-轨交设备Ⅲ,151
002204.SZ,002204,机械设备-专用设备-能源及重型设备,33
002486.SZ,002486,纺织服饰-服装家纺-服装,33
600853.SH,600853,建筑装饰-建筑装饰-基础建设,17
600660.SH,600660,汽车-汽车零部件-车身附件及饰件,17
301265.SZ,301265,环保-环境治理-固废治理,33
600178.SH,600178,汽车-汽车零部件-底盘与发动机系统,17
601155.SH,601155,房地产-房地产-商业地产,17
000967.SZ,000967,环保-环保设备-环保设备Ⅲ,33
688160.SH,688160,机械设备-自动化设备-工控设备,17
002190.SZ,002190,汽车-汽车零部件-其他汽车零部件,33
920592.BJ,920592,计算机-软件开发-垂直应用软件,151
300326.SZ,300326,医药生物-医疗器械-医疗耗材,33
688349.SH,688349,电力设备-风电设备-风电整机,17
920871.BJ,920871,基础化工-塑料制品-其他塑料制品,151
301130.SZ,301130,医药生物-化学制药-化学制剂,33
600724.SH,600724,房地产-房地产-商业地产,17
601811.SH,601811,传媒-文化传媒-出版,17
000819.SZ,000819,石油石化-石油加工贸易-石油加工,33
300128.SZ,300128,电子-消费电子-消费电子零部件及组装,33
601699.SH,601699,煤炭-煤炭开采加工-煤炭开采,17
001236.SZ,001236,非银金融-多元金融-多元金融Ⅲ,33
002577.SZ,002577,计算机-计算机设备-其他计算机设备,33
000911.SZ,000911,农林牧渔-农产品加工-其他农产品加工,33
603365.SH,603365,纺织服饰-服装家纺-家纺,17
003012.SZ,003012,轻工制造-家居用品-瓷砖地板,33
920119.BJ,920119,电力设备-电池-锂电专用设备,151
300272.SZ,300272,家用电器-小家电-小家电Ⅲ,33
002197.SZ,002197,计算机-IT服务-IT服务Ⅲ,33
603043.SH,603043,食品饮料-食品加工制造-休闲食品,17
600329.SH,600329,医药生物-中药-中药Ⅲ,17
000619.SZ,000619,建筑材料-建筑材料-其他建材,33
605388.SH,605388,食品饮料-饮料制造-软饮料,17
603856.SH,603856,建筑材料-建筑材料-管材,17
300615.SZ,300615,通信-通信设备-通信终端及配件,33
002327.SZ,002327,纺织服饰-服装家纺-家纺,33
002867.SZ,002867,纺织服饰-服装家纺-饰品,33
603168.SH,603168,医药生物-化学制药-化学制剂,17
300829.SZ,300829,基础化工-化学制品-食品及饲料添加剂,33
600159.SH,600159,房地产-房地产-住宅开发,17
002296.SZ,002296,通信-通信设备-通信网络设备及器件,33
920706.BJ,920706,机械设备-工程机械-工程机械Ⅲ,151
688085.SH,688085,医药生物-医疗器械-医疗耗材,17
002295.SZ,002295,有色金属-工业金属-铜,33
000156.SZ,000156,传媒-文化传媒-电视广播,33
001289.SZ,001289,公用事业-电力-新能源发电,33
603381.SH,603381,电力设备-光伏设备-光伏辅材,17
301089.SZ,301089,医药生物-化学制药-原料药,33
600981.SH,600981,商贸零售-贸易-贸易Ⅲ,17
000812.SZ,000812,轻工制造-包装印刷-包装,33
688151.SH,688151,医药生物-医疗器械-医疗耗材,17
300376.SZ,300376,电力设备-其他电源设备-其他电源设备Ⅲ,33
002264.SZ,002264,传媒-文化传媒-广告营销,33
605098.SH,605098,社会服务-教育-教育Ⅲ,17
605136.SH,605136,商贸零售-互联网电商-互联网电商Ⅲ,17
600609.SH,600609,汽车-汽车零部件-车身附件及饰件,17
301030.SZ,301030,环保-环保设备-环保设备Ⅲ,33
002721.SZ,002721,纺织服饰-服装家纺-饰品,33
603359.SH,603359,环保-环境治理-综合环境治理,22
603102.SH,603102,食品饮料-食品加工制造-其他食品,17
600523.SH,600523,汽车-汽车零部件-其他汽车零部件,17
920022.BJ,920022,汽车-汽车零部件-底盘与发动机系统,151
000737.SZ,000737,有色金属-工业金属-铜,33
300629.SZ,300629,国防军工-军工电子-军工电子Ⅲ,33
688013.SH,688013,医药生物-医疗器械-医疗耗材,17
600496.SH,600496,建筑装饰-建筑装饰-专业工程,17
920344.BJ,920344,医药生物-生物制品-其他生物制品,151
002963.SZ,002963,建筑装饰-建筑装饰-装饰园林,33
688528.SH,688528,机械设备-通用设备-仪器仪表,17
688176.SH,688176,医药生物-化学制药-化学制剂,17
688525.SH,688525,电子-半导体-数字芯片设计,17
920005.BJ,920005,电子-消费电子-消费电子零部件及组装,151
603285.SH,603285,基础化工-化学制品-其他化学制品,17
600028.SH,600028,石油石化-石油加工贸易-石油加工,17
300140.SZ,300140,环保-环境治理-固废治理,33
000848.SZ,000848,食品饮料-饮料制造-软饮料,33
300446.SZ,300446,汽车-汽车零部件-车身附件及饰件,33
603967.SH,603967,交通运输-物流-物流Ⅲ,17
300802.SZ,300802,机械设备-自动化设备-其他自动化设备,33
605162.SH,605162,公用事业-电力-热力,17
603709.SH,603709,轻工制造-家居用品-成品家居,17
600778.SH,600778,商贸零售-零售-百货零售,17
300542.SZ,300542,计算机-软件开发-垂直应用软件,33
920018.BJ,920018,电力设备-电网设备-线缆部件及其他,151
300314.SZ,300314,医药生物-医疗器械-医疗设备,33
603808.SH,603808,纺织服饰-服装家纺-服装,17
002159.SZ,002159,社会服务-旅游及酒店-自然景点,33
002393.SZ,002393,医药生物-化学制药-化学制剂,33
300551.SZ,300551,计算机-计算机设备-其他计算机设备,33
688334.SH,688334,社会服务-其他社会服务-专业服务,17
600822.SH,600822,汽车-汽车服务及其他-汽车服务,17
920553.BJ,920553,机械设备-专用设备-印刷包装机械,151
603057.SH,603057,食品饮料-食品加工制造-休闲食品,17
002798.SZ,002798,轻工制造-家居用品-瓷砖地板,33
600678.SH,600678,建筑材料-建筑材料-水泥,22
001258.SZ,001258,公用事业-电力-新能源发电,33
300439.SZ,300439,医药生物-医疗器械-体外诊断,33
600327.SH,600327,医药生物-医疗服务-医院,17
600053.SH,600053,非银金融-多元金融-多元金融Ⅲ,22
003042.SZ,003042,基础化工-农化制品-农药,33
603108.SH,603108,医药生物-医药商业-医药流通,17
002064.SZ,002064,基础化工-化学纤维-氨纶,33
920895.BJ,920895,机械设备-专用设备-农用机械,151
300746.SZ,300746,计算机-IT服务-IT服务Ⅲ,33
301469.SZ,301469,轻工制造-造纸-造纸Ⅲ,33
000878.SZ,000878,有色金属-工业金属-铜,33
300676.SZ,300676,医药生物-医疗服务-其他医疗服务,33
600826.SH,600826,社会服务-其他社会服务-专业服务,17
002722.SZ,002722,机械设备-专用设备-纺织服装设备,33
300703.SZ,300703,轻工制造-家居用品-文娱用品,33
002551.SZ,002551,医药生物-医疗器械-医疗耗材,33
300453.SZ,300453,医药生物-医疗器械-医疗耗材,33
300173.SZ,300173,电力设备-电池-锂电专用设备,33
920392.BJ,920392,轻工制造-包装印刷-包装,151
300452.SZ,300452,医药生物-化学制药-原料药,33
300933.SZ,300933,电力设备-电网设备-线缆部件及其他,33
300709.SZ,300709,电子-消费电子-消费电子零部件及组装,33
920237.BJ,920237,电力设备-电池-锂电池,151
003003.SZ,003003,轻工制造-包装印刷-包装,33
300172.SZ,300172,环保-环境治理-水务及水治理,33
601108.SH,601108,非银金融-证券-证券Ⅲ,17
601999.SH,601999,传媒-文化传媒-出版,17
600052.SH,600052,公用事业-电力-热力,17
603162.SH,603162,交通运输-港口航运-航运,17
300254.SZ,300254,医药生物-化学制药-化学制剂,33
300639.SZ,300639,医药生物-医疗器械-体外诊断,33
688701.SH,688701,环保-环境治理-综合环境治理,17
301313.SZ,301313,传媒-文化传媒-数字媒体,33
600252.SH,600252,医药生物-中药-中药Ⅲ,17
920174.BJ,920174,机械设备-工程机械-工程机械Ⅲ,151
920086.BJ,920086,汽车-汽车零部件-底盘与发动机系统,151
002436.SZ,002436,电子-元件-印制电路板,33
688466.SH,688466,环保-环境治理-水务及水治理,17
603048.SH,603048,汽车-汽车零部件-车身附件及饰件,17
301491.SZ,301491,电子-消费电子-消费电子零部件及组装,33
002676.SZ,002676,家用电器-白色家电-家电零部件,33
920069.BJ,920069,医药生物-医疗器械-医疗耗材,151
002382.SZ,002382,医药生物-医疗器械-医疗耗材,33
601606.SH,601606,国防军工-军工装备-地面兵装,17
688025.SH,688025,机械设备-自动化设备-激光设备,17
002282.SZ,002282,机械设备-通用设备-磨具磨料,33
603609.SH,603609,农林牧渔-农产品加工-畜禽饲料,17
000903.SZ,000903,汽车-汽车零部件-底盘与发动机系统,33
600300.SH,600300,食品饮料-饮料制造-软饮料,17
002760.SZ,002760,机械设备-通用设备-磨具磨料,33
603899.SH,603899,轻工制造-家居用品-文娱用品,17
600704.SH,600704,交通运输-物流-物流Ⅲ,17
002739.SZ,002739,传媒-影视院线-影视院线Ⅲ,33
300984.SZ,300984,机械设备-通用设备-其他通用设备,33
002951.SZ,002951,电力设备-其他电源设备-其他电源设备Ⅲ,33
001277.SZ,001277,机械设备-专用设备-能源及重型设备,33
600760.SH,600760,国防军工-军工装备-航空装备,17
603357.SH,603357,建筑装饰-建筑装饰-工程咨询服务,17
000599.SZ,000599,汽车-汽车零部件-轮胎轮毂,33
000663.SZ,000663,农林牧渔-种植业与林业-林业,33
002215.SZ,002215,农林牧渔-种植业与林业-其他种植业,33
301049.SZ,301049,环保-环境治理-固废治理,33
000554.SZ,000554,石油石化-石油加工贸易-油品石化贸易,33
002836.SZ,002836,轻工制造-包装印刷-包装,33
001338.SZ,001338,农林牧渔-农产品加工-其他农产品加工,33
301003.SZ,301003,基础化工-塑料制品-改性塑料,33
002903.SZ,002903,机械设备-通用设备-机床工具,33
600983.SH,600983,家用电器-白色家电-冰洗,17
605319.SH,605319,汽车-汽车零部件-其他汽车零部件,17
603176.SH,603176,建筑装饰-建筑装饰-基础建设,17
002376.SZ,002376,计算机-计算机设备-其他计算机设备,33
002144.SZ,002144,纺织服饰-纺织制造-其他纺织,33
002388.SZ,002388,电子-其他电子-其他电子Ⅲ,33
000869.SZ,000869,食品饮料-饮料制造-其他酒类,33
002461.SZ,002461,食品饮料-饮料制造-啤酒,33
600573.SH,600573,食品饮料-饮料制造-啤酒,17
600012.SH,600012,交通运输-公路铁路运输-高速公路,17
600400.SH,600400,纺织服饰-服装家纺-服装,17
002073.SZ,002073,机械设备-专用设备-其他专用设备,33
003038.SZ,003038,有色金属-工业金属-铝,33
301508.SZ,301508,社会服务-其他社会服务-专业服务,33
688588.SH,688588,计算机-软件开发-垂直应用软件,17
300295.SZ,300295,传媒-文化传媒-数字媒体,33
601399.SH,601399,机械设备-专用设备-能源及重型设备,17
603111.SH,603111,机械设备-轨交设备-轨交设备Ⅲ,17
920455.BJ,920455,机械设备-通用设备-其他通用设备,151
920779.BJ,920779,电力设备-电池-锂电专用设备,151
920267.BJ,920267,电子-消费电子-消费电子零部件及组装,151
002566.SZ,002566,医药生物-中药-中药Ⅲ,33
301633.SZ,301633,机械设备-自动化设备-工控设备,33
605268.SH,605268,轻工制造-家居用品-定制家居,17
600039.SH,600039,建筑装饰-建筑装饰-基础建设,17
300894.SZ,300894,家用电器-厨卫电器-厨卫电器Ⅲ,33
920260.BJ,920260,机械设备-自动化设备-其他自动化设备,151
301328.SZ,301328,电子-其他电子-其他电子Ⅲ,33
603256.SH,603256,电子-电子化学品-电子化学品Ⅲ,17
600776.SH,600776,通信-通信设备-其他通信设备,17
300004.SZ,300004,机械设备-专用设备-其他专用设备,33
603007.SH,603007,汽车-汽车零部件-底盘与发动机系统,17
600377.SH,600377,交通运输-公路铁路运输-高速公路,17
002852.SZ,002852,农林牧渔-农产品加工-粮油加工,33
603186.SH,603186,电子-元件-印制电路板,17
300207.SZ,300207,电力设备-电池-锂电池,33
920299.BJ,920299,电力设备-电网设备-电气自控设备,151
920445.BJ,920445,轻工制造-家居用品-其他家居用品,151
603861.SH,603861,电力设备-电网设备-输变电设备,17
920717.BJ,920717,机械设备-专用设备-其他专用设备,151
002293.SZ,002293,纺织服饰-服装家纺-家纺,33
300512.SZ,300512,机械设备-专用设备-印刷包装机械,33
301052.SZ,301052,传媒-文化传媒-出版,33
600408.SH,600408,煤炭-煤炭开采加工-焦炭加工,17
601686.SH,601686,钢铁-钢铁-普钢,17
002530.SZ,002530,机械设备-通用设备-其他通用设备,33
301009.SZ,301009,美容护理-美容护理-个护用品,33
920198.BJ,920198,计算机-计算机设备-安防设备,151
300074.SZ,300074,计算机-软件开发-垂直应用软件,33
603105.SH,603105,公用事业-电力-新能源发电,17
002773.SZ,002773,医药生物-生物制品-其他生物制品,33
601618.SH,601618,建筑装饰-建筑装饰-专业工程,17
002133.SZ,002133,房地产-房地产-住宅开发,33
300335.SZ,300335,公用事业-电力-热力,33
603786.SH,603786,汽车-汽车零部件-汽车电子电气系统,17
300796.SZ,300796,基础化工-农化制品-农药,33
001316.SZ,001316,石油石化-石油加工贸易-油品石化贸易,33
600697.SH,600697,商贸零售-零售-百货零售,17
002999.SZ,002999,基础化工-农化制品-复合肥,33
600268.SH,600268,电力设备-电网设备-电气自控设备,17
688358.SH,688358,医药生物-医疗器械-医疗设备,17
000011.SZ,000011,房地产-房地产-房地产服务,33
300450.SZ,300450,电力设备-电池-锂电专用设备,33
300530.SZ,300530,电力设备-电池-锂电池,33
603130.SH,603130,纺织服饰-纺织制造-其他纺织,17
002358.SZ,002358,电力设备-电网设备-输变电设备,33
300220.SZ,300220,机械设备-自动化设备-激光设备,33
301073.SZ,301073,社会服务-旅游及酒店-酒店,33
002813.SZ,002813,汽车-汽车零部件-汽车电子电气系统,33
920058.BJ,920058,汽车-汽车服务及其他-其他运输设备,151
300541.SZ,300541,计算机-IT服务-IT服务Ⅲ,33
301559.SZ,301559,机械设备-通用设备-金属制品,33
300213.SZ,300213,通信-通信设备-其他通信设备,33
002026.SZ,002026,机械设备-通用设备-金属制品,33
002687.SZ,002687,纺织服饰-服装家纺-服装,33
920351.BJ,920351,交通运输-物流-物流Ⅲ,151
600288.SH,600288,计算机-软件开发-横向通用软件,17
688218.SH,688218,机械设备-自动化设备-机器人,17
603192.SH,603192,基础化工-化学制品-聚氨酯,17
603739.SH,603739,基础化工-化学制品-食品及饲料添加剂,17
002573.SZ,002573,环保-环境治理-水务及水治理,33
603698.SH,603698,机械设备-专用设备-能源及重型设备,17
301278.SZ,301278,电力设备-光伏设备-光伏电池组件,33
000923.SZ,000923,钢铁-钢铁-冶钢原料,33
300284.SZ,300284,建筑装饰-建筑装饰-工程咨询服务,33
000680.SZ,000680,机械设备-工程机械-工程机械Ⅲ,33
600371.SH,600371,农林牧渔-种植业与林业-种子生产,17
601789.SH,601789,建筑装饰-建筑装饰-房屋建设,17
002616.SZ,002616,公用事业-电力-新能源发电,33
603879.SH,603879,基础化工-塑料制品-合成树脂,17
600848.SH,600848,房地产-房地产-产业地产,17
300298.SZ,300298,医药生物-医疗器械-医疗设备,33
603218.SH,603218,电力设备-风电设备-风电零部件,17
600495.SH,600495,机械设备-轨交设备-轨交设备Ⅲ,17
920675.BJ,920675,基础化工-非金属材料-非金属材料Ⅲ,151
002451.SZ,002451,电力设备-电网设备-线缆部件及其他,33
603898.SH,603898,轻工制造-家居用品-定制家居,17
688802.SH,688802,电子-半导体-数字芯片设计,17
