market_code,所属同花顺行业,股票代码,code
33,机械设备-专用设备-能源及重型设备,300095.SZ,300095
33,家用电器-白色家电-家电零部件,002402.SZ,002402
33,汽车-汽车零部件-轮胎轮毂,300652.SZ,300652
33,电子-消费电子-消费电子零部件及组装,301383.SZ,301383
17,基础化工-化学制品-其他化学制品,603867.SH,603867
17,计算机-软件开发-横向通用软件,688692.SH,688692
33,有色金属-小金属-其他小金属,002738.SZ,002738
33,机械设备-通用设备-金属制品,002164.SZ,002164
33,汽车-汽车零部件-车身附件及饰件,002048.SZ,002048
33,电力设备-电网设备-输变电设备,300477.SZ,300477
33,电力设备-电网设备-电气自控设备,301179.SZ,301179
33,通信-通信设备-通信网络设备及器件,301165.SZ,301165
33,轻工制造-包装印刷-包装,301198.SZ,301198
33,医药生物-化学制药-化学制剂,002923.SZ,002923
17,建筑材料-建筑材料-玻璃玻纤,601636.SH,601636
17,计算机-计算机设备-安防设备,688489.SH,688489
151,建筑装饰-建筑装饰-专业工程,920099.BJ,920099
33,有色金属-工业金属-铜,002203.SZ,002203
17,机械设备-通用设备-其他通用设备,603617.SH,603617
17,轻工制造-家居用品-成品家居,603848.SH,603848
17,医药生物-化学制药-化学制剂,688091.SH,688091
17,基础化工-化学制品-涂料油墨,688571.SH,688571
33,有色金属-小金属-其他小金属,002149.SZ,002149
33,电力设备-电网设备-输变电设备,301120.SZ,301120
151,机械设备-专用设备-其他专用设备,920026.BJ,920026
33,电子-消费电子-消费电子零部件及组装,002861.SZ,002861
17,纺织服饰-服装家纺-家纺,605003.SH,605003
17,通信-通信设备-通信网络设备及器件,603421.SH,603421
33,建筑材料-建筑材料-其他建材,300986.SZ,300986
17,轻工制造-家居用品-成品家居,603610.SH,603610
33,国防军工-军工装备-航海装备,300600.SZ,300600
17,电子-半导体-模拟芯片设计,688130.SH,688130
33,公用事业-电力-火电,000037.SZ,000037
33,机械设备-通用设备-仪器仪表,300354.SZ,300354
33,机械设备-工程机械-工程机械Ⅲ,301446.SZ,301446
33,医药生物-医疗服务-其他医疗服务,300244.SZ,300244
33,通信-通信设备-通信终端及配件,002313.SZ,002313
33,基础化工-化学制品-氟化工,300343.SZ,300343
17,汽车-汽车零部件-汽车电子电气系统,688667.SH,688667
33,电子-其他电子-其他电子Ⅲ,001298.SZ,001298
17,计算机-IT服务-IT服务Ⅲ,688500.SH,688500
33,社会服务-旅游及酒店-餐饮,002306.SZ,002306
17,有色金属-小金属-稀土,600259.SH,600259
33,通信-通信设备-通信线缆及配套,000586.SZ,000586
33,通信-通信服务-通信应用增值服务,301380.SZ,301380
33,机械设备-轨交设备-轨交设备Ⅲ,300351.SZ,300351
17,传媒-文化传媒-数字媒体,603466.SH,603466
33,公用事业-电力-新能源发电,000155.SZ,000155
17,有色金属-小金属-钼,601958.SH,601958
17,汽车-汽车零部件-汽车电子电气系统,603633.SH,603633
17,机械设备-通用设备-其他通用设备,688251.SH,688251
17,房地产-房地产-住宅开发,600708.SH,600708
33,通信-通信服务-通信应用增值服务,300383.SZ,300383
33,农林牧渔-农产品加工-其他农产品加工,002286.SZ,002286
33,机械设备-自动化设备-其他自动化设备,300486.SZ,300486
33,电力设备-电网设备-输变电设备,301291.SZ,301291
33,钢铁-钢铁-冶钢原料,001203.SZ,001203
33,电子-光学光电子-LED,300940.SZ,300940
33,电子-其他电子-其他电子Ⅲ,001287.SZ,001287
33,家用电器-厨卫电器-厨卫电器Ⅲ,002677.SZ,002677
22,国防军工-军工装备-航天装备,688066.SH,688066
17,商贸零售-零售-百货零售,600693.SH,600693
33,建筑材料-建筑材料-玻璃玻纤,002080.SZ,002080
22,计算机-IT服务-IT服务Ⅲ,600734.SH,600734
17,医药生物-医疗器械-医疗设备,688273.SH,688273
33,机械设备-通用设备-金属制品,002795.SZ,002795
151,机械设备-专用设备-其他专用设备,920061.BJ,920061
151,电子-消费电子-消费电子零部件及组装,920357.BJ,920357
33,电子-消费电子-消费电子零部件及组装,002681.SZ,002681
17,机械设备-通用设备-其他通用设备,688557.SH,688557
17,医药生物-医疗服务-医疗研发外包,600721.SH,600721
33,医药生物-化学制药-原料药,300267.SZ,300267
17,医药生物-医疗器械-医疗耗材,603880.SH,603880
33,机械设备-通用设备-金属制品,002633.SZ,002633
33,传媒-文化传媒-出版,300654.SZ,300654
17,电力设备-电池-锂电池,600152.SH,600152
33,医药生物-医疗服务-医院,301293.SZ,301293
17,电力设备-电池-锂电专用设备,688573.SH,688573
33,交通运输-公路铁路运输-高速公路,000429.SZ,000429
151,机械设备-专用设备-其他专用设备,920177.BJ,920177
22,房地产-房地产-产业地产,600082.SH,600082
33,医药生物-化学制药-化学制剂,002826.SZ,002826
17,轻工制造-造纸-造纸Ⅲ,600793.SH,600793
17,建筑装饰-建筑装饰-工程咨询服务,603257.SH,603257
151,电子-元件-印制电路板,920060.BJ,920060
33,电力设备-电池-电池化学品,002709.SZ,002709
33,医药生物-医疗服务-其他医疗服务,000504.SZ,000504
17,公用事业-电力-热力,600052.SH,600052
17,公用事业-电力-火电,600578.SH,600578
33,国防军工-军工电子-军工电子Ⅲ,300726.SZ,300726
33,国防军工-军工电子-军工电子Ⅲ,000547.SZ,000547
33,基础化工-化学制品-涂料油墨,300665.SZ,300665
33,汽车-汽车零部件-底盘与发动机系统,301560.SZ,301560
17,医药生物-生物制品-其他生物制品,688520.SH,688520
33,医药生物-化学制药-化学制剂,300584.SZ,300584
33,传媒-文化传媒-数字媒体,300364.SZ,300364
17,汽车-汽车零部件-汽车电子电气系统,603023.SH,603023
17,医药生物-中药-中药Ⅲ,600222.SH,600222
151,食品饮料-食品加工制造-其他食品,920273.BJ,920273
17,基础化工-塑料制品-其他塑料制品,603580.SH,603580
17,基础化工-化学制品-其他化学制品,603916.SH,603916
33,电力设备-电池-电池化学品,002805.SZ,002805
33,电子-光学光电子-面板,301106.SZ,301106
17,食品饮料-饮料制造-软饮料,605499.SH,605499
33,医药生物-化学制药-原料药,301277.SZ,301277
33,美容护理-美容护理-个护用品,300658.SZ,300658
22,轻工制造-家居用品-其他家居用品,603021.SH,603021
151,机械设备-自动化设备-其他自动化设备,920396.BJ,920396
17,医药生物-医疗服务-医疗研发外包,688238.SH,688238
17,食品饮料-食品加工制造-休闲食品,603719.SH,603719
33,农林牧渔-养殖业-其他养殖,300313.SZ,300313
33,传媒-游戏-游戏Ⅲ,002174.SZ,002174
17,家用电器-白色家电-家电零部件,603311.SH,603311
33,电子-元件-印制电路板,301366.SZ,301366
17,医药生物-化学制药-化学制剂,603669.SH,603669
17,国防军工-军工电子-军工电子Ⅲ,688011.SH,688011
33,计算机-IT服务-IT服务Ⅲ,300044.SZ,300044
17,交通运输-物流-物流Ⅲ,603006.SH,603006
33,基础化工-化学制品-其他化学制品,301077.SZ,301077
33,计算机-IT服务-IT服务Ⅲ,002229.SZ,002229
33,轻工制造-家居用品-其他家居用品,301193.SZ,301193
33,石油石化-石油加工贸易-油品石化贸易,001316.SZ,001316
33,国防军工-军工电子-军工电子Ⅲ,002189.SZ,002189
33,医药生物-化学制药-原料药,000739.SZ,000739
33,电子-半导体-集成电路封测,002077.SZ,002077
33,计算机-软件开发-横向通用软件,300369.SZ,300369
17,社会服务-其他社会服务-专业服务,600654.SH,600654
17,机械设备-通用设备-金属制品,600114.SH,600114
33,交通运输-物流-物流Ⅲ,001317.SZ,001317
33,电子-其他电子-其他电子Ⅲ,002729.SZ,002729
17,电力设备-电网设备-输变电设备,603829.SH,603829
33,医药生物-化学制药-化学制剂,300723.SZ,300723
33,建筑装饰-建筑装饰-基础建设,002586.SZ,002586
17,电力设备-电池-电池化学品,688353.SH,688353
33,电力设备-电池-锂电池,300068.SZ,300068
17,机械设备-专用设备-楼宇设备,605286.SH,605286
33,美容护理-美容护理-化妆品,300132.SZ,300132
33,汽车-汽车零部件-其他汽车零部件,300237.SZ,300237
17,汽车-汽车零部件-底盘与发动机系统,600178.SH,600178
33,房地产-房地产-住宅开发,000029.SZ,000029
33,交通运输-物流-物流Ⅲ,002889.SZ,002889
17,电力设备-风电设备-风电零部件,603507.SH,603507
33,家用电器-白色家电-冰洗,000016.SZ,000016
33,商贸零售-互联网电商-互联网电商Ⅲ,300464.SZ,300464
33,计算机-计算机设备-其他计算机设备,300847.SZ,300847
33,交通运输-物流-物流Ⅲ,300013.SZ,300013
33,建筑装饰-建筑装饰-装饰园林,002620.SZ,002620
33,通信-通信设备-通信网络设备及器件,300565.SZ,300565
22,机械设备-通用设备-其他通用设备,600889.SH,600889
33,汽车-汽车零部件-其他汽车零部件,301613.SZ,301613
17,电子-半导体-模拟芯片设计,688709.SH,688709
17,汽车-汽车零部件-底盘与发动机系统,603040.SH,603040
33,汽车-汽车零部件-汽车电子电气系统,002870.SZ,002870
17,有色金属-小金属-其他小金属,600301.SH,600301
33,美容护理-美容护理-化妆品,300849.SZ,300849
33,机械设备-专用设备-农用机械,300159.SZ,300159
17,环保-环保设备-环保设备Ⅲ,688671.SH,688671
17,有色金属-工业金属-铜,601609.SH,601609
17,基础化工-化学纤维-其他纤维,688295.SH,688295
33,医药生物-生物制品-其他生物制品,300485.SZ,300485
17,汽车-汽车零部件-其他汽车零部件,688737.SH,688737
17,基础化工-化学制品-其他化学制品,603120.SH,603120
17,电子-电子化学品-电子化学品Ⅲ,688683.SH,688683
33,电力设备-其他电源设备-其他电源设备Ⅲ,300277.SZ,300277
33,房地产-房地产-产业地产,000909.SZ,000909
17,食品饮料-饮料制造-其他酒类,603779.SH,603779
17,食品饮料-饮料制造-乳品,600429.SH,600429
33,电力设备-电网设备-线缆部件及其他,002498.SZ,002498
33,基础化工-塑料制品-改性塑料,300995.SZ,300995
151,电子-消费电子-消费电子零部件及组装,920876.BJ,920876
33,轻工制造-家居用品-瓷砖地板,002798.SZ,002798
17,基础化工-化学制品-食品及饲料添加剂,603020.SH,603020
33,电子-其他电子-其他电子Ⅲ,300475.SZ,300475
33,机械设备-专用设备-其他专用设备,002009.SZ,002009
17,电力设备-电池-锂电池,688345.SH,688345
33,家用电器-白色家电-家电零部件,300279.SZ,300279
33,基础化工-化学纤维-其他纤维,002254.SZ,002254
33,电力设备-光伏设备-光伏辅材,002079.SZ,002079
33,计算机-计算机设备-其他计算机设备,300845.SZ,300845
33,医药生物-中药-中药Ⅲ,300039.SZ,300039
151,电子-消费电子-品牌消费电子,920183.BJ,920183
33,基础化工-化学制品-有机硅,300727.SZ,300727
17,电子-元件-印制电路板,603920.SH,603920
33,公用事业-电力-新能源发电,002015.SZ,002015
17,汽车-汽车零部件-底盘与发动机系统,601689.SH,601689
33,机械设备-专用设备-其他专用设备,300210.SZ,300210
33,医药生物-医疗服务-医疗研发外包,300759.SZ,300759
17,基础化工-化学制品-其他化学制品,603004.SH,603004
33,房地产-房地产-住宅开发,000656.SZ,000656
151,家用电器-小家电-小家电Ⅲ,920199.BJ,920199
17,机械设备-自动化设备-机器人,688290.SH,688290
17,基础化工-农化制品-氮肥,600227.SH,600227
33,计算机-计算机设备-其他计算机设备,002869.SZ,002869
33,计算机-计算机设备-其他计算机设备,300551.SZ,300551
17,机械设备-通用设备-机床工具,688558.SH,688558
33,机械设备-轨交设备-轨交设备Ⅲ,300594.SZ,300594
17,机械设备-专用设备-纺织服装设备,603095.SH,603095
33,计算机-计算机设备-其他计算机设备,301391.SZ,301391
33,电子-电子化学品-电子化学品Ⅲ,300398.SZ,300398
33,机械设备-通用设备-仪器仪表,300259.SZ,300259
33,公用事业-燃气-燃气Ⅲ,002259.SZ,002259
22,交通运输-物流-物流Ⅲ,600180.SH,600180
17,汽车-汽车零部件-底盘与发动机系统,603121.SH,603121
17,机械设备-通用设备-其他通用设备,688360.SH,688360
33,电子-元件-被动元件,300408.SZ,300408
33,农林牧渔-种植业与林业-林业,000592.SZ,000592
17,计算机-IT服务-IT服务Ⅲ,600410.SH,600410
151,有色金属-金属新材料-其他金属新材料,920152.BJ,920152
17,医药生物-医疗器械-医疗设备,688580.SH,688580
33,建筑装饰-建筑装饰-基础建设,002628.SZ,002628
33,公用事业-电力-新能源发电,002256.SZ,002256
33,汽车-汽车零部件-底盘与发动机系统,300611.SZ,300611
17,电子-半导体-数字芯片设计,688252.SH,688252
17,电力设备-光伏设备-逆变器,688717.SH,688717
33,基础化工-化学制品-其他化学制品,301076.SZ,301076
33,医药生物-医疗服务-医院,002219.SZ,002219
33,机械设备-通用设备-金属制品,300828.SZ,300828
33,电子-元件-印制电路板,301628.SZ,301628
33,机械设备-通用设备-金属制品,300421.SZ,300421
33,汽车-汽车零部件-底盘与发动机系统,301119.SZ,301119
33,电子-消费电子-消费电子零部件及组装,301567.SZ,301567
33,房地产-房地产-住宅开发,000573.SZ,000573
33,电力设备-光伏设备-光伏电池组件,301168.SZ,301168
33,汽车-汽车零部件-汽车电子电气系统,301488.SZ,301488
33,基础化工-塑料制品-其他塑料制品,300920.SZ,300920
17,轻工制造-造纸-造纸Ⅲ,605377.SH,605377
33,汽车-汽车零部件-汽车电子电气系统,300863.SZ,300863
33,基础化工-化学原料-氯碱,000818.SZ,000818
33,汽车-汽车零部件-汽车电子电气系统,001365.SZ,001365
33,基础化工-化学制品-其他化学制品,300109.SZ,300109
17,公用事业-电力-热力,605580.SH,605580
33,轻工制造-包装印刷-包装,002303.SZ,002303
151,电子-光学光电子-面板,920001.BJ,920001
33,电子-光学光电子-LED,002983.SZ,002983
33,商贸零售-零售-百货零售,000679.SZ,000679
33,汽车-汽车零部件-汽车电子电气系统,301581.SZ,301581
17,医药生物-化学制药-化学制剂,688235.SH,688235
17,机械设备-自动化设备-其他自动化设备,688623.SH,688623
33,环保-环境治理-水务及水治理,301148.SZ,301148
17,机械设备-专用设备-其他专用设备,603956.SH,603956
17,机械设备-通用设备-金属制品,603278.SH,603278
17,家用电器-白色家电-家电零部件,603578.SH,603578
33,机械设备-通用设备-制冷空调设备,301399.SZ,301399
17,电子-光学光电子-面板,688055.SH,688055
33,基础化工-塑料制品-膜材料,300334.SZ,300334
33,医药生物-化学制药-化学制剂,300255.SZ,300255
17,基础化工-化学制品-其他化学制品,603010.SH,603010
33,公用事业-电力-水电,000722.SZ,000722
33,机械设备-通用设备-金属制品,002445.SZ,002445
33,通信-通信服务-通信工程及服务,300560.SZ,300560
33,轻工制造-包装印刷-包装,002831.SZ,002831
33,基础化工-塑料制品-其他塑料制品,301216.SZ,301216
151,计算机-IT服务-IT服务Ⅲ,920116.BJ,920116
33,汽车-汽车零部件-轮胎轮毂,002488.SZ,002488
33,机械设备-通用设备-机床工具,002520.SZ,002520
33,汽车-汽车零部件-底盘与发动机系统,300694.SZ,300694
33,医药生物-医疗服务-医疗研发外包,300347.SZ,300347
151,机械设备-通用设备-磨具磨料,920807.BJ,920807
33,基础化工-化学制品-涂料油墨,002319.SZ,002319
33,轻工制造-家居用品-文娱用品,001300.SZ,001300
33,电子-元件-被动元件,301566.SZ,301566
33,基础化工-非金属材料-非金属材料Ⅲ,000833.SZ,000833
33,机械设备-通用设备-其他通用设备,301028.SZ,301028
22,计算机-软件开发-垂直应用软件,603189.SH,603189
33,电力设备-电网设备-线缆部件及其他,000720.SZ,000720
33,电子-光学光电子-LED,002723.SZ,002723
33,机械设备-轨交设备-轨交设备Ⅲ,301016.SZ,301016
33,计算机-IT服务-IT服务Ⅲ,300746.SZ,300746
33,计算机-计算机设备-安防设备,300691.SZ,300691
33,医药生物-中药-中药Ⅲ,300519.SZ,300519
33,公用事业-电力-热力,000692.SZ,000692
151,基础化工-塑料制品-改性塑料,920469.BJ,920469
33,医药生物-化学制药-化学制剂,300436.SZ,300436
33,电子-光学光电子-面板,002876.SZ,002876
17,电子-电子化学品-电子化学品Ⅲ,603435.SH,603435
22,环保-环境治理-水务及水治理,600187.SH,600187
33,农林牧渔-农产品加工-其他农产品加工,003030.SZ,003030
33,电子-其他电子-其他电子Ⅲ,300493.SZ,300493
151,基础化工-塑料制品-其他塑料制品,920028.BJ,920028
33,电力设备-电机-电机Ⅲ,003021.SZ,003021
17,电子-半导体-数字芯片设计,603501.SH,603501
33,农林牧渔-农产品加工-其他农产品加工,300268.SZ,300268
33,电力设备-电网设备-电气自控设备,002857.SZ,002857
17,石油石化-石油加工贸易-油品石化贸易,603353.SH,603353
33,医药生物-医疗器械-医疗设备,300049.SZ,300049
33,电子-光学光电子-光学元件,002962.SZ,002962
17,电力设备-光伏设备-光伏加工设备,688516.SH,688516
33,电力设备-光伏设备-光伏电池组件,002056.SZ,002056
33,国防军工-军工电子-军工电子Ⅲ,300629.SZ,300629
33,国防军工-军工装备-航空装备,300696.SZ,300696
151,食品饮料-饮料制造-乳品,920786.BJ,920786
33,电子-消费电子-消费电子零部件及组装,300916.SZ,300916
17,机械设备-自动化设备-工控设备,688160.SH,688160
33,建筑材料-建筑材料-管材,002457.SZ,002457
33,计算机-软件开发-垂直应用软件,300730.SZ,300730
17,机械设备-通用设备-仪器仪表,688539.SH,688539
33,计算机-计算机设备-其他计算机设备,002180.SZ,002180
33,计算机-软件开发-垂直应用软件,300561.SZ,300561
33,轻工制造-包装印刷-包装,002735.SZ,002735
33,电子-光学光电子-LED,300582.SZ,300582
33,计算机-IT服务-IT服务Ⅲ,300231.SZ,300231
33,基础化工-化学制品-其他化学制品,301100.SZ,301100
33,电子-光学光电子-LED,300889.SZ,300889
151,通信-通信设备-通信终端及配件,920249.BJ,920249
33,电子-消费电子-消费电子零部件及组装,300735.SZ,300735
17,机械设备-专用设备-能源及重型设备,603135.SH,603135
17,电力设备-电网设备-线缆部件及其他,605196.SH,605196
33,基础化工-塑料制品-膜材料,301237.SZ,301237
33,汽车-汽车零部件-底盘与发动机系统,301233.SZ,301233
33,公用事业-电力-火电,000539.SZ,000539
33,电子-光学光电子-面板,002952.SZ,002952
33,环保-环境治理-水务及水治理,300692.SZ,300692
33,电力设备-电网设备-线缆部件及其他,002953.SZ,002953
33,计算机-IT服务-IT服务Ⅲ,002421.SZ,002421
17,有色金属-工业金属-铝,603937.SH,603937
33,基础化工-塑料制品-改性塑料,301538.SZ,301538
33,电子-电子化学品-电子化学品Ⅲ,002643.SZ,002643
17,国防军工-军工装备-航空装备,688070.SH,688070
17,机械设备-自动化设备-其他自动化设备,688686.SH,688686
33,机械设备-通用设备-仪器仪表,301303.SZ,301303
17,基础化工-塑料制品-其他塑料制品,605008.SH,605008
33,机械设备-工程机械-工程机械Ⅲ,301079.SZ,301079
33,社会服务-教育-教育Ⅲ,300338.SZ,300338
151,电力设备-电机-电机Ⅲ,920011.BJ,920011
33,电力设备-其他电源设备-其他电源设备Ⅲ,300153.SZ,300153
33,基础化工-塑料制品-改性塑料,002886.SZ,002886
33,电子-其他电子-其他电子Ⅲ,000062.SZ,000062
33,通信-通信设备-通信终端及配件,300205.SZ,300205
33,电力设备-风电设备-风电零部件,301040.SZ,301040
17,石油石化-石油加工贸易-石油加工,600800.SH,600800
33,建筑装饰-建筑装饰-工程咨询服务,300635.SZ,300635
33,电力设备-其他电源设备-其他电源设备Ⅲ,300693.SZ,300693
17,基础化工-塑料制品-膜材料,605488.SH,605488
33,电子-光学光电子-LED,300241.SZ,300241
17,电子-光学光电子-LED,600703.SH,600703
33,基础化工-化学纤维-粘胶,000677.SZ,000677
17,电力设备-电池-其他电池,600847.SH,600847
33,计算机-软件开发-垂直应用软件,300550.SZ,300550
33,电子-光学光电子-光学元件,003015.SZ,003015
17,电子-半导体-模拟芯片设计,688484.SH,688484
17,电力设备-光伏设备-逆变器,688390.SH,688390
33,公用事业-电力-新能源发电,300125.SZ,300125
33,有色金属-小金属-钨,002378.SZ,002378
33,通信-通信服务-通信应用增值服务,300738.SZ,300738
17,汽车-汽车零部件-底盘与发动机系统,603158.SH,603158
33,电子-半导体-分立器件,300046.SZ,300046
33,国防军工-军工电子-军工电子Ⅲ,002935.SZ,002935
33,社会服务-教育-教育Ⅲ,300010.SZ,300010
17,公用事业-电力-电能综合服务,600310.SH,600310
33,汽车-汽车零部件-其他汽车零部件,300473.SZ,300473
33,计算机-计算机设备-其他计算机设备,300302.SZ,300302
33,机械设备-通用设备-金属制品,300885.SZ,300885
33,基础化工-塑料制品-改性塑料,002838.SZ,002838
33,医药生物-生物制品-其他生物制品,000518.SZ,000518
33,环保-环境治理-固废治理,002973.SZ,002973
22,环保-环境治理-综合环境治理,603359.SH,603359
33,国防军工-军工电子-军工电子Ⅲ,301302.SZ,301302
33,公用事业-电力-热力,001210.SZ,001210
33,汽车-汽车零部件-其他汽车零部件,002976.SZ,002976
33,计算机-计算机设备-其他计算机设备,300546.SZ,300546
17,计算机-IT服务-IT服务Ⅲ,600589.SH,600589
33,建筑装饰-建筑装饰-装饰园林,300506.SZ,300506
33,社会服务-其他社会服务-专业服务,300795.SZ,300795
17,计算机-IT服务-IT服务Ⅲ,600666.SH,600666
22,基础化工-化学纤维-涤纶,600370.SH,600370
33,医药生物-医药商业-医药流通,300937.SZ,300937
33,食品饮料-食品加工制造-休闲食品,002956.SZ,002956
33,电子-消费电子-消费电子零部件及组装,301180.SZ,301180
17,机械设备-通用设备-制冷空调设备,603912.SH,603912
33,电子-光学光电子-面板,002845.SZ,002845
33,商贸零售-零售-商业物业经营,000056.SZ,000056
33,汽车-汽车零部件-其他汽车零部件,300998.SZ,300998
17,电子-半导体-数字芯片设计,688591.SH,688591
33,食品饮料-食品加工制造-预加工食品,001215.SZ,001215
33,有色金属-金属新材料-其他金属新材料,000969.SZ,000969
33,基础化工-塑料制品-改性塑料,300538.SZ,300538
151,家用电器-小家电-小家电Ⅲ,920081.BJ,920081
17,有色金属-贵金属-贵金属Ⅲ,600961.SH,600961
17,电子-元件-印制电路板,605058.SH,605058
33,有色金属-工业金属-铅锌,000603.SZ,000603
17,电子-半导体-数字芯片设计,688041.SH,688041
17,电子-光学光电子-LED,603679.SH,603679
33,有色金属-金属新材料-磁性材料,301323.SZ,301323
33,电子-其他电子-其他电子Ⅲ,002161.SZ,002161
17,石油石化-石油加工贸易-石油加工,603798.SH,603798
33,机械设备-通用设备-仪器仪表,300165.SZ,300165
33,房地产-房地产-住宅开发,000036.SZ,000036
33,计算机-计算机设备-其他计算机设备,300042.SZ,300042
17,国防军工-军工电子-军工电子Ⅲ,688511.SH,688511
17,通信-通信设备-其他通信设备,688283.SH,688283
33,电子-其他电子-其他电子Ⅲ,002922.SZ,002922
17,国防军工-军工电子-军工电子Ⅲ,688788.SH,688788
17,电子-半导体-半导体设备,688012.SH,688012
33,机械设备-专用设备-农用机械,002779.SZ,002779
17,食品饮料-食品加工制造-其他食品,603262.SH,603262
33,医药生物-医疗器械-医疗耗材,300238.SZ,300238
17,轻工制造-包装印刷-包装,603687.SH,603687
17,基础化工-化学制品-其他化学制品,603125.SH,603125
22,基础化工-化学制品-其他化学制品,600165.SH,600165
17,基础化工-化学原料-煤化工,600844.SH,600844
33,电子-消费电子-品牌消费电子,002045.SZ,002045
33,纺织服饰-纺织制造-其他纺织,300819.SZ,300819
17,有色金属-金属新材料-其他金属新材料,688102.SH,688102
17,医药生物-生物制品-其他生物制品,688136.SH,688136
33,电力设备-其他电源设备-其他电源设备Ⅲ,002335.SZ,002335
17,计算机-IT服务-IT服务Ⅲ,688787.SH,688787
33,电力设备-电网设备-电气自控设备,300510.SZ,300510
33,环保-环境治理-水务及水治理,301203.SZ,301203
33,医药生物-医疗服务-医疗研发外包,300149.SZ,300149
17,交通运输-港口航运-航运,603162.SH,603162
17,机械设备-专用设备-楼宇设备,603356.SH,603356
17,国防军工-军工电子-军工电子Ⅲ,688682.SH,688682
33,基础化工-化学制品-聚氨酯,002165.SZ,002165
33,建筑装饰-建筑装饰-装饰园林,301098.SZ,301098
17,电力设备-电池-锂电池,688772.SH,688772
151,机械设备-通用设备-仪器仪表,920491.BJ,920491
33,国防军工-军工电子-军工电子Ⅲ,301213.SZ,301213
33,公用事业-电力-新能源发电,000862.SZ,000862
33,家用电器-黑色家电-其他黑色家电,002848.SZ,002848
33,传媒-游戏-游戏Ⅲ,300043.SZ,300043
17,社会服务-其他社会服务-专业服务,603183.SH,603183
33,电力设备-电池-锂电池,300438.SZ,300438
17,电力设备-电池-锂电专用设备,603032.SH,603032
17,汽车-汽车零部件-车身附件及饰件,605228.SH,605228
17,机械设备-通用设备-其他通用设备,688455.SH,688455
33,计算机-软件开发-横向通用软件,300766.SZ,300766
33,机械设备-自动化设备-其他自动化设备,301512.SZ,301512
33,医药生物-化学制药-化学制剂,300558.SZ,300558
17,汽车-汽车零部件-车身附件及饰件,603048.SH,603048
17,医药生物-医疗服务-医疗研发外包,688796.SH,688796
33,电力设备-电池-锂电专用设备,301662.SZ,301662
33,机械设备-专用设备-印刷包装机械,001256.SZ,001256
33,计算机-软件开发-横向通用软件,300352.SZ,300352
33,计算机-IT服务-IT服务Ⅲ,300496.SZ,300496
33,有色金属-工业金属-铝,300057.SZ,300057
33,通信-通信服务-通信应用增值服务,002123.SZ,002123
33,有色金属-能源金属-锂,002240.SZ,002240
17,机械设备-通用设备-其他通用设备,603331.SH,603331
33,电子-光学光电子-面板,002387.SZ,002387
33,计算机-软件开发-垂直应用软件,003007.SZ,003007
22,机械设备-通用设备-仪器仪表,688622.SH,688622
33,国防军工-军工装备-航空装备,000697.SZ,000697
33,汽车-汽车零部件-汽车电子电气系统,300681.SZ,300681
17,机械设备-通用设备-其他通用设备,603400.SH,603400
33,计算机-IT服务-IT服务Ⅲ,301638.SZ,301638
17,医药生物-化学制药-化学制剂,600062.SH,600062
33,轻工制造-包装印刷-包装,002565.SZ,002565
17,机械设备-通用设备-金属制品,603969.SH,603969
17,国防军工-军工电子-军工电子Ⅲ,688084.SH,688084
33,农林牧渔-养殖业-动物保健,002868.SZ,002868
33,建筑材料-建筑材料-管材,300599.SZ,300599
33,石油石化-石油加工贸易-石油加工,300839.SZ,300839
17,电子-半导体-数字芯片设计,688213.SH,688213
17,公用事业-电力-电能综合服务,688248.SH,688248
17,电子-半导体-数字芯片设计,688123.SH,688123
33,汽车-汽车零部件-轮胎轮毂,002725.SZ,002725
33,电力设备-电网设备-输变电设备,002927.SZ,002927
33,基础化工-化学纤维-其他纤维,000782.SZ,000782
33,机械设备-专用设备-印刷包装机械,301105.SZ,301105
33,医药生物-化学制药-原料药,300497.SZ,300497
33,机械设备-通用设备-制冷空调设备,301043.SZ,301043
17,电子-半导体-数字芯片设计,688595.SH,688595
33,传媒-影视院线-影视院线Ⅲ,001330.SZ,001330
17,基础化工-化学制品-食品及饲料添加剂,605016.SH,605016
33,通信-通信服务-通信应用增值服务,300113.SZ,300113
17,机械设备-通用设备-仪器仪表,603662.SH,603662
17,汽车-汽车零部件-其他汽车零部件,603119.SH,603119
17,计算机-计算机设备-安防设备,688619.SH,688619
33,基础化工-塑料制品-其他塑料制品,300717.SZ,300717
33,电子-半导体-数字芯片设计,300327.SZ,300327
17,医药生物-医疗器械-医疗耗材,688712.SH,688712
33,机械设备-通用设备-其他通用设备,301107.SZ,301107
17,食品饮料-食品加工制造-休闲食品,605339.SH,605339
33,电子-消费电子-消费电子零部件及组装,300128.SZ,300128
17,机械设备-通用设备-仪器仪表,605056.SH,605056
17,医药生物-医疗器械-医疗设备,688805.SH,688805
33,医药生物-中药-中药Ⅲ,301331.SZ,301331
22,电力设备-光伏设备-光伏电池组件,600537.SH,600537
17,汽车-汽车服务及其他-其他运输设备,603776.SH,603776
17,电力设备-电网设备-输变电设备,601179.SH,601179
22,建筑装饰-建筑装饰-专业工程,603959.SH,603959
33,机械设备-工程机械-工程机械Ⅲ,301279.SZ,301279
33,电力设备-电池-锂电专用设备,300648.SZ,300648
17,电子-半导体-集成电路制造,688396.SH,688396
17,环保-环保设备-环保设备Ⅲ,688718.SH,688718
17,汽车-汽车零部件-车身附件及饰件,603730.SH,603730
