code,股票代码,market_code,所属同花顺行业
605066,605066.SH,17,电力设备-电网设备-输变电设备
301176,301176.SZ,33,电子-元件-印制电路板
002135,002135.SZ,33,建筑装饰-建筑装饰-专业工程
002120,002120.SZ,33,交通运输-物流-物流Ⅲ
300382,300382.SZ,33,机械设备-专用设备-其他专用设备
000589,000589.SZ,33,汽车-汽车零部件-轮胎轮毂
002425,002425.SZ,33,传媒-游戏-游戏Ⅲ
600481,600481.SH,17,电力设备-光伏设备-硅料硅片
300665,300665.SZ,33,基础化工-化学制品-涂料油墨
300491,300491.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
300862,300862.SZ,33,环保-环保设备-环保设备Ⅲ
003032,003032.SZ,33,社会服务-教育-教育Ⅲ
002613,002613.SZ,33,机械设备-专用设备-其他专用设备
002722,002722.SZ,33,机械设备-专用设备-纺织服装设备
603223,603223.SH,17,石油石化-石油加工贸易-油品石化贸易
301587,301587.SZ,33,电力设备-电池-锂电池
301027,301027.SZ,33,建筑装饰-建筑装饰-工程咨询服务
002201,002201.SZ,33,建筑材料-建筑材料-玻璃玻纤
000625,000625.SZ,33,汽车-汽车整车-乘用车
603395,603395.SH,17,基础化工-农化制品-复合肥
301112,301112.SZ,33,机械设备-自动化设备-机器人
002534,002534.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
300015,300015.SZ,33,医药生物-医疗服务-医院
600231,600231.SH,17,钢铁-钢铁-普钢
600298,600298.SH,17,食品饮料-食品加工制造-调味发酵品
300680,300680.SZ,33,汽车-汽车零部件-底盘与发动机系统
300548,300548.SZ,33,通信-通信设备-通信网络设备及器件
688787,688787.SH,17,计算机-IT服务-IT服务Ⅲ
000888,000888.SZ,33,社会服务-旅游及酒店-自然景点
002984,002984.SZ,33,汽车-汽车零部件-轮胎轮毂
601519,601519.SH,17,计算机-软件开发-垂直应用软件
600733,600733.SH,17,汽车-汽车整车-乘用车
603092,603092.SH,17,电力设备-风电设备-风电零部件
300452,300452.SZ,33,医药生物-化学制药-原料药
301041,301041.SZ,33,电子-元件-印制电路板
603012,603012.SH,17,机械设备-专用设备-能源及重型设备
000968,000968.SZ,33,石油石化-油气开采及服务-油气开采
600617,600617.SH,17,公用事业-燃气-燃气Ⅲ
001366,001366.SZ,33,农林牧渔-农产品加工-畜禽饲料
688559,688559.SH,17,机械设备-自动化设备-激光设备
920245,920245.BJ,151,机械设备-工程机械-工程机械Ⅲ
001205,001205.SZ,33,交通运输-港口航运-航运
301602,301602.SZ,33,医药生物-医疗器械-医疗设备
300499,300499.SZ,33,机械设备-专用设备-其他专用设备
000058,000058.SZ,33,商贸零售-零售-商业物业经营
002192,002192.SZ,33,有色金属-能源金属-锂
600071,600071.SH,17,电子-光学光电子-光学元件
001300,001300.SZ,33,轻工制造-家居用品-文娱用品
688680,688680.SH,17,电力设备-光伏设备-光伏辅材
300515,300515.SZ,33,机械设备-通用设备-仪器仪表
688255,688255.SH,17,机械设备-自动化设备-机器人
603659,603659.SH,17,电力设备-电池-电池化学品
002468,002468.SZ,33,交通运输-物流-物流Ⅲ
688531,688531.SH,17,机械设备-专用设备-其他专用设备
000900,000900.SZ,33,交通运输-公路铁路运输-高速公路
300621,300621.SZ,33,建筑装饰-建筑装饰-装饰园林
002885,002885.SZ,33,电子-其他电子-其他电子Ⅲ
000008,000008.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
002275,002275.SZ,33,医药生物-中药-中药Ⅲ
600764,600764.SH,17,国防军工-军工装备-航海装备
002756,002756.SZ,33,有色金属-能源金属-锂
300787,300787.SZ,33,电子-消费电子-消费电子零部件及组装
600256,600256.SH,17,煤炭-煤炭开采加工-煤炭开采
605108,605108.SH,17,社会服务-旅游及酒店-餐饮
600569,600569.SH,17,钢铁-钢铁-普钢
920670,920670.BJ,151,医药生物-医疗服务-其他医疗服务
002660,002660.SZ,33,电子-消费电子-消费电子零部件及组装
920475,920475.BJ,151,机械设备-专用设备-其他专用设备
301592,301592.SZ,33,国防军工-军工电子-军工电子Ⅲ
600814,600814.SH,17,商贸零售-零售-百货零售
002282,002282.SZ,33,机械设备-通用设备-磨具磨料
001380,001380.SZ,33,汽车-汽车零部件-底盘与发动机系统
301036,301036.SZ,33,基础化工-化学制品-涂料油墨
605136,605136.SH,17,商贸零售-互联网电商-互联网电商Ⅲ
920489,920489.BJ,151,基础化工-化学原料-其他化学原料
300489,300489.SZ,33,电子-光学光电子-光学元件
600933,600933.SH,17,汽车-汽车零部件-底盘与发动机系统
300298,300298.SZ,33,医药生物-医疗器械-医疗设备
600132,600132.SH,17,食品饮料-饮料制造-啤酒
688230,688230.SH,17,电子-半导体-分立器件
002389,002389.SZ,33,国防军工-军工装备-航空装备
600501,600501.SH,17,机械设备-专用设备-其他专用设备
688247,688247.SH,17,医药生物-化学制药-化学制剂
300073,300073.SZ,33,电力设备-电池-电池化学品
920718,920718.BJ,151,家用电器-白色家电-家电零部件
600094,600094.SH,17,房地产-房地产-住宅开发
688425,688425.SH,17,机械设备-工程机械-工程机械Ⅲ
920896,920896.BJ,151,汽车-汽车零部件-底盘与发动机系统
920108,920108.BJ,151,家用电器-白色家电-家电零部件
002149,002149.SZ,33,有色金属-小金属-其他小金属
002669,002669.SZ,33,基础化工-化学制品-其他化学制品
301302,301302.SZ,33,国防军工-军工电子-军工电子Ⅲ
920160,920160.BJ,151,社会服务-其他社会服务-专业服务
920879,920879.BJ,151,机械设备-通用设备-仪器仪表
300949,300949.SZ,33,建筑装饰-建筑装饰-装饰园林
600037,600037.SH,17,传媒-文化传媒-电视广播
002416,002416.SZ,33,商贸零售-零售-专业连锁
688355,688355.SH,17,机械设备-通用设备-金属制品
300952,300952.SZ,33,纺织服饰-服装家纺-鞋帽及其他
300341,300341.SZ,33,医药生物-医疗器械-医疗设备
002739,002739.SZ,33,传媒-影视院线-影视院线Ⅲ
920110,920110.BJ,151,电力设备-其他电源设备-其他电源设备Ⅲ
600834,600834.SH,17,交通运输-公路铁路运输-公交
301536,301536.SZ,33,电子-半导体-数字芯片设计
002345,002345.SZ,33,纺织服饰-服装家纺-饰品
002059,002059.SZ,33,社会服务-旅游及酒店-人工景点
000839,000839.SZ,33,通信-通信服务-通信应用增值服务
603687,603687.SH,17,轻工制造-包装印刷-包装
600622,600622.SH,17,房地产-房地产-住宅开发
301278,301278.SZ,33,电力设备-光伏设备-光伏电池组件
300775,300775.SZ,33,国防军工-军工装备-航空装备
603958,603958.SH,17,纺织服饰-服装家纺-鞋帽及其他
301262,301262.SZ,33,传媒-文化传媒-电视广播
301113,301113.SZ,33,轻工制造-家居用品-其他家居用品
001306,001306.SZ,33,机械设备-通用设备-金属制品
300823,300823.SZ,33,机械设备-专用设备-其他专用设备
000960,000960.SZ,33,有色金属-小金属-其他小金属
000573,000573.SZ,33,房地产-房地产-住宅开发
603180,603180.SH,17,轻工制造-家居用品-定制家居
688138,688138.SH,17,电子-半导体-半导体材料
300321,300321.SZ,33,基础化工-塑料制品-其他塑料制品
920906,920906.BJ,151,汽车-汽车零部件-车身附件及饰件
600635,600635.SH,17,公用事业-燃气-燃气Ⅲ
688320,688320.SH,17,机械设备-自动化设备-工控设备
600059,600059.SH,17,食品饮料-饮料制造-其他酒类
603201,603201.SH,17,机械设备-通用设备-其他通用设备
600640,600640.SH,17,传媒-文化传媒-数字媒体
600191,600191.SH,17,农林牧渔-农产品加工-其他农产品加工
600739,600739.SH,17,医药生物-生物制品-疫苗
600368,600368.SH,17,交通运输-公路铁路运输-高速公路
920139,920139.BJ,151,电子-半导体-集成电路封测
002381,002381.SZ,33,基础化工-橡胶制品-其他橡胶制品
002855,002855.SZ,33,电子-消费电子-消费电子零部件及组装
600810,600810.SH,17,基础化工-化学纤维-其他纤维
002513,002513.SZ,33,电力设备-光伏设备-光伏电池组件
601366,601366.SH,17,商贸零售-零售-百货零售
300251,300251.SZ,33,传媒-影视院线-影视院线Ⅲ
688385,688385.SH,17,电子-半导体-数字芯片设计
000617,000617.SZ,33,非银金融-多元金融-多元金融Ⅲ
300681,300681.SZ,33,汽车-汽车零部件-汽车电子电气系统
002133,002133.SZ,33,房地产-房地产-住宅开发
300699,300699.SZ,33,国防军工-军工装备-航空装备
688717,688717.SH,17,电力设备-光伏设备-逆变器
002813,002813.SZ,33,汽车-汽车零部件-汽车电子电气系统
301293,301293.SZ,33,医药生物-医疗服务-医院
002446,002446.SZ,33,国防军工-军工电子-军工电子Ⅲ
601956,601956.SH,17,家用电器-白色家电-家电零部件
000516,000516.SZ,33,医药生物-医疗服务-医院
001203,001203.SZ,33,钢铁-钢铁-冶钢原料
600880,600880.SH,17,计算机-软件开发-垂直应用软件
301380,301380.SZ,33,通信-通信服务-通信应用增值服务
300112,300112.SZ,33,机械设备-通用设备-仪器仪表
002867,002867.SZ,33,纺织服饰-服装家纺-饰品
688125,688125.SH,17,机械设备-自动化设备-工控设备
603043,603043.SH,17,食品饮料-食品加工制造-休闲食品
300424,300424.SZ,33,国防军工-军工装备-航空装备
002262,002262.SZ,33,医药生物-化学制药-化学制剂
688459,688459.SH,17,机械设备-轨交设备-轨交设备Ⅲ
300979,300979.SZ,33,纺织服饰-纺织制造-其他纺织
688038,688038.SH,17,计算机-软件开发-垂直应用软件
301379,301379.SZ,33,电子-光学光电子-面板
002426,002426.SZ,33,电子-消费电子-消费电子零部件及组装
301519,301519.SZ,33,环保-环境治理-水务及水治理
600867,600867.SH,17,医药生物-生物制品-其他生物制品
600689,600689.SH,17,综合-综合-综合Ⅲ
600373,600373.SH,17,传媒-文化传媒-出版
600996,600996.SH,17,传媒-文化传媒-电视广播
600721,600721.SH,17,医药生物-医疗服务-医疗研发外包
300496,300496.SZ,33,计算机-IT服务-IT服务Ⅲ
603073,603073.SH,17,纺织服饰-纺织制造-其他纺织
605507,605507.SH,17,医药生物-化学制药-原料药
301390,301390.SZ,33,建筑装饰-建筑装饰-工程咨询服务
301595,301595.SZ,33,轻工制造-家居用品-其他家居用品
003038,003038.SZ,33,有色金属-工业金属-铝
300031,300031.SZ,33,传媒-游戏-游戏Ⅲ
688219,688219.SH,17,基础化工-塑料制品-改性塑料
000629,000629.SZ,33,钢铁-钢铁-冶钢原料
600148,600148.SH,17,汽车-汽车零部件-底盘与发动机系统
603788,603788.SH,17,汽车-汽车零部件-底盘与发动机系统
605259,605259.SH,17,机械设备-专用设备-其他专用设备
605499,605499.SH,17,食品饮料-饮料制造-软饮料
301507,301507.SZ,33,医药生物-化学制药-化学制剂
000404,000404.SZ,33,家用电器-白色家电-家电零部件
300413,300413.SZ,33,传媒-文化传媒-数字媒体
002550,002550.SZ,33,医药生物-化学制药-化学制剂
688100,688100.SH,17,通信-通信设备-通信终端及配件
603518,603518.SH,17,纺织服饰-服装家纺-服装
600592,600592.SH,17,机械设备-通用设备-金属制品
600533,600533.SH,17,房地产-房地产-住宅开发
301565,301565.SZ,33,基础化工-塑料制品-膜材料
000538,000538.SZ,33,医药生物-中药-中药Ⅲ
300783,300783.SZ,33,食品饮料-食品加工制造-休闲食品
300643,300643.SZ,33,汽车-汽车零部件-其他汽车零部件
600628,600628.SH,17,商贸零售-零售-百货零售
688558,688558.SH,17,机械设备-通用设备-机床工具
300100,300100.SZ,33,汽车-汽车零部件-车身附件及饰件
688701,688701.SH,17,环保-环境治理-综合环境治理
920429,920429.BJ,151,食品饮料-食品加工制造-其他食品
605178,605178.SH,17,建筑装饰-建筑装饰-装饰园林
300441,300441.SZ,33,机械设备-通用设备-其他通用设备
603229,603229.SH,17,医药生物-化学制药-原料药
600916,600916.SH,17,纺织服饰-服装家纺-饰品
600657,600657.SH,17,房地产-房地产-住宅开发
688578,688578.SH,17,医药生物-化学制药-化学制剂
301255,301255.SZ,33,机械设备-通用设备-金属制品
600547,600547.SH,17,有色金属-贵金属-贵金属Ⅲ
603992,603992.SH,17,轻工制造-家居用品-其他家居用品
688018,688018.SH,17,电子-半导体-数字芯片设计
300099,300099.SZ,33,机械设备-专用设备-能源及重型设备
603048,603048.SH,17,汽车-汽车零部件-车身附件及饰件
300259,300259.SZ,33,机械设备-通用设备-仪器仪表
301601,301601.SZ,33,机械设备-专用设备-能源及重型设备
002196,002196.SZ,33,电力设备-电机-电机Ⅲ
603648,603648.SH,17,交通运输-物流-物流Ⅲ
301233,301233.SZ,33,汽车-汽车零部件-底盘与发动机系统
688707,688707.SH,17,电力设备-电池-电池化学品
000833,000833.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
301683,301683.SZ,33,基础化工-化学制品-涂料油墨
002084,002084.SZ,33,轻工制造-家居用品-其他家居用品
001387,001387.SZ,33,家用电器-白色家电-冰洗
000936,000936.SZ,33,基础化工-化学纤维-涤纶
300861,300861.SZ,33,机械设备-通用设备-磨具磨料
688575,688575.SH,17,医药生物-医疗器械-体外诊断
301170,301170.SZ,33,汽车-汽车零部件-底盘与发动机系统
301616,301616.SZ,33,机械设备-通用设备-其他通用设备
000159,000159.SZ,33,电力设备-光伏设备-光伏辅材
603139,603139.SH,17,医药生物-中药-中药Ⅲ
600684,600684.SH,17,房地产-房地产-房地产服务
603312,603312.SH,17,电力设备-电网设备-输变电设备
301509,301509.SZ,33,医药生物-医疗服务-医疗研发外包
301129,301129.SZ,33,机械设备-通用设备-仪器仪表
300121,300121.SZ,33,基础化工-橡胶制品-其他橡胶制品
002314,002314.SZ,33,房地产-房地产-住宅开发
000597,000597.SZ,33,医药生物-化学制药-化学制剂
301011,301011.SZ,33,轻工制造-家居用品-文娱用品
603027,603027.SH,17,食品饮料-食品加工制造-调味发酵品
300512,300512.SZ,33,机械设备-专用设备-印刷包装机械
000983,000983.SZ,33,煤炭-煤炭开采加工-煤炭开采
688292,688292.SH,17,通信-通信设备-其他通信设备
000657,000657.SZ,33,有色金属-小金属-钨
603351,603351.SH,17,医药生物-化学制药-原料药
688073,688073.SH,17,医药生物-医疗服务-医疗研发外包
600662,600662.SH,17,社会服务-其他社会服务-专业服务
601865,601865.SH,17,电力设备-光伏设备-光伏辅材
003031,003031.SZ,33,通信-通信设备-通信终端及配件
000859,000859.SZ,33,基础化工-塑料制品-膜材料
002240,002240.SZ,33,有色金属-能源金属-锂
600798,600798.SH,17,交通运输-港口航运-航运
688180,688180.SH,17,医药生物-生物制品-其他生物制品
001376,001376.SZ,33,公用事业-电力-热力
000620,000620.SZ,33,房地产-房地产-住宅开发
002164,002164.SZ,33,机械设备-通用设备-金属制品
300380,300380.SZ,33,计算机-软件开发-垂直应用软件
300007,300007.SZ,33,机械设备-通用设备-仪器仪表
300776,300776.SZ,33,电力设备-光伏设备-光伏加工设备
300566,300566.SZ,33,电子-光学光电子-光学元件
600829,600829.SH,17,医药生物-医药商业-医药流通
001373,001373.SZ,33,电子-光学光电子-光学元件
002011,002011.SZ,33,家用电器-白色家电-家电零部件
000612,000612.SZ,33,有色金属-工业金属-铝
603991,603991.SH,17,电子-半导体-半导体材料
300423,300423.SZ,33,电力设备-电网设备-输变电设备
601686,601686.SH,17,钢铁-钢铁-普钢
000825,000825.SZ,33,钢铁-钢铁-特钢
688203,688203.SH,17,基础化工-塑料制品-改性塑料
301167,301167.SZ,33,建筑装饰-建筑装饰-工程咨询服务
300960,300960.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
002527,002527.SZ,33,机械设备-自动化设备-工控设备
601089,601089.SH,17,医药生物-化学制药-化学制剂
920781,920781.BJ,151,机械设备-专用设备-能源及重型设备
002074,002074.SZ,33,电力设备-电池-锂电池
002878,002878.SZ,33,传媒-文化传媒-广告营销
300620,300620.SZ,33,通信-通信设备-通信网络设备及器件
600444,600444.SH,17,机械设备-专用设备-其他专用设备
603068,603068.SH,17,电子-半导体-模拟芯片设计
603566,603566.SH,17,农林牧渔-养殖业-动物保健
600616,600616.SH,17,食品饮料-饮料制造-其他酒类
000100,000100.SZ,33,电子-光学光电子-面板
688058,688058.SH,17,计算机-软件开发-横向通用软件
002900,002900.SZ,33,医药生物-化学制药-化学制剂
002226,002226.SZ,33,基础化工-化学制品-民爆用品
300707,300707.SZ,33,汽车-汽车零部件-其他汽车零部件
300459,300459.SZ,33,传媒-游戏-游戏Ⅲ
002641,002641.SZ,33,建筑材料-建筑材料-管材
603755,603755.SH,17,食品饮料-食品加工制造-调味发酵品
600325,600325.SH,17,房地产-房地产-住宅开发
603999,603999.SH,17,传媒-文化传媒-出版
301680,301680.SZ,33,汽车-汽车零部件-其他汽车零部件
000973,000973.SZ,33,基础化工-塑料制品-膜材料
002872,002872.SZ,33,医药生物-化学制药-化学制剂
300453,300453.SZ,33,医药生物-医疗器械-医疗耗材
603348,603348.SH,17,汽车-汽车零部件-其他汽车零部件
605369,605369.SH,17,医药生物-医疗器械-医疗耗材
300535,300535.SZ,33,基础化工-化学制品-其他化学制品
688283,688283.SH,17,通信-通信设备-其他通信设备
600477,600477.SH,17,建筑装饰-建筑装饰-专业工程
688695,688695.SH,17,计算机-软件开发-横向通用软件
300996,300996.SZ,33,计算机-软件开发-垂直应用软件
603218,603218.SH,17,电力设备-风电设备-风电零部件
601139,601139.SH,17,公用事业-燃气-燃气Ⅲ
002727,002727.SZ,33,医药生物-医药商业-药店
600756,600756.SH,17,计算机-IT服务-IT服务Ⅲ
002116,002116.SZ,33,建筑装饰-建筑装饰-专业工程
002107,002107.SZ,33,医药生物-中药-中药Ⅲ
002679,002679.SZ,33,农林牧渔-种植业与林业-林业
300846,300846.SZ,33,通信-通信服务-通信应用增值服务
002709,002709.SZ,33,电力设备-电池-电池化学品
000559,000559.SZ,33,汽车-汽车零部件-底盘与发动机系统
301330,301330.SZ,33,计算机-计算机设备-安防设备
603022,603022.SH,17,轻工制造-包装印刷-包装
002686,002686.SZ,33,机械设备-通用设备-制冷空调设备
600536,600536.SH,17,计算机-IT服务-IT服务Ⅲ
002364,002364.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
600467,600467.SH,17,农林牧渔-养殖业-水产养殖
603579,603579.SH,17,家用电器-小家电-小家电Ⅲ
600259,600259.SH,17,有色金属-小金属-稀土
000816,000816.SZ,33,有色金属-工业金属-铅锌
300884,300884.SZ,33,计算机-计算机设备-安防设备
002828,002828.SZ,33,石油石化-油气开采及服务-油服工程
601226,601226.SH,17,建筑装饰-建筑装饰-专业工程
002582,002582.SZ,33,食品饮料-食品加工制造-休闲食品
300701,300701.SZ,33,电子-光学光电子-光学元件
600779,600779.SH,17,食品饮料-白酒-白酒Ⅲ
600651,600651.SH,17,汽车-汽车零部件-汽车电子电气系统
002125,002125.SZ,33,电力设备-电池-电池化学品
001278,001278.SZ,33,汽车-汽车零部件-车身附件及饰件
002045,002045.SZ,33,电子-消费电子-品牌消费电子
301632,301632.SZ,33,社会服务-其他社会服务-专业服务
920961,920961.BJ,151,机械设备-通用设备-仪器仪表
301153,301153.SZ,33,计算机-软件开发-垂直应用软件
300313,300313.SZ,33,农林牧渔-养殖业-其他养殖
300092,300092.SZ,33,机械设备-专用设备-能源及重型设备
603183,603183.SH,17,社会服务-其他社会服务-专业服务
300115,300115.SZ,33,电子-消费电子-消费电子零部件及组装
600161,600161.SH,17,医药生物-生物制品-血液制品
605169,605169.SH,17,公用事业-燃气-燃气Ⅲ
603402,603402.SH,17,社会服务-旅游及酒店-旅游综合
600771,600771.SH,17,医药生物-中药-中药Ⅲ
603301,603301.SH,17,医药生物-医疗器械-医疗耗材
601038,601038.SH,17,机械设备-专用设备-农用机械
301087,301087.SZ,33,医药生物-医疗器械-医疗设备
002322,002322.SZ,33,计算机-软件开发-垂直应用软件
002048,002048.SZ,33,汽车-汽车零部件-车身附件及饰件
688296,688296.SH,17,计算机-软件开发-垂直应用软件
002759,002759.SZ,33,电力设备-电池-电池化学品
920679,920679.BJ,151,机械设备-通用设备-金属制品
301252,301252.SZ,33,机械设备-通用设备-制冷空调设备
002798,002798.SZ,33,轻工制造-家居用品-瓷砖地板
600150,600150.SH,17,国防军工-军工装备-航海装备
002889,002889.SZ,33,交通运输-物流-物流Ⅲ
688262,688262.SH,17,电子-半导体-数字芯片设计
920418,920418.BJ,151,汽车-汽车零部件-底盘与发动机系统
002749,002749.SZ,33,基础化工-农化制品-农药
688586,688586.SH,17,国防军工-军工装备-航空装备
600121,600121.SH,17,煤炭-煤炭开采加工-煤炭开采
688400,688400.SH,17,机械设备-自动化设备-其他自动化设备
002890,002890.SZ,33,机械设备-专用设备-农用机械
300721,300721.SZ,33,基础化工-化学制品-其他化学制品
000800,000800.SZ,33,汽车-汽车整车-商用载货车
688556,688556.SH,17,电力设备-光伏设备-光伏加工设备
605050,605050.SH,17,交通运输-物流-物流Ⅲ
920751,920751.BJ,151,有色金属-金属新材料-其他金属新材料
300347,300347.SZ,33,医药生物-医疗服务-医疗研发外包
300386,300386.SZ,33,计算机-计算机设备-其他计算机设备
600794,600794.SH,17,交通运输-物流-物流Ⅲ
301267,301267.SZ,33,医药生物-医疗服务-医院
688403,688403.SH,17,电子-半导体-集成电路封测
688526,688526.SH,17,农林牧渔-养殖业-动物保健
300760,300760.SZ,33,医药生物-医疗器械-医疗设备
300326,300326.SZ,33,医药生物-医疗器械-医疗耗材
301578,301578.SZ,33,家用电器-黑色家电-其他黑色家电
300781,300781.SZ,33,传媒-文化传媒-广告营销
002578,002578.SZ,33,有色金属-工业金属-铝
603005,603005.SH,17,电子-半导体-集成电路封测
603888,603888.SH,17,传媒-文化传媒-数字媒体
300902,300902.SZ,33,机械设备-专用设备-其他专用设备
603786,603786.SH,17,汽车-汽车零部件-汽车电子电气系统
688098,688098.SH,17,农林牧渔-养殖业-动物保健
300673,300673.SZ,33,农林牧渔-农产品加工-宠物食品
600307,600307.SH,17,钢铁-钢铁-普钢
600160,600160.SH,17,基础化工-化学制品-氟化工
300081,300081.SZ,33,通信-通信服务-通信应用增值服务
603325,603325.SH,17,机械设备-专用设备-能源及重型设备
300012,300012.SZ,33,社会服务-其他社会服务-专业服务
002219,002219.SZ,33,医药生物-医疗服务-医院
603987,603987.SH,17,医药生物-医疗器械-医疗耗材
001226,001226.SZ,33,机械设备-工程机械-工程机械Ⅲ
603065,603065.SH,17,基础化工-化学制品-其他化学制品
601002,601002.SH,17,机械设备-通用设备-金属制品
688067,688067.SH,17,医药生物-医疗器械-体外诊断
002689,002689.SZ,33,机械设备-专用设备-楼宇设备
002605,002605.SZ,33,传媒-游戏-游戏Ⅲ
600729,600729.SH,17,商贸零售-零售-百货零售
688566,688566.SH,17,医药生物-化学制药-化学制剂
002404,002404.SZ,33,纺织服饰-服装家纺-服装
002668,002668.SZ,33,家用电器-白色家电-冰洗
301078,301078.SZ,33,商贸零售-零售-专业连锁
688638,688638.SH,17,电力设备-电池-锂电专用设备
600790,600790.SH,17,商贸零售-零售-商业物业经营
300232,300232.SZ,33,电子-光学光电子-LED
002182,002182.SZ,33,有色金属-小金属-其他小金属
603927,603927.SH,17,计算机-软件开发-垂直应用软件
301370,301370.SZ,33,医药生物-医药商业-医药流通
600050,600050.SH,17,通信-通信服务-电信运营商
000931,000931.SZ,33,医药生物-化学制药-化学制剂
600824,600824.SH,17,商贸零售-零售-百货零售
920523,920523.BJ,151,电力设备-电池-锂电池
920690,920690.BJ,151,汽车-汽车零部件-车身附件及饰件
000558,000558.SZ,33,社会服务-旅游及酒店-自然景点
002990,002990.SZ,33,计算机-计算机设备-其他计算机设备
000153,000153.SZ,33,医药生物-化学制药-化学制剂
000707,000707.SZ,33,基础化工-化学原料-纯碱
603676,603676.SH,17,医药生物-化学制药-化学制剂
605117,605117.SH,17,电力设备-光伏设备-逆变器
688036,688036.SH,17,电子-消费电子-品牌消费电子
002875,002875.SZ,33,纺织服饰-服装家纺-服装
603236,603236.SH,17,通信-通信设备-通信终端及配件
603322,603322.SH,17,计算机-IT服务-IT服务Ⅲ
002122,002122.SZ,33,机械设备-通用设备-机床工具
000953,000953.SZ,33,医药生物-化学制药-原料药
300513,300513.SZ,33,通信-通信服务-通信工程及服务
600865,600865.SH,17,商贸零售-零售-百货零售
600271,600271.SH,17,计算机-IT服务-IT服务Ⅲ
603205,603205.SH,17,医药生物-医疗器械-医疗耗材
301076,301076.SZ,33,基础化工-化学制品-其他化学制品
688326,688326.SH,17,计算机-软件开发-垂直应用软件
001319,001319.SZ,33,汽车-汽车零部件-车身附件及饰件
605298,605298.SH,17,机械设备-轨交设备-轨交设备Ⅲ
688173,688173.SH,17,电子-半导体-模拟芯片设计
300458,300458.SZ,33,电子-半导体-数字芯片设计
301159,301159.SZ,33,计算机-软件开发-垂直应用软件
300254,300254.SZ,33,医药生物-化学制药-化学制剂
002406,002406.SZ,33,汽车-汽车零部件-底盘与发动机系统
603819,603819.SH,17,电力设备-电机-电机Ⅲ
300160,300160.SZ,33,家用电器-白色家电-家电零部件
600171,600171.SH,17,电子-半导体-模拟芯片设计
300538,300538.SZ,33,基础化工-塑料制品-改性塑料
603806,603806.SH,17,电力设备-光伏设备-光伏辅材
003003,003003.SZ,33,轻工制造-包装印刷-包装
300691,300691.SZ,33,计算机-计算机设备-安防设备
300858,300858.SZ,33,基础化工-化学制品-食品及饲料添加剂
000025,000025.SZ,33,综合-综合-综合Ⅲ
001212,001212.SZ,33,建筑材料-建筑材料-其他建材
301039,301039.SZ,33,汽车-汽车整车-商用载货车
300556,300556.SZ,33,计算机-软件开发-垂直应用软件
301489,301489.SZ,33,电子-电子化学品-电子化学品Ⅲ
688709,688709.SH,17,电子-半导体-模拟芯片设计
300233,300233.SZ,33,医药生物-化学制药-化学制剂
001288,001288.SZ,33,机械设备-专用设备-能源及重型设备
920729,920729.BJ,151,农林牧渔-养殖业-动物保健
002486,002486.SZ,33,纺织服饰-服装家纺-服装
001231,001231.SZ,33,基础化工-农化制品-农药
002763,002763.SZ,33,纺织服饰-服装家纺-服装
603000,603000.SH,17,传媒-文化传媒-数字媒体
600188,600188.SH,17,煤炭-煤炭开采加工-煤炭开采
600697,600697.SH,17,商贸零售-零售-百货零售
300284,300284.SZ,33,建筑装饰-建筑装饰-工程咨询服务
000407,000407.SZ,33,公用事业-燃气-燃气Ⅲ
300105,300105.SZ,33,环保-环保设备-环保设备Ⅲ
002403,002403.SZ,33,家用电器-小家电-小家电Ⅲ
002786,002786.SZ,33,机械设备-专用设备-其他专用设备
603520,603520.SH,17,医药生物-化学制药-原料药
002801,002801.SZ,33,电力设备-电机-电机Ⅲ
300547,300547.SZ,33,汽车-汽车零部件-底盘与发动机系统
603677,603677.SH,17,家用电器-白色家电-家电零部件
002712,002712.SZ,33,传媒-文化传媒-广告营销
001220,001220.SZ,33,交通运输-物流-物流Ⅲ
300364,300364.SZ,33,传媒-文化传媒-数字媒体
600067,600067.SH,17,电力设备-电网设备-线缆部件及其他
301212,301212.SZ,33,基础化工-化学制品-其他化学制品
003008,003008.SZ,33,社会服务-其他社会服务-专业服务
688653,688653.SH,17,电子-半导体-模拟芯片设计
688330,688330.SH,17,电力设备-电网设备-电气自控设备
300666,300666.SZ,33,电子-半导体-半导体材料
920957,920957.BJ,151,基础化工-化学制品-其他化学制品
301372,301372.SZ,33,环保-环境治理-水务及水治理
300595,300595.SZ,33,医药生物-医疗器械-医疗耗材
000009,000009.SZ,33,电力设备-电池-电池化学品
300471,300471.SZ,33,机械设备-专用设备-其他专用设备
000631,000631.SZ,33,公用事业-电力-火电
002510,002510.SZ,33,汽车-汽车零部件-其他汽车零部件
601118,601118.SH,17,农林牧渔-种植业与林业-其他种植业
688271,688271.SH,17,医药生物-医疗器械-医疗设备
600372,600372.SH,17,国防军工-军工装备-航空装备
000795,000795.SZ,33,有色金属-金属新材料-磁性材料
300695,300695.SZ,33,汽车-汽车零部件-轮胎轮毂
603230,603230.SH,17,传媒-文化传媒-出版
300346,300346.SZ,33,电子-电子化学品-电子化学品Ⅲ
