股票代码,code,market_code,所属同花顺行业
300172.SZ,300172,33,环保-环境治理-水务及水治理
601318.SH,601318,17,非银金融-保险-保险Ⅲ
002766.SZ,002766,33,汽车-汽车零部件-汽车电子电气系统
300896.SZ,300896,33,美容护理-美容护理-医疗美容
603062.SH,603062,17,基础化工-化学制品-涂料油墨
688176.SH,688176,17,医药生物-化学制药-化学制剂
920978.BJ,920978,151,汽车-汽车零部件-汽车电子电气系统
000607.SZ,000607,33,传媒-文化传媒-广告营销
603777.SH,603777,17,食品饮料-食品加工制造-休闲食品
920180.BJ,920180,151,医药生物-医疗器械-医疗耗材
600098.SH,600098,17,公用事业-电力-火电
301581.SZ,301581,33,汽车-汽车零部件-汽车电子电气系统
600095.SH,600095,17,非银金融-证券-证券Ⅲ
920039.BJ,920039,151,社会服务-其他社会服务-专业服务
920779.BJ,920779,151,电力设备-电池-锂电专用设备
600990.SH,600990,17,国防军工-军工电子-军工电子Ⅲ
300021.SZ,300021,33,农林牧渔-种植业与林业-农业综合
000019.SZ,000019,33,农林牧渔-农产品加工-粮油加工
603816.SH,603816,17,轻工制造-家居用品-成品家居
600119.SH,600119,17,交通运输-物流-物流Ⅲ
600965.SH,600965,17,农林牧渔-养殖业-其他养殖
301392.SZ,301392,33,机械设备-专用设备-其他专用设备
920146.BJ,920146,151,汽车-汽车零部件-底盘与发动机系统
920098.BJ,920098,151,基础化工-橡胶制品-其他橡胶制品
920433.BJ,920433,151,医药生物-中药-中药Ⅲ
300886.SZ,300886,33,美容护理-美容护理-化妆品
920278.BJ,920278,151,医药生物-医疗器械-医疗设备
000753.SZ,000753,33,综合-综合-综合Ⅲ
603991.SH,603991,17,电子-半导体-半导体材料
301136.SZ,301136,33,建筑装饰-建筑装饰-工程咨询服务
920946.BJ,920946,151,医药生物-化学制药-原料药
301658.SZ,301658,33,电力设备-光伏设备-逆变器
920663.BJ,920663,151,汽车-汽车零部件-车身附件及饰件
002169.SZ,002169,33,电力设备-电网设备-电气自控设备
301019.SZ,301019,33,基础化工-塑料制品-其他塑料制品
600736.SH,600736,17,房地产-房地产-住宅开发
688013.SH,688013,17,医药生物-医疗器械-医疗耗材
000752.SZ,000752,33,食品饮料-饮料制造-啤酒
000733.SZ,000733,33,国防军工-军工电子-军工电子Ⅲ
688182.SH,688182,17,通信-通信设备-通信网络设备及器件
301018.SZ,301018,33,机械设备-通用设备-制冷空调设备
603626.SH,603626,17,电子-消费电子-消费电子零部件及组装
000065.SZ,000065,33,建筑装饰-建筑装饰-专业工程
600461.SH,600461,17,环保-环境治理-水务及水治理
000059.SZ,000059,33,石油石化-石油加工贸易-石油加工
920491.BJ,920491,151,机械设备-通用设备-仪器仪表
603529.SH,603529,17,汽车-汽车服务及其他-其他运输设备
300026.SZ,300026,33,医药生物-中药-中药Ⅲ
600198.SH,600198,17,通信-通信设备-通信终端及配件
002685.SZ,002685,33,机械设备-工程机械-工程机械Ⅲ
002106.SZ,002106,33,电子-光学光电子-面板
600435.SH,600435,17,国防军工-军工装备-地面兵装
600085.SH,600085,17,医药生物-中药-中药Ⅲ
920950.BJ,920950,151,机械设备-通用设备-其他通用设备
000799.SZ,000799,33,食品饮料-白酒-白酒Ⅲ
002039.SZ,002039,33,公用事业-电力-水电
002344.SZ,002344,33,商贸零售-零售-商业物业经营
603237.SH,603237,17,食品饮料-食品加工制造-预加工食品
603312.SH,603312,17,电力设备-电网设备-输变电设备
002036.SZ,002036,33,电子-光学光电子-光学元件
000403.SZ,000403,33,医药生物-生物制品-血液制品
300813.SZ,300813,33,机械设备-专用设备-其他专用设备
600169.SH,600169,22,机械设备-专用设备-能源及重型设备
600780.SH,600780,17,公用事业-电力-火电
301379.SZ,301379,33,电子-光学光电子-面板
688522.SH,688522,17,国防军工-军工电子-军工电子Ⅲ
300665.SZ,300665,33,基础化工-化学制品-涂料油墨
300827.SZ,300827,33,电力设备-光伏设备-逆变器
688302.SH,688302,17,医药生物-化学制药-化学制剂
600779.SH,600779,17,食品饮料-白酒-白酒Ⅲ
301261.SZ,301261,33,机械设备-通用设备-金属制品
301449.SZ,301449,33,社会服务-其他社会服务-专业服务
000561.SZ,000561,33,国防军工-军工装备-航空装备
301617.SZ,301617,33,基础化工-化学制品-其他化学制品
603696.SH,603696,17,食品饮料-食品加工制造-调味发酵品
688498.SH,688498,17,电子-半导体-分立器件
600106.SH,600106,17,交通运输-公路铁路运输-高速公路
603310.SH,603310,17,基础化工-化学制品-氟化工
002889.SZ,002889,33,交通运输-物流-物流Ⅲ
920592.BJ,920592,151,计算机-软件开发-垂直应用软件
002707.SZ,002707,33,社会服务-旅游及酒店-旅游综合
300879.SZ,300879,33,机械设备-专用设备-农用机械
002568.SZ,002568,33,食品饮料-饮料制造-其他酒类
000921.SZ,000921,33,家用电器-白色家电-空调
301448.SZ,301448,33,机械设备-通用设备-其他通用设备
603139.SH,603139,17,医药生物-中药-中药Ⅲ
600654.SH,600654,17,社会服务-其他社会服务-专业服务
600071.SH,600071,17,电子-光学光电子-光学元件
600558.SH,600558,17,机械设备-通用设备-金属制品
301587.SZ,301587,33,电力设备-电池-锂电池
002474.SZ,002474,33,计算机-IT服务-IT服务Ⅲ
603203.SH,603203,17,机械设备-自动化设备-工控设备
601006.SH,601006,17,交通运输-公路铁路运输-铁路运输
600592.SH,600592,17,机械设备-通用设备-金属制品
600794.SH,600794,17,交通运输-物流-物流Ⅲ
600129.SH,600129,17,医药生物-中药-中药Ⅲ
920204.BJ,920204,151,轻工制造-包装印刷-包装
603693.SH,603693,17,公用事业-电力-新能源发电
000726.SZ,000726,33,纺织服饰-纺织制造-棉纺
002317.SZ,002317,33,医药生物-中药-中药Ⅲ
301631.SZ,301631,33,汽车-汽车零部件-汽车电子电气系统
600380.SH,600380,17,医药生物-化学制药-化学制剂
601899.SH,601899,17,有色金属-工业金属-铜
600827.SH,600827,17,商贸零售-零售-百货零售
603213.SH,603213,17,基础化工-化学原料-氯碱
002307.SZ,002307,33,建筑装饰-建筑装饰-基础建设
688400.SH,688400,17,机械设备-自动化设备-其他自动化设备
301096.SZ,301096,33,医药生物-医疗服务-医疗研发外包
300661.SZ,300661,33,电子-半导体-模拟芯片设计
002060.SZ,002060,33,建筑装饰-建筑装饰-基础建设
920942.BJ,920942,151,机械设备-工程机械-工程机械Ⅲ
301153.SZ,301153,33,计算机-软件开发-垂直应用软件
300055.SZ,300055,33,石油石化-石油加工贸易-石油加工
000589.SZ,000589,33,汽车-汽车零部件-轮胎轮毂
000715.SZ,000715,33,商贸零售-零售-百货零售
300672.SZ,300672,33,电子-半导体-数字芯片设计
002745.SZ,002745,33,电子-光学光电子-LED
688209.SH,688209,17,电子-半导体-模拟芯片设计
002803.SZ,002803,33,商贸零售-互联网电商-互联网电商Ⅲ
002768.SZ,002768,33,基础化工-塑料制品-改性塑料
603556.SH,603556,17,电力设备-电网设备-电气自控设备
300318.SZ,300318,33,医药生物-生物制品-血液制品
688581.SH,688581,17,医药生物-医疗器械-医疗耗材
300595.SZ,300595,33,医药生物-医疗器械-医疗耗材
002384.SZ,002384,33,电子-元件-印制电路板
603809.SH,603809,17,汽车-汽车零部件-底盘与发动机系统
688220.SH,688220,17,电子-半导体-模拟芯片设计
002573.SZ,002573,33,环保-环境治理-水务及水治理
002469.SZ,002469,33,基础化工-化学原料-其他化学原料
002117.SZ,002117,33,轻工制造-包装印刷-印刷
002906.SZ,002906,33,汽车-汽车零部件-汽车电子电气系统
688085.SH,688085,17,医药生物-医疗器械-医疗耗材
000931.SZ,000931,33,医药生物-化学制药-化学制剂
002735.SZ,002735,33,轻工制造-包装印刷-包装
603257.SH,603257,17,建筑装饰-建筑装饰-工程咨询服务
000513.SZ,000513,33,医药生物-化学制药-化学制剂
300724.SZ,300724,33,电力设备-光伏设备-光伏加工设备
688538.SH,688538,17,电子-光学光电子-面板
300940.SZ,300940,33,电子-光学光电子-LED
000523.SZ,000523,33,食品饮料-饮料制造-软饮料
603325.SH,603325,17,机械设备-专用设备-能源及重型设备
002391.SZ,002391,33,基础化工-农化制品-农药
300036.SZ,300036,33,计算机-软件开发-垂直应用软件
002507.SZ,002507,33,食品饮料-食品加工制造-调味发酵品
002432.SZ,002432,33,医药生物-医疗器械-医疗设备
688076.SH,688076,22,医药生物-化学制药-原料药
688075.SH,688075,17,医药生物-医疗器械-体外诊断
002608.SZ,002608,33,公用事业-电力-火电
002451.SZ,002451,33,电力设备-电网设备-线缆部件及其他
002514.SZ,002514,33,机械设备-通用设备-金属制品
300393.SZ,300393,33,电力设备-光伏设备-光伏电池组件
301089.SZ,301089,33,医药生物-化学制药-原料药
605258.SH,605258,17,电子-元件-印制电路板
688231.SH,688231,17,国防军工-军工装备-航空装备
000948.SZ,000948,33,计算机-软件开发-垂直应用软件
601878.SH,601878,17,非银金融-证券-证券Ⅲ
600035.SH,600035,17,交通运输-公路铁路运输-高速公路
600820.SH,600820,17,建筑装饰-建筑装饰-基础建设
002689.SZ,002689,33,机械设备-专用设备-楼宇设备
600368.SH,600368,17,交通运输-公路铁路运输-高速公路
600283.SH,600283,17,环保-环境治理-水务及水治理
002452.SZ,002452,33,电力设备-电网设备-输变电设备
000698.SZ,000698,33,石油石化-石油加工贸易-石油加工
000055.SZ,000055,33,建筑材料-建筑材料-其他建材
605128.SH,605128,17,汽车-汽车零部件-车身附件及饰件
002907.SZ,002907,33,医药生物-中药-中药Ⅲ
301550.SZ,301550,33,汽车-汽车零部件-底盘与发动机系统
301668.SZ,301668,33,电力设备-电网设备-输变电设备
920015.BJ,920015,151,基础化工-化学制品-有机硅
603959.SH,603959,17,电力设备-电池-锂电专用设备
301083.SZ,301083,33,机械设备-通用设备-其他通用设备
920237.BJ,920237,151,电力设备-电池-锂电池
300990.SZ,300990,33,机械设备-通用设备-制冷空调设备
002461.SZ,002461,33,食品饮料-饮料制造-啤酒
002399.SZ,002399,33,医药生物-化学制药-化学制剂
300747.SZ,300747,33,机械设备-自动化设备-激光设备
002250.SZ,002250,33,基础化工-农化制品-农药
603226.SH,603226,17,轻工制造-家居用品-瓷砖地板
600279.SH,600279,17,交通运输-港口航运-港口
600182.SH,600182,17,汽车-汽车零部件-轮胎轮毂
600132.SH,600132,17,食品饮料-饮料制造-啤酒
000885.SZ,000885,33,环保-环境治理-固废治理
002967.SZ,002967,33,社会服务-其他社会服务-专业服务
002900.SZ,002900,33,医药生物-化学制药-化学制剂
002885.SZ,002885,33,电子-其他电子-其他电子Ⅲ
002367.SZ,002367,33,机械设备-专用设备-楼宇设备
002401.SZ,002401,33,计算机-IT服务-IT服务Ⅲ
601139.SH,601139,17,公用事业-燃气-燃气Ⅲ
300680.SZ,300680,33,汽车-汽车零部件-底盘与发动机系统
600616.SH,600616,17,食品饮料-饮料制造-其他酒类
000790.SZ,000790,33,医药生物-中药-中药Ⅲ
002004.SZ,002004,33,医药生物-化学制药-化学制剂
300927.SZ,300927,33,基础化工-化学原料-其他化学原料
603229.SH,603229,17,医药生物-化学制药-原料药
301108.SZ,301108,33,美容护理-美容护理-个护用品
301371.SZ,301371,33,美容护理-美容护理-化妆品
603071.SH,603071,17,公用事业-电力-热力
605388.SH,605388,17,食品饮料-饮料制造-软饮料
920964.BJ,920964,151,农林牧渔-种植业与林业-农业综合
688389.SH,688389,17,医药生物-医疗器械-体外诊断
001213.SZ,001213,33,交通运输-公路铁路运输-铁路运输
600588.SH,600588,17,计算机-软件开发-横向通用软件
002554.SZ,002554,33,石油石化-油气开采及服务-油服工程
601456.SH,601456,17,非银金融-证券-证券Ⅲ
002662.SZ,002662,33,汽车-汽车零部件-车身附件及饰件
002084.SZ,002084,33,轻工制造-家居用品-其他家居用品
688251.SH,688251,17,机械设备-通用设备-其他通用设备
300636.SZ,300636,33,医药生物-化学制药-原料药
600714.SH,600714,17,基础化工-化学原料-无机盐
603066.SH,603066,17,交通运输-物流-物流Ⅲ
688690.SH,688690,17,医药生物-化学制药-原料药
603676.SH,603676,17,医药生物-化学制药-化学制剂
688105.SH,688105,17,医药生物-生物制品-其他生物制品
002891.SZ,002891,33,农林牧渔-农产品加工-宠物食品
002495.SZ,002495,33,食品饮料-食品加工制造-调味发酵品
600959.SH,600959,17,传媒-文化传媒-电视广播
600681.SH,600681,17,公用事业-燃气-燃气Ⅲ
601882.SH,601882,17,机械设备-通用设备-机床工具
301031.SZ,301031,33,电子-其他电子-其他电子Ⅲ
002200.SZ,002200,33,建筑装饰-建筑装饰-装饰园林
301678.SZ,301678,33,电子-半导体-半导体材料
300663.SZ,300663,33,计算机-软件开发-垂直应用软件
002029.SZ,002029,33,纺织服饰-服装家纺-服装
002614.SZ,002614,33,家用电器-小家电-小家电Ⅲ
000937.SZ,000937,33,煤炭-煤炭开采加工-煤炭开采
000993.SZ,000993,33,公用事业-电力-水电
301158.SZ,301158,33,机械设备-专用设备-能源及重型设备
000881.SZ,000881,33,基础化工-化学制品-其他化学制品
300341.SZ,300341,33,医药生物-医疗器械-医疗设备
688046.SH,688046,17,医药生物-医疗服务-医疗研发外包
688219.SH,688219,17,基础化工-塑料制品-改性塑料
300198.SZ,300198,33,建筑材料-建筑材料-管材
002755.SZ,002755,33,医药生物-化学制药-化学制剂
300700.SZ,300700,33,机械设备-通用设备-磨具磨料
002328.SZ,002328,33,汽车-汽车零部件-其他汽车零部件
002034.SZ,002034,33,环保-环境治理-固废治理
000656.SZ,000656,33,房地产-房地产-住宅开发
002774.SZ,002774,33,机械设备-专用设备-楼宇设备
002701.SZ,002701,33,轻工制造-包装印刷-包装
600571.SH,600571,17,计算机-软件开发-垂直应用软件
002757.SZ,002757,33,机械设备-专用设备-其他专用设备
002420.SZ,002420,33,汽车-汽车零部件-车身附件及饰件
603997.SH,603997,17,汽车-汽车零部件-车身附件及饰件
001379.SZ,001379,33,机械设备-通用设备-金属制品
600482.SH,600482,17,电力设备-其他电源设备-其他电源设备Ⅲ
920199.BJ,920199,151,家用电器-小家电-小家电Ⅲ
600292.SH,600292,17,公用事业-电力-水电
603808.SH,603808,17,纺织服饰-服装家纺-服装
300527.SZ,300527,33,国防军工-军工装备-地面兵装
300480.SZ,300480,33,机械设备-专用设备-能源及重型设备
603348.SH,603348,17,汽车-汽车零部件-其他汽车零部件
601566.SH,601566,17,纺织服饰-服装家纺-服装
002801.SZ,002801,33,电力设备-电机-电机Ⅲ
603227.SH,603227,17,基础化工-化学原料-其他化学原料
301033.SZ,301033,33,医药生物-医疗器械-医疗耗材
002062.SZ,002062,33,建筑装饰-建筑装饰-基础建设
300206.SZ,300206,33,医药生物-医疗器械-医疗设备
603300.SH,603300,17,非银金融-多元金融-多元金融Ⅲ
002373.SZ,002373,33,计算机-IT服务-IT服务Ⅲ
601598.SH,601598,17,交通运输-物流-物流Ⅲ
601827.SH,601827,17,环保-环境治理-固废治理
002787.SZ,002787,33,轻工制造-包装印刷-包装
301001.SZ,301001,33,商贸零售-互联网电商-互联网电商Ⅲ
605108.SH,605108,17,社会服务-旅游及酒店-餐饮
600535.SH,600535,17,医药生物-中药-中药Ⅲ
002058.SZ,002058,33,电力设备-电池-电池化学品
001215.SZ,001215,33,食品饮料-食品加工制造-预加工食品
688281.SH,688281,17,国防军工-军工装备-航空装备
300937.SZ,300937,33,医药生物-医药商业-医药流通
920159.BJ,920159,151,基础化工-农化制品-复合肥
605077.SH,605077,17,基础化工-化学制品-食品及饲料添加剂
002853.SZ,002853,33,轻工制造-家居用品-定制家居
002421.SZ,002421,33,计算机-IT服务-IT服务Ⅲ
300374.SZ,300374,33,建筑材料-建筑材料-其他建材
300160.SZ,300160,33,家用电器-白色家电-家电零部件
002722.SZ,002722,33,机械设备-专用设备-纺织服装设备
300360.SZ,300360,33,电力设备-电网设备-电气自控设备
603966.SH,603966,17,机械设备-专用设备-能源及重型设备
600299.SH,600299,17,基础化工-化学制品-食品及饲料添加剂
300685.SZ,300685,33,医药生物-医疗器械-体外诊断
600824.SH,600824,17,商贸零售-零售-百货零售
605337.SH,605337,17,食品饮料-饮料制造-软饮料
600171.SH,600171,17,电子-半导体-模拟芯片设计
603711.SH,603711,17,食品饮料-饮料制造-软饮料
601579.SH,601579,17,食品饮料-饮料制造-其他酒类
688226.SH,688226,17,电力设备-电网设备-线缆部件及其他
300583.SZ,300583,33,医药生物-化学制药-原料药
688718.SH,688718,17,基础化工-塑料制品-膜材料
600386.SH,600386,17,汽车-汽车服务及其他-汽车服务
920806.BJ,920806,151,计算机-IT服务-IT服务Ⅲ
001226.SZ,001226,33,机械设备-工程机械-工程机械Ⅲ
688543.SH,688543,17,国防军工-军工装备-地面兵装
002140.SZ,002140,33,建筑装饰-建筑装饰-专业工程
000008.SZ,000008,33,机械设备-轨交设备-轨交设备Ⅲ
600420.SH,600420,17,医药生物-化学制药-化学制剂
600109.SH,600109,17,非银金融-证券-证券Ⅲ
603189.SH,603189,17,计算机-软件开发-垂直应用软件
300205.SZ,300205,33,通信-通信设备-通信终端及配件
920855.BJ,920855,151,机械设备-通用设备-其他通用设备
300410.SZ,300410,33,电力设备-电池-锂电专用设备
000915.SZ,000915,33,医药生物-化学制药-化学制剂
688439.SH,688439,17,国防军工-军工电子-军工电子Ⅲ
000529.SZ,000529,33,食品饮料-食品加工制造-肉制品
301366.SZ,301366,33,电子-元件-印制电路板
300445.SZ,300445,33,机械设备-通用设备-仪器仪表
600587.SH,600587,17,医药生物-医疗器械-医疗设备
000883.SZ,000883,33,公用事业-电力-电能综合服务
002301.SZ,002301,33,轻工制造-家居用品-文娱用品
002351.SZ,002351,33,电子-消费电子-品牌消费电子
688067.SH,688067,17,医药生物-医疗器械-体外诊断
920694.BJ,920694,151,基础化工-橡胶制品-其他橡胶制品
688002.SH,688002,17,国防军工-军工电子-军工电子Ⅲ
601952.SH,601952,17,农林牧渔-种植业与林业-粮食种植
605588.SH,605588,17,电子-光学光电子-面板
603324.SH,603324,17,环保-环保设备-环保设备Ⅲ
002878.SZ,002878,33,传媒-文化传媒-广告营销
600650.SH,600650,17,交通运输-公路铁路运输-公交
301259.SZ,301259,33,环保-环境治理-综合环境治理
002078.SZ,002078,33,轻工制造-造纸-造纸Ⅲ
300482.SZ,300482,33,医药生物-医疗器械-体外诊断
688386.SH,688386,17,基础化工-塑料制品-膜材料
002379.SZ,002379,33,有色金属-工业金属-铝
301348.SZ,301348,33,电子-半导体-集成电路封测
300472.SZ,300472,33,机械设备-专用设备-其他专用设备
300770.SZ,300770,33,传媒-文化传媒-电视广播
603877.SH,603877,17,纺织服饰-服装家纺-服装
600367.SH,600367,17,基础化工-化学原料-无机盐
002252.SZ,002252,33,医药生物-生物制品-血液制品
002958.SZ,002958,33,银行-银行-农商行
301359.SZ,301359,33,电子-其他电子-其他电子Ⅲ
000837.SZ,000837,33,机械设备-通用设备-机床工具
002594.SZ,002594,33,汽车-汽车整车-乘用车
000788.SZ,000788,33,医药生物-化学制药-化学制剂
688117.SH,688117,17,医药生物-化学制药-化学制剂
920719.BJ,920719,151,基础化工-非金属材料-非金属材料Ⅲ
002819.SZ,002819,33,机械设备-通用设备-仪器仪表
600373.SH,600373,17,传媒-文化传媒-出版
300103.SZ,300103,33,机械设备-专用设备-其他专用设备
600717.SH,600717,17,交通运输-港口航运-港口
300447.SZ,300447,33,国防军工-军工电子-军工电子Ⅲ
001378.SZ,001378,33,基础化工-塑料制品-膜材料
002486.SZ,002486,33,纺织服饰-服装家纺-服装
688566.SH,688566,17,医药生物-化学制药-化学制剂
002825.SZ,002825,33,基础化工-塑料制品-其他塑料制品
002875.SZ,002875,33,纺织服饰-服装家纺-服装
603231.SH,603231,17,农林牧渔-农产品加工-粮油加工
002127.SZ,002127,33,商贸零售-互联网电商-互联网电商Ⅲ
002030.SZ,002030,33,医药生物-医疗器械-体外诊断
600617.SH,600617,17,公用事业-燃气-燃气Ⅲ
000862.SZ,000862,33,公用事业-电力-新能源发电
002376.SZ,002376,33,计算机-计算机设备-其他计算机设备
920121.BJ,920121,151,轻工制造-包装印刷-包装
688553.SH,688553,17,医药生物-化学制药-化学制剂
920392.BJ,920392,151,轻工制造-包装印刷-包装
600135.SH,600135,17,基础化工-塑料制品-膜材料
688393.SH,688393,17,医药生物-医疗器械-体外诊断
688307.SH,688307,17,电子-光学光电子-光学元件
688166.SH,688166,17,医药生物-化学制药-原料药
603119.SH,603119,17,汽车-汽车零部件-其他汽车零部件
300525.SZ,300525,33,计算机-软件开发-垂直应用软件
600050.SH,600050,17,通信-通信服务-电信运营商
603313.SH,603313,17,轻工制造-家居用品-成品家居
603719.SH,603719,17,食品饮料-食品加工制造-休闲食品
600120.SH,600120,17,非银金融-多元金融-多元金融Ⅲ
920346.BJ,920346,151,电子-消费电子-消费电子零部件及组装
601921.SH,601921,17,传媒-文化传媒-出版
000539.SZ,000539,33,公用事业-电力-火电
688197.SH,688197,17,医药生物-化学制药-化学制剂
920690.BJ,920690,151,汽车-汽车零部件-车身附件及饰件
300246.SZ,300246,33,医药生物-医疗器械-医疗设备
300406.SZ,300406,33,医药生物-医疗器械-体外诊断
688802.SH,688802,17,电子-半导体-数字芯片设计
920510.BJ,920510,151,机械设备-通用设备-金属制品
688111.SH,688111,17,计算机-软件开发-横向通用软件
301501.SZ,301501,33,轻工制造-家居用品-其他家居用品
300562.SZ,300562,33,医药生物-医疗器械-医疗设备
920790.BJ,920790,151,计算机-IT服务-IT服务Ⅲ
605365.SH,605365,17,电子-光学光电子-LED
002555.SZ,002555,33,传媒-游戏-游戏Ⅲ
920001.BJ,920001,151,电子-光学光电子-面板
002251.SZ,002251,33,商贸零售-零售-百货零售
688496.SH,688496,17,电子-光学光电子-面板
600765.SH,600765,17,国防军工-军工装备-航空装备
001318.SZ,001318,33,食品饮料-饮料制造-乳品
603535.SH,603535,17,交通运输-物流-物流Ⅲ
601718.SH,601718,17,纺织服饰-服装家纺-服装
688329.SH,688329,17,机械设备-自动化设备-其他自动化设备
605555.SH,605555,17,家用电器-小家电-小家电Ⅲ
600351.SH,600351,17,医药生物-中药-中药Ⅲ
300507.SZ,300507,33,汽车-汽车零部件-底盘与发动机系统
301105.SZ,301105,33,机械设备-专用设备-印刷包装机械
920261.BJ,920261,151,基础化工-化学制品-聚氨酯
000166.SZ,000166,33,非银金融-证券-证券Ⅲ
603015.SH,603015,17,机械设备-自动化设备-工控设备
688305.SH,688305,17,机械设备-通用设备-机床工具
300521.SZ,300521,33,机械设备-专用设备-印刷包装机械
920030.BJ,920030,151,汽车-汽车服务及其他-汽车服务
001390.SZ,001390,33,纺织服饰-纺织制造-其他纺织
300783.SZ,300783,33,食品饮料-食品加工制造-休闲食品
600197.SH,600197,17,食品饮料-白酒-白酒Ⅲ
600378.SH,600378,17,基础化工-化学制品-氟化工
600933.SH,600933,17,汽车-汽车零部件-底盘与发动机系统
920436.BJ,920436,151,汽车-汽车零部件-汽车电子电气系统
301028.SZ,301028,33,机械设备-通用设备-其他通用设备
601702.SH,601702,17,有色金属-工业金属-铝
300327.SZ,300327,33,电子-半导体-数字芯片设计
300816.SZ,300816,33,汽车-汽车零部件-其他汽车零部件
002762.SZ,002762,33,纺织服饰-服装家纺-服装
002218.SZ,002218,33,公用事业-电力-新能源发电
002542.SZ,002542,33,建筑装饰-建筑装饰-专业工程
600754.SH,600754,17,社会服务-旅游及酒店-酒店
301073.SZ,301073,33,社会服务-旅游及酒店-酒店
300294.SZ,300294,33,医药生物-生物制品-血液制品
300591.SZ,300591,33,纺织服饰-服装家纺-鞋帽及其他
300693.SZ,300693,33,电力设备-其他电源设备-其他电源设备Ⅲ
600084.SH,600084,17,食品饮料-饮料制造-其他酒类
301381.SZ,301381,33,商贸零售-互联网电商-互联网电商Ⅲ
688007.SH,688007,17,电子-消费电子-品牌消费电子
000530.SZ,000530,33,机械设备-通用设备-制冷空调设备
605080.SH,605080,17,轻工制造-家居用品-文娱用品
300422.SZ,300422,33,环保-环境治理-水务及水治理
002309.SZ,002309,33,电力设备-电网设备-线缆部件及其他
688198.SH,688198,17,医药生物-医疗器械-医疗耗材
600053.SH,600053,17,非银金融-多元金融-多元金融Ⅲ
002059.SZ,002059,33,社会服务-旅游及酒店-人工景点
600578.SH,600578,17,公用事业-电力-火电
000544.SZ,000544,33,环保-环境治理-水务及水治理
002459.SZ,002459,33,电力设备-光伏设备-光伏电池组件
300276.SZ,300276,33,机械设备-自动化设备-机器人
301298.SZ,301298,33,汽车-汽车零部件-其他汽车零部件
603786.SH,603786,17,汽车-汽车零部件-汽车电子电气系统
300778.SZ,300778,33,建筑装饰-建筑装饰-工程咨询服务
603817.SH,603817,17,环保-环境治理-水务及水治理
300419.SZ,300419,33,计算机-IT服务-IT服务Ⅲ
920132.BJ,920132,151,轻工制造-家居用品-成品家居
603218.SH,603218,17,电力设备-风电设备-风电零部件
002802.SZ,002802,33,基础化工-化学制品-其他化学制品
300491.SZ,300491,33,电力设备-其他电源设备-其他电源设备Ⅲ
920870.BJ,920870,151,机械设备-通用设备-机床工具
601368.SH,601368,17,环保-环境治理-水务及水治理
002837.SZ,002837,33,机械设备-专用设备-其他专用设备
600422.SH,600422,17,医药生物-中药-中药Ⅲ
603198.SH,603198,17,食品饮料-白酒-白酒Ⅲ
600883.SH,600883,17,农林牧渔-种植业与林业-其他种植业
920007.BJ,920007,151,电力设备-光伏设备-光伏辅材
300015.SZ,300015,33,医药生物-医疗服务-医院
600834.SH,600834,17,交通运输-公路铁路运输-公交
301283.SZ,301283,33,基础化工-化学制品-其他化学制品
601008.SH,601008,17,交通运输-港口航运-港口
300647.SZ,300647,33,电子-消费电子-消费电子零部件及组装
920005.BJ,920005,151,电子-消费电子-消费电子零部件及组装
601330.SH,601330,17,环保-环境治理-固废治理
605299.SH,605299,17,轻工制造-家居用品-文娱用品
300228.SZ,300228,33,机械设备-通用设备-金属制品
000598.SZ,000598,33,环保-环境治理-水务及水治理
300434.SZ,300434,33,医药生物-化学制药-化学制剂
300573.SZ,300573,33,医药生物-化学制药-化学制剂
920455.BJ,920455,151,机械设备-通用设备-其他通用设备
000042.SZ,000042,33,房地产-房地产-住宅开发
603004.SH,603004,17,基础化工-化学制品-其他化学制品
603382.SH,603382,17,基础化工-化学纤维-其他纤维
920504.BJ,920504,151,医药生物-医疗器械-医疗设备
002644.SZ,002644,33,医药生物-中药-中药Ⅲ
603639.SH,603639,17,基础化工-农化制品-农药
003030.SZ,003030,33,农林牧渔-农产品加工-其他农产品加工
000828.SZ,000828,33,交通运输-公路铁路运输-高速公路
002780.SZ,002780,33,纺织服饰-服装家纺-服装
603291.SH,603291,17,环保-环境治理-水务及水治理
300201.SZ,300201,33,机械设备-工程机械-工程机械Ⅲ
688508.SH,688508,17,电子-半导体-模拟芯片设计
920221.BJ,920221,151,汽车-汽车零部件-其他汽车零部件
920075.BJ,920075,151,轻工制造-包装印刷-包装
600720.SH,600720,17,建筑装饰-建筑装饰-工程咨询服务
920300.BJ,920300,151,医药生物-医疗器械-医疗设备
000507.SZ,000507,33,交通运输-港口航运-港口
920027.BJ,920027,151,机械设备-轨交设备-轨交设备Ⅲ
601298.SH,601298,17,交通运输-港口航运-港口
001367.SZ,001367,33,医药生物-化学制药-原料药
001216.SZ,001216,33,轻工制造-家居用品-其他家居用品
603215.SH,603215,17,家用电器-小家电-小家电Ⅲ
688551.SH,688551,17,电力设备-其他电源设备-其他电源设备Ⅲ
603375.SH,603375,17,电子-半导体-模拟芯片设计
000722.SZ,000722,33,公用事业-电力-水电
002861.SZ,002861,33,电子-消费电子-消费电子零部件及组装
601886.SH,601886,17,建筑装饰-建筑装饰-装饰园林
601218.SH,601218,17,电力设备-风电设备-风电零部件
301618.SZ,301618,33,基础化工-化学制品-纺织化学用品
688311.SH,688311,17,国防军工-军工电子-军工电子Ⅲ
