code,market_code,股票代码,所属同花顺行业
301010,33,301010.SZ,建筑材料-建筑材料-其他建材
920703,151,920703.BJ,机械设备-专用设备-能源及重型设备
601996,17,601996.SH,农林牧渔-种植业与林业-林业
600366,17,600366.SH,有色金属-金属新材料-磁性材料
300332,33,300332.SZ,公用事业-燃气-燃气Ⅲ
002094,33,002094.SZ,轻工制造-家居用品-其他家居用品
600846,17,600846.SH,建筑装饰-建筑装饰-工程咨询服务
000715,33,000715.SZ,商贸零售-零售-百货零售
600198,17,600198.SH,电子-半导体-数字芯片设计
600668,17,600668.SH,建筑材料-建筑材料-水泥
002669,33,002669.SZ,基础化工-化学制品-其他化学制品
600834,17,600834.SH,交通运输-公路铁路运输-公交
300452,33,300452.SZ,医药生物-化学制药-原料药
300859,33,300859.SZ,社会服务-旅游及酒店-自然景点
601360,17,601360.SH,计算机-软件开发-横向通用软件
603992,17,603992.SH,轻工制造-家居用品-其他家居用品
600691,17,600691.SH,基础化工-农化制品-氮肥
600023,17,600023.SH,公用事业-电力-火电
002266,33,002266.SZ,环保-环境治理-固废治理
600795,17,600795.SH,公用事业-电力-火电
688531,17,688531.SH,机械设备-专用设备-其他专用设备
920873,151,920873.BJ,建筑装饰-建筑装饰-工程咨询服务
002444,33,002444.SZ,机械设备-通用设备-其他通用设备
300752,33,300752.SZ,电子-光学光电子-LED
600719,17,600719.SH,公用事业-电力-热力
300499,33,300499.SZ,机械设备-专用设备-其他专用设备
600249,17,600249.SH,美容护理-美容护理-个护用品
600784,17,600784.SH,基础化工-化学原料-无机盐
300737,33,300737.SZ,建筑材料-建筑材料-其他建材
603099,17,603099.SH,社会服务-旅游及酒店-自然景点
603368,17,603368.SH,医药生物-医药商业-医药流通
002833,33,002833.SZ,机械设备-专用设备-其他专用设备
920245,151,920245.BJ,机械设备-工程机械-工程机械Ⅲ
002360,33,002360.SZ,基础化工-化学制品-民爆用品
301308,33,301308.SZ,电子-半导体-数字芯片设计
002927,33,002927.SZ,电力设备-电网设备-输变电设备
001207,33,001207.SZ,基础化工-橡胶制品-炭黑
002066,33,002066.SZ,建筑材料-建筑材料-耐火材料
603232,17,603232.SH,计算机-软件开发-横向通用软件
603090,17,603090.SH,机械设备-通用设备-其他通用设备
300082,33,300082.SZ,基础化工-化学原料-其他化学原料
605168,17,605168.SH,传媒-文化传媒-广告营销
301516,33,301516.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
002391,33,002391.SZ,基础化工-农化制品-农药
601163,17,601163.SH,汽车-汽车零部件-轮胎轮毂
601118,17,601118.SH,农林牧渔-种植业与林业-其他种植业
002345,33,002345.SZ,纺织服饰-服装家纺-饰品
000816,33,000816.SZ,有色金属-工业金属-铅锌
300183,33,300183.SZ,通信-通信设备-其他通信设备
301469,33,301469.SZ,轻工制造-造纸-造纸Ⅲ
688393,17,688393.SH,医药生物-医疗器械-体外诊断
300611,33,300611.SZ,汽车-汽车零部件-底盘与发动机系统
002209,33,002209.SZ,机械设备-专用设备-印刷包装机械
002356,33,002356.SZ,商贸零售-零售-百货零售
603049,17,603049.SH,汽车-汽车零部件-轮胎轮毂
300256,33,300256.SZ,汽车-汽车服务及其他-其他运输设备
688590,17,688590.SH,计算机-软件开发-垂直应用软件
688343,17,688343.SH,计算机-IT服务-IT服务Ⅲ
600969,17,600969.SH,公用事业-电力-电能综合服务
605136,17,605136.SH,商贸零售-互联网电商-互联网电商Ⅲ
300254,33,300254.SZ,医药生物-化学制药-化学制剂
688553,17,688553.SH,医药生物-化学制药-化学制剂
600067,17,600067.SH,电力设备-电网设备-线缆部件及其他
920808,151,920808.BJ,计算机-计算机设备-其他计算机设备
002030,33,002030.SZ,医药生物-医疗器械-体外诊断
920056,151,920056.BJ,基础化工-塑料制品-其他塑料制品
600293,17,600293.SH,建筑材料-建筑材料-玻璃玻纤
300272,33,300272.SZ,家用电器-小家电-小家电Ⅲ
601566,17,601566.SH,纺织服饰-服装家纺-服装
300380,33,300380.SZ,计算机-软件开发-垂直应用软件
000862,33,000862.SZ,公用事业-电力-新能源发电
603817,17,603817.SH,环保-环境治理-水务及水治理
003022,33,003022.SZ,电力设备-光伏设备-光伏辅材
300837,33,300837.SZ,机械设备-专用设备-能源及重型设备
605155,17,605155.SH,轻工制造-家居用品-其他家居用品
301396,33,301396.SZ,计算机-IT服务-IT服务Ⅲ
920504,151,920504.BJ,医药生物-医疗器械-医疗设备
688665,17,688665.SH,机械设备-通用设备-仪器仪表
920166,151,920166.BJ,医药生物-医疗器械-医疗耗材
000880,33,000880.SZ,机械设备-通用设备-其他通用设备
002295,33,002295.SZ,有色金属-工业金属-铜
920751,151,920751.BJ,有色金属-金属新材料-其他金属新材料
300834,33,300834.SZ,基础化工-塑料制品-改性塑料
000159,33,000159.SZ,电力设备-光伏设备-光伏辅材
688358,17,688358.SH,医药生物-医疗器械-医疗设备
603012,17,603012.SH,机械设备-专用设备-能源及重型设备
600280,17,600280.SH,商贸零售-零售-百货零售
920665,151,920665.BJ,基础化工-橡胶制品-其他橡胶制品
920564,151,920564.BJ,计算机-IT服务-IT服务Ⅲ
301193,33,301193.SZ,轻工制造-家居用品-其他家居用品
002656,33,002656.SZ,纺织服饰-服装家纺-服装
000752,33,000752.SZ,食品饮料-饮料制造-啤酒
688311,17,688311.SH,国防军工-军工电子-军工电子Ⅲ
688398,17,688398.SH,基础化工-化学制品-其他化学制品
002537,33,002537.SZ,汽车-汽车零部件-车身附件及饰件
002347,33,002347.SZ,机械设备-通用设备-金属制品
002968,33,002968.SZ,房地产-房地产-房地产服务
600585,17,600585.SH,建筑材料-建筑材料-水泥
000726,33,000726.SZ,纺织服饰-纺织制造-棉纺
002982,33,002982.SZ,农林牧渔-养殖业-肉鸡养殖
002357,33,002357.SZ,交通运输-公路铁路运输-公交
002445,33,002445.SZ,机械设备-通用设备-金属制品
600111,17,600111.SH,有色金属-小金属-稀土
600999,17,600999.SH,非银金融-证券-证券Ⅲ
603066,17,603066.SH,交通运输-物流-物流Ⅲ
601999,17,601999.SH,传媒-文化传媒-出版
605398,17,605398.SH,计算机-IT服务-IT服务Ⅲ
600148,17,600148.SH,汽车-汽车零部件-底盘与发动机系统
600628,17,600628.SH,商贸零售-零售-百货零售
301336,33,301336.SZ,轻工制造-家居用品-成品家居
600261,17,600261.SH,电子-光学光电子-LED
600076,17,600076.SH,轻工制造-包装印刷-包装
300078,33,300078.SZ,计算机-IT服务-IT服务Ⅲ
003008,33,003008.SZ,社会服务-其他社会服务-专业服务
688468,17,688468.SH,医药生物-医疗器械-体外诊断
001219,33,001219.SZ,食品饮料-食品加工制造-休闲食品
600000,17,600000.SH,银行-银行-股份制银行
601577,17,601577.SH,银行-银行-城商行
688107,17,688107.SH,电子-半导体-数字芯片设计
002228,33,002228.SZ,轻工制造-包装印刷-包装
300458,33,300458.SZ,电子-半导体-数字芯片设计
002227,33,002227.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
600726,17,600726.SH,煤炭-煤炭开采加工-煤炭开采
600794,17,600794.SH,交通运输-物流-物流Ⅲ
300389,33,300389.SZ,电子-光学光电子-LED
300368,33,300368.SZ,计算机-计算机设备-其他计算机设备
000965,33,000965.SZ,房地产-房地产-住宅开发
605108,17,605108.SH,社会服务-旅游及酒店-餐饮
688179,17,688179.SH,基础化工-化学制品-其他化学制品
002566,33,002566.SZ,医药生物-中药-中药Ⅲ
000526,33,000526.SZ,社会服务-教育-教育Ⅲ
600853,17,600853.SH,建筑装饰-建筑装饰-基础建设
601077,17,601077.SH,银行-银行-农商行
002573,33,002573.SZ,环保-环境治理-水务及水治理
601288,17,601288.SH,银行-银行-国有大型银行
688078,17,688078.SH,计算机-软件开发-垂直应用软件
300640,33,300640.SZ,轻工制造-家居用品-其他家居用品
600195,17,600195.SH,农林牧渔-养殖业-动物保健
920237,151,920237.BJ,电力设备-电池-锂电池
301135,33,301135.SZ,家用电器-白色家电-家电零部件
600760,17,600760.SH,国防军工-军工装备-航空装备
600605,17,600605.SH,商贸零售-零售-商业物业经营
002780,33,002780.SZ,纺织服饰-服装家纺-服装
002799,33,002799.SZ,轻工制造-包装印刷-包装
605133,17,605133.SH,汽车-汽车零部件-底盘与发动机系统
603677,17,603677.SH,家用电器-白色家电-家电零部件
002561,33,002561.SZ,商贸零售-零售-百货零售
301177,33,301177.SZ,纺织服饰-服装家纺-饰品
688466,17,688466.SH,环保-环境治理-水务及水治理
688123,17,688123.SH,电子-半导体-数字芯片设计
301360,33,301360.SZ,机械设备-自动化设备-其他自动化设备
002777,33,002777.SZ,计算机-IT服务-IT服务Ⅲ
605066,17,605066.SH,电力设备-电网设备-输变电设备
688018,17,688018.SH,电子-半导体-数字芯片设计
002695,33,002695.SZ,食品饮料-食品加工制造-休闲食品
600339,17,600339.SH,石油石化-油气开采及服务-油服工程
603585,17,603585.SH,基础化工-农化制品-农药
003016,33,003016.SZ,纺织服饰-服装家纺-服装
600681,17,600681.SH,公用事业-燃气-燃气Ⅲ
603209,17,603209.SH,交通运输-港口航运-航运
002643,33,002643.SZ,电子-电子化学品-电子化学品Ⅲ
001212,33,001212.SZ,建筑材料-建筑材料-其他建材
600271,17,600271.SH,计算机-IT服务-IT服务Ⅲ
300818,33,300818.SZ,机械设备-专用设备-能源及重型设备
002142,33,002142.SZ,银行-银行-城商行
001389,33,001389.SZ,电子-元件-印制电路板
000598,33,000598.SZ,环保-环境治理-水务及水治理
600350,17,600350.SH,交通运输-公路铁路运输-高速公路
600327,17,600327.SH,医药生物-医疗服务-医院
300513,33,300513.SZ,通信-通信服务-通信工程及服务
605259,17,605259.SH,机械设备-专用设备-其他专用设备
001367,33,001367.SZ,医药生物-化学制药-原料药
002451,33,002451.SZ,电力设备-电网设备-线缆部件及其他
600789,17,600789.SH,医药生物-化学制药-化学制剂
301040,33,301040.SZ,电力设备-风电设备-风电零部件
002633,33,002633.SZ,机械设备-通用设备-金属制品
301065,33,301065.SZ,医药生物-化学制药-原料药
300074,33,300074.SZ,计算机-软件开发-垂直应用软件
600650,17,600650.SH,交通运输-公路铁路运输-公交
601568,17,601568.SH,基础化工-化学原料-氯碱
600053,22,600053.SH,非银金融-多元金融-多元金融Ⅲ
920060,151,920060.BJ,电子-元件-印制电路板
002742,33,002742.SZ,医药生物-化学制药-化学制剂
301173,33,301173.SZ,汽车-汽车零部件-车身附件及饰件
300238,33,300238.SZ,医药生物-医疗器械-医疗耗材
300917,33,300917.SZ,房地产-房地产-房地产服务
002088,33,002088.SZ,建筑材料-建筑材料-耐火材料
688513,17,688513.SH,医药生物-化学制药-化学制剂
688206,17,688206.SH,计算机-软件开发-垂直应用软件
601628,17,601628.SH,非银金融-保险-保险Ⅲ
000790,33,000790.SZ,医药生物-中药-中药Ⅲ
002330,33,002330.SZ,食品饮料-食品加工制造-肉制品
300635,33,300635.SZ,建筑装饰-建筑装饰-工程咨询服务
002452,33,002452.SZ,电力设备-电网设备-输变电设备
301136,33,301136.SZ,建筑装饰-建筑装饰-工程咨询服务
002641,33,002641.SZ,建筑材料-建筑材料-管材
301278,33,301278.SZ,电力设备-光伏设备-光伏电池组件
300824,33,300824.SZ,家用电器-小家电-小家电Ⅲ
600368,17,600368.SH,交通运输-公路铁路运输-高速公路
920510,151,920510.BJ,机械设备-通用设备-金属制品
000408,33,000408.SZ,基础化工-农化制品-钾肥
300425,33,300425.SZ,环保-环境治理-水务及水治理
603518,17,603518.SH,纺织服饰-服装家纺-服装
600738,17,600738.SH,商贸零售-零售-商业物业经营
920149,151,920149.BJ,建筑装饰-建筑装饰-工程咨询服务
603926,17,603926.SH,汽车-汽车零部件-底盘与发动机系统
301004,33,301004.SZ,轻工制造-家居用品-其他家居用品
600960,17,600960.SH,汽车-汽车零部件-底盘与发动机系统
002429,33,002429.SZ,家用电器-黑色家电-彩电
003025,33,003025.SZ,机械设备-通用设备-机床工具
002162,33,002162.SZ,轻工制造-家居用品-瓷砖地板
002286,33,002286.SZ,农林牧渔-农产品加工-其他农产品加工
603507,17,603507.SH,电力设备-风电设备-风电零部件
600598,17,600598.SH,农林牧渔-种植业与林业-粮食种植
301507,33,301507.SZ,医药生物-化学制药-化学制剂
301235,33,301235.SZ,医药生物-医疗服务-其他医疗服务
688766,17,688766.SH,电子-半导体-数字芯片设计
002448,33,002448.SZ,汽车-汽车零部件-底盘与发动机系统
603190,17,603190.SH,汽车-汽车零部件-其他汽车零部件
002634,33,002634.SZ,纺织服饰-服装家纺-服装
300004,33,300004.SZ,机械设备-专用设备-其他专用设备
002235,33,002235.SZ,轻工制造-造纸-造纸Ⅲ
601886,17,601886.SH,建筑装饰-建筑装饰-装饰园林
603828,22,603828.SH,建筑装饰-建筑装饰-装饰园林
600855,17,600855.SH,国防军工-军工电子-军工电子Ⅲ
603667,17,603667.SH,机械设备-通用设备-金属制品
002691,33,002691.SZ,机械设备-专用设备-能源及重型设备
002848,33,002848.SZ,家用电器-黑色家电-其他黑色家电
600925,17,600925.SH,煤炭-煤炭开采加工-煤炭开采
600168,17,600168.SH,环保-环境治理-水务及水治理
603877,17,603877.SH,纺织服饰-服装家纺-服装
300200,33,300200.SZ,基础化工-化学制品-聚氨酯
920010,151,920010.BJ,公用事业-燃气-燃气Ⅲ
002593,33,002593.SZ,汽车-汽车零部件-轮胎轮毂
688165,17,688165.SH,机械设备-自动化设备-机器人
300787,33,300787.SZ,电子-消费电子-消费电子零部件及组装
688501,17,688501.SH,环保-环保设备-环保设备Ⅲ
002678,33,002678.SZ,轻工制造-家居用品-文娱用品
300358,33,300358.SZ,医药生物-医疗器械-医疗设备
603536,17,603536.SH,食品饮料-食品加工制造-预加工食品
603382,17,603382.SH,基础化工-化学纤维-其他纤维
002629,33,002629.SZ,建筑装饰-建筑装饰-基础建设
002423,33,002423.SZ,非银金融-多元金融-多元金融Ⅲ
601229,17,601229.SH,银行-银行-城商行
300481,33,300481.SZ,电子-电子化学品-电子化学品Ⅲ
603273,17,603273.SH,机械设备-工程机械-工程机械Ⅲ
603373,17,603373.SH,社会服务-其他社会服务-专业服务
002614,33,002614.SZ,家用电器-小家电-小家电Ⅲ
002712,33,002712.SZ,传媒-文化传媒-广告营销
002095,33,002095.SZ,传媒-文化传媒-数字媒体
920418,151,920418.BJ,汽车-汽车零部件-底盘与发动机系统
601882,17,601882.SH,机械设备-通用设备-机床工具
920837,151,920837.BJ,汽车-汽车零部件-底盘与发动机系统
000419,33,000419.SZ,商贸零售-零售-百货零售
601126,17,601126.SH,电力设备-电网设备-电气自控设备
601658,17,601658.SH,银行-银行-国有大型银行
301512,33,301512.SZ,机械设备-自动化设备-其他自动化设备
002442,33,002442.SZ,基础化工-橡胶制品-炭黑
603878,17,603878.SH,钢铁-钢铁-普钢
002687,33,002687.SZ,纺织服饰-服装家纺-服装
688613,17,688613.SH,医药生物-医疗器械-医疗耗材
600674,17,600674.SH,公用事业-电力-水电
300314,33,300314.SZ,医药生物-医疗器械-医疗设备
688367,17,688367.SH,机械设备-轨交设备-轨交设备Ⅲ
002454,33,002454.SZ,汽车-汽车零部件-汽车电子电气系统
301075,33,301075.SZ,医药生物-化学制药-化学制剂
000895,33,000895.SZ,食品饮料-食品加工制造-肉制品
601816,17,601816.SH,交通运输-公路铁路运输-铁路运输
002791,33,002791.SZ,建筑材料-建筑材料-其他建材
301255,33,301255.SZ,机械设备-通用设备-金属制品
603568,17,603568.SH,环保-环境治理-固废治理
603970,17,603970.SH,基础化工-农化制品-农药
920139,151,920139.BJ,电子-半导体-集成电路封测
002152,33,002152.SZ,计算机-计算机设备-其他计算机设备
688101,17,688101.SH,环保-环境治理-水务及水治理
601686,17,601686.SH,钢铁-钢铁-普钢
300634,33,300634.SZ,计算机-IT服务-IT服务Ⅲ
603198,17,603198.SH,食品饮料-白酒-白酒Ⅲ
300853,33,300853.SZ,机械设备-自动化设备-机器人
002188,33,002188.SZ,房地产-房地产-房地产服务
603639,17,603639.SH,基础化工-农化制品-农药
002864,33,002864.SZ,医药生物-中药-中药Ⅲ
603489,17,603489.SH,电力设备-电机-电机Ⅲ
002724,33,002724.SZ,电子-光学光电子-LED
600926,17,600926.SH,银行-银行-城商行
002367,33,002367.SZ,机械设备-专用设备-楼宇设备
301223,33,301223.SZ,轻工制造-包装印刷-包装
605177,17,605177.SH,医药生物-化学制药-原料药
300869,33,300869.SZ,医药生物-医疗器械-医疗设备
300473,33,300473.SZ,汽车-汽车零部件-其他汽车零部件
688260,17,688260.SH,电子-消费电子-消费电子零部件及组装
300279,33,300279.SZ,家用电器-白色家电-家电零部件
301059,33,301059.SZ,美容护理-美容护理-个护用品
000001,33,000001.SZ,银行-银行-股份制银行
603466,17,603466.SH,传媒-文化传媒-数字媒体
002948,33,002948.SZ,银行-银行-城商行
300719,33,300719.SZ,国防军工-军工装备-航空装备
300423,33,300423.SZ,电力设备-电网设备-输变电设备
000952,33,000952.SZ,医药生物-化学制药-原料药
603982,17,603982.SH,汽车-汽车零部件-底盘与发动机系统
301198,33,301198.SZ,轻工制造-包装印刷-包装
920184,151,920184.BJ,计算机-IT服务-IT服务Ⅲ
000596,33,000596.SZ,食品饮料-白酒-白酒Ⅲ
301088,33,301088.SZ,纺织服饰-服装家纺-服装
603126,17,603126.SH,环保-环境治理-固废治理
000417,33,000417.SZ,商贸零售-零售-百货零售
003043,33,003043.SZ,电子-半导体-半导体设备
603357,17,603357.SH,建筑装饰-建筑装饰-工程咨询服务
603026,17,603026.SH,电力设备-电池-电池化学品
002238,33,002238.SZ,传媒-文化传媒-电视广播
603315,17,603315.SH,环保-环境治理-大气治理
002395,33,002395.SZ,基础化工-塑料制品-合成树脂
300488,33,300488.SZ,机械设备-通用设备-金属制品
603609,17,603609.SH,农林牧渔-农产品加工-畜禽饲料
600519,17,600519.SH,食品饮料-白酒-白酒Ⅲ
600215,17,600215.SH,机械设备-自动化设备-机器人
600278,17,600278.SH,商贸零售-贸易-贸易Ⅲ
000919,33,000919.SZ,医药生物-化学制药-化学制剂
600903,17,600903.SH,公用事业-燃气-燃气Ⅲ
920076,151,920076.BJ,建筑材料-建筑材料-耐火材料
920950,151,920950.BJ,机械设备-通用设备-其他通用设备
688299,17,688299.SH,电子-光学光电子-面板
688677,17,688677.SH,医药生物-医疗器械-医疗设备
601007,17,601007.SH,社会服务-旅游及酒店-酒店
688557,17,688557.SH,机械设备-通用设备-其他通用设备
600814,17,600814.SH,商贸零售-零售-百货零售
301386,33,301386.SZ,电力设备-电网设备-输变电设备
002165,33,002165.SZ,基础化工-化学制品-聚氨酯
000722,33,000722.SZ,公用事业-电力-水电
300264,33,300264.SZ,计算机-IT服务-IT服务Ⅲ
600889,22,600889.SH,机械设备-通用设备-其他通用设备
688302,17,688302.SH,医药生物-化学制药-化学制剂
300735,33,300735.SZ,电子-消费电子-消费电子零部件及组装
601328,17,601328.SH,银行-银行-国有大型银行
001368,33,001368.SZ,轻工制造-家居用品-文娱用品
688420,17,688420.SH,机械设备-专用设备-能源及重型设备
688167,17,688167.SH,电子-半导体-分立器件
920395,151,920395.BJ,计算机-计算机设备-安防设备
600793,17,600793.SH,轻工制造-造纸-造纸Ⅲ
920706,151,920706.BJ,机械设备-工程机械-工程机械Ⅲ
688717,17,688717.SH,电力设备-光伏设备-逆变器
300228,33,300228.SZ,机械设备-通用设备-金属制品
601798,17,601798.SH,机械设备-专用设备-能源及重型设备
603344,17,603344.SH,电力设备-电机-电机Ⅲ
001287,33,001287.SZ,电子-其他电子-其他电子Ⅲ
603062,17,603062.SH,基础化工-化学制品-涂料油墨
600629,17,600629.SH,建筑装饰-建筑装饰-工程咨询服务
920799,151,920799.BJ,计算机-软件开发-垂直应用软件
920198,151,920198.BJ,计算机-计算机设备-安防设备
300762,33,300762.SZ,国防军工-军工电子-军工电子Ⅲ
300300,33,300300.SZ,计算机-IT服务-IT服务Ⅲ
600066,17,600066.SH,汽车-汽车整车-商用载客车
603009,17,603009.SH,汽车-汽车零部件-底盘与发动机系统
688459,17,688459.SH,机械设备-轨交设备-轨交设备Ⅲ
300509,33,300509.SZ,机械设备-专用设备-印刷包装机械
000425,33,000425.SZ,机械设备-工程机械-工程机械Ⅲ
301297,33,301297.SZ,电子-半导体-半导体设备
600250,17,600250.SH,社会服务-旅游及酒店-旅游综合
688635,17,688635.SH,通信-通信设备-通信线缆及配套
301370,33,301370.SZ,医药生物-医药商业-医药流通
600612,17,600612.SH,纺织服饰-服装家纺-饰品
601985,17,601985.SH,公用事业-电力-新能源发电
300536,33,300536.SZ,计算机-IT服务-IT服务Ⅲ
603053,17,603053.SH,公用事业-燃气-燃气Ⅲ
301563,33,301563.SZ,电子-其他电子-其他电子Ⅲ
603579,17,603579.SH,家用电器-小家电-小家电Ⅲ
603322,17,603322.SH,计算机-IT服务-IT服务Ⅲ
002379,33,002379.SZ,有色金属-工业金属-铝
920344,151,920344.BJ,医药生物-生物制品-其他生物制品
600679,17,600679.SH,汽车-汽车服务及其他-其他运输设备
688298,17,688298.SH,医药生物-医疗器械-体外诊断
603500,17,603500.SH,机械设备-轨交设备-轨交设备Ⅲ
300665,33,300665.SZ,基础化工-化学制品-涂料油墨
603906,17,603906.SH,电力设备-电池-电池化学品
920718,151,920718.BJ,家用电器-白色家电-家电零部件
300652,33,300652.SZ,汽车-汽车零部件-轮胎轮毂
605222,17,605222.SH,电力设备-电网设备-线缆部件及其他
300581,33,300581.SZ,国防军工-军工装备-航空装备
603020,17,603020.SH,基础化工-化学制品-食品及饲料添加剂
000833,33,000833.SZ,基础化工-非金属材料-非金属材料Ⅲ
688222,17,688222.SH,医药生物-医疗服务-医疗研发外包
300047,33,300047.SZ,计算机-软件开发-垂直应用软件
300778,33,300778.SZ,建筑装饰-建筑装饰-工程咨询服务
920230,151,920230.BJ,医药生物-化学制药-原料药
688068,17,688068.SH,医药生物-医疗器械-体外诊断
300220,33,300220.SZ,机械设备-自动化设备-激光设备
301331,33,301331.SZ,医药生物-中药-中药Ⅲ
920126,151,920126.BJ,机械设备-专用设备-能源及重型设备
300417,33,300417.SZ,机械设备-通用设备-仪器仪表
688067,17,688067.SH,医药生物-医疗器械-体外诊断
000951,33,000951.SZ,汽车-汽车整车-商用载货车
600560,17,600560.SH,机械设备-专用设备-能源及重型设备
300437,33,300437.SZ,环保-环境治理-水务及水治理
300984,33,300984.SZ,机械设备-通用设备-其他通用设备
300327,33,300327.SZ,电子-半导体-数字芯片设计
301180,33,301180.SZ,电子-消费电子-消费电子零部件及组装
688400,17,688400.SH,机械设备-自动化设备-其他自动化设备
688176,17,688176.SH,医药生物-化学制药-化学制剂
688391,17,688391.SH,电子-半导体-模拟芯片设计
002675,33,002675.SZ,医药生物-化学制药-化学制剂
600036,17,600036.SH,银行-银行-股份制银行
002275,33,002275.SZ,医药生物-中药-中药Ⅲ
601038,17,601038.SH,机械设备-专用设备-农用机械
300899,33,300899.SZ,环保-环境治理-水务及水治理
603271,17,603271.SH,有色金属-工业金属-铝
000066,33,000066.SZ,计算机-计算机设备-其他计算机设备
688670,17,688670.SH,医药生物-生物制品-疫苗
603477,17,603477.SH,农林牧渔-养殖业-生猪养殖
688768,17,688768.SH,机械设备-通用设备-仪器仪表
601717,17,601717.SH,机械设备-专用设备-能源及重型设备
603199,17,603199.SH,社会服务-旅游及酒店-自然景点
688569,17,688569.SH,机械设备-轨交设备-轨交设备Ⅲ
603306,17,603306.SH,汽车-汽车零部件-车身附件及饰件
688356,17,688356.SH,医药生物-化学制药-原料药
000026,33,000026.SZ,纺织服饰-服装家纺-饰品
301616,33,301616.SZ,机械设备-通用设备-其他通用设备
688793,17,688793.SH,家用电器-小家电-小家电Ⅲ
300790,33,300790.SZ,计算机-计算机设备-安防设备
688061,17,688061.SH,电子-半导体-模拟芯片设计
688500,17,688500.SH,计算机-IT服务-IT服务Ⅲ
603275,17,603275.SH,机械设备-自动化设备-工控设备
002545,33,002545.SZ,基础化工-农化制品-钾肥
002475,33,002475.SZ,电子-消费电子-消费电子零部件及组装
300445,33,300445.SZ,机械设备-通用设备-仪器仪表
605060,17,605060.SH,机械设备-通用设备-其他通用设备
301318,33,301318.SZ,计算机-计算机设备-安防设备
300702,33,300702.SZ,医药生物-化学制药-原料药
688118,17,688118.SH,计算机-软件开发-垂直应用软件
300521,33,300521.SZ,机械设备-专用设备-印刷包装机械
002190,33,002190.SZ,汽车-汽车零部件-其他汽车零部件
605286,17,605286.SH,机械设备-专用设备-楼宇设备
301499,33,301499.SZ,汽车-汽车零部件-汽车电子电气系统
688262,17,688262.SH,电子-半导体-数字芯片设计
301252,33,301252.SZ,机械设备-通用设备-制冷空调设备
300607,33,300607.SZ,机械设备-自动化设备-机器人
603334,17,603334.SH,基础化工-化学制品-其他化学制品
300913,33,300913.SZ,通信-通信设备-通信线缆及配套
002714,33,002714.SZ,农林牧渔-养殖业-生猪养殖
300596,33,300596.SZ,基础化工-化学制品-其他化学制品
603290,17,603290.SH,电子-半导体-分立器件
301031,33,301031.SZ,电子-其他电子-其他电子Ⅲ
688799,17,688799.SH,医药生物-化学制药-化学制剂
688509,17,688509.SH,计算机-IT服务-IT服务Ⅲ
920171,151,920171.BJ,计算机-IT服务-IT服务Ⅲ
603153,17,603153.SH,建筑装饰-建筑装饰-工程咨询服务
920003,151,920003.BJ,建筑装饰-建筑装饰-工程咨询服务
920057,151,920057.BJ,建筑装饰-建筑装饰-专业工程
000997,33,000997.SZ,计算机-计算机设备-其他计算机设备
603496,17,603496.SH,计算机-计算机设备-其他计算机设备
002062,33,002062.SZ,建筑装饰-建筑装饰-基础建设
600512,17,600512.SH,建筑装饰-建筑装饰-基础建设
601390,17,601390.SH,建筑装饰-建筑装饰-基础建设
600491,22,600491.SH,建筑装饰-建筑装饰-房屋建设
000010,33,000010.SZ,建筑装饰-建筑装饰-装饰园林
002482,33,002482.SZ,建筑装饰-建筑装饰-装饰园林
600141,17,600141.SH,基础化工-农化制品-磷肥及磷化工
000912,33,000912.SZ,基础化工-农化制品-氮肥
000031,33,000031.SZ,房地产-房地产-商业地产
000560,33,000560.SZ,房地产-房地产-房地产服务
000718,33,000718.SZ,房地产-房地产-住宅开发
000797,33,000797.SZ,房地产-房地产-住宅开发
002146,33,002146.SZ,房地产-房地产-住宅开发
002285,33,002285.SZ,房地产-房地产-房地产服务
600340,22,600340.SH,房地产-房地产-产业地产
600604,17,600604.SH,房地产-房地产-产业地产
600606,17,600606.SH,房地产-房地产-住宅开发
600622,17,600622.SH,房地产-房地产-住宅开发
600657,17,600657.SH,房地产-房地产-住宅开发
600675,17,600675.SH,房地产-房地产-住宅开发
600303,17,600303.SH,汽车-汽车整车-商用载客车
300271,33,300271.SZ,计算机-软件开发-垂直应用软件
301185,33,301185.SZ,计算机-软件开发-垂直应用软件
688562,17,688562.SH,计算机-软件开发-垂直应用软件
600996,17,600996.SH,传媒-文化传媒-电视广播
002548,33,002548.SZ,农林牧渔-农产品加工-畜禽饲料
603363,17,603363.SH,农林牧渔-农产品加工-畜禽饲料
002086,33,002086.SZ,农林牧渔-农产品加工-其他农产品加工
001313,33,001313.SZ,农林牧渔-农产品加工-水产饲料
300175,33,300175.SZ,农林牧渔-农产品加工-果蔬加工
000795,33,000795.SZ,有色金属-金属新材料-磁性材料
000530,33,000530.SZ,机械设备-通用设备-制冷空调设备
000570,33,000570.SZ,机械设备-通用设备-其他通用设备
002282,33,002282.SZ,机械设备-通用设备-磨具磨料
300466,33,300466.SZ,机械设备-通用设备-仪器仪表
300572,33,300572.SZ,机械设备-通用设备-仪器仪表
603699,17,603699.SH,机械设备-通用设备-金属制品
603912,17,603912.SH,机械设备-通用设备-制冷空调设备
920570,151,920570.BJ,机械设备-通用设备-其他通用设备
002172,33,002172.SZ,医药生物-医疗服务-医院
002219,33,002219.SZ,医药生物-医疗服务-医院
